rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	836	840	0
2	France	FRA	782	789	0
3	Argentina	ARG	777	783	0
4	Czech Republic	CZE	774	776	0
5	Spain	ESP	759	764	0
6	Mexico	MEX	752	755	0
7	Netherlands	NED	750	755	-1
8	England	ENG	746	749	0
9	Portugal	POR	740	745	0
10	Italy	ITA	736	738	0
10	USA	USA	736	731	1
12	Republic of Ireland	IRL	714	715	0
13	Sweden	SWE	713	714	0
14	Greece	GRE	711	714	-1
15	Turkey	TUR	705	709	0
15	Uruguay	URU	705	705	3
17	Denmark	DEN	703	709	-2
18	Germany	GER	702	708	-1
18	Japan	JPN	702	705	0
20	Iran	IRN	689	693	0
21	Costa Rica	CRC	685	666	6
22	Korea Republic	KOR	684	688	-1
23	Nigeria	NGA	682	688	-2
24	Croatia	CRO	674	675	-1
25	Cameroon	CMR	669	675	-2
26	Colombia	COL	665	668	0
27	Poland	POL	663	669	-2
28	Paraguay	PAR	658	661	1
29	Romania	ROU	656	662	-1
30	Saudi Arabia	KSA	653	656	0
31	Egypt	EGY	652	650	1
32	Senegal	SEN	649	655	-1
33	Russia	RUS	644	650	-1
34	Morocco	MAR	640	644	0
35	Norway	NOR	629	632	0
36	Ecuador	ECU	628	624	1
36	Finland	FIN	628	623	2
38	Tunisia	TUN	625	630	-2
39	Bulgaria	BUL	620	621	0
40	South Africa	RSA	616	617	0
41	Jamaica	JAM	614	597	5
42	Cote d`Ivoire	CIV	604	609	-1
42	Jordan	JOR	604	609	-1
44	Slovenia	SVN	601	606	-1
45	Iraq	IRQ	596	598	-1
46	Serbia and Montenegro	SCG	595	597	0
46	Ukraine	UKR	595	595	3
46	Uzbekistan	UZB	595	596	2
49	Switzerland	SUI	594	595	0
50	Honduras	HON	593	575	8
51	Belgium	BEL	592	598	-7
52	Israel	ISR	588	593	-1
52	Bahrain	BHR	588	591	0
54	Slovakia	SVK	583	586	0
54	Mali	MLI	583	587	-1
54	Kuwait	KUW	583	584	2
57	China PR	CHN	582	585	-2
57	Oman	OMA	582	582	0
59	Australia	AUS	574	575	-1
60	Trinidad and Tobago	TRI	568	565	2
60	Cuba	CUB	568	550	11
62	Guatemala	GUA	566	553	8
63	Zimbabwe	ZIM	565	570	-3
64	Libya	LBY	563	564	-1
65	Venezuela	VEN	562	569	-4
66	Belarus	BLR	560	562	-2
67	Latvia	LVA	559	560	0
68	Qatar	QAT	557	560	-1
69	Hungary	HUN	556	561	-4
70	Peru	PER	555	556	-1
71	Wales	WAL	552	561	-6
72	Angola	ANG	547	543	1
72	Zambia	ZAM	547	550	-1
74	Chile	CHI	538	540	0
75	Algeria	ALG	531	535	0
76	Congo DR	COD	528	532	0
77	Kenya	KEN	525	529	0
77	Bosnia and Herzegovina	BIH	525	528	1
79	Ghana	GHA	524	526	0
80	Thailand	THA	520	524	0
80	Austria	AUT	520	522	2
82	Estonia	EST	519	524	-2
83	United Arab Emirates	UAE	515	520	0
84	Burkina Faso	BFA	513	518	0
84	Canada	CAN	513	515	1
86	Syria	SYR	511	514	0
87	Togo	TOG	510	512	3
88	Albania	ALB	509	513	-1
88	Guinea	GUI	509	513	-1
88	Scotland	SCO	509	513	-1
91	Korea DPR	PRK	508	490	4
92	Indonesia	IDN	504	504	0
93	Haiti	HAI	503	509	-2
94	FYR Macedonia	MKD	491	498	-1
95	Iceland	ISL	488	493	-1
96	Bolivia	BOL	481	483	1
97	Panama	PAN	478	470	4
98	New Zealand	NZL	476	479	0
99	Turkmenistan	TKM	475	489	-3
100	Rwanda	RWA	476	477	-1
