rank	country	code	point	prev_point	prev_rank	
1	France	FRA	802	810	0
2	Brazil	BRA	784	787	0
3	Argentina	ARG	784	786	0
4	Colombia	COL	728	731	0
5	Portugal	POR	726	726	0
6	Italy	ITA	717	722	0
7	Mexico	MEX	716	715	0
8	Spain	ESP	713	715	0
9	Netherlands	NED	703	714	0
10	Yugoslavia	YUG	702	702	0
11	Germany	GER	695	697	1
12	England	ENG	694	698	-1
13	USA	USA	690	694	0
14	Romania	ROU	675	673	2
15	Republic of Ireland	IRL	674	670	4
16	Czech Republic	CZE	674	678	-2
17	Cameroon	CMR	672	670	1
18	Paraguay	PAR	671	678	-3
19	Sweden	SWE	665	671	-2
20	Denmark	DEN	657	660	0
21	Croatia	CRO	655	653	2
22	Turkey	TUR	654	650	3
23	Belgium	BEL	653	657	-1
24	Uruguay	URU	652	660	-3
25	Slovenia	SVN	649	644	3
26	Honduras	HON	647	649	0
27	Nigeria	NGA	644	640	2
28	Russia	RUS	644	650	-4
29	Costa Rica	CRC	643	645	-2
30	Iran	IRN	635	634	2
31	Tunisia	TUN	635	640	-1
32	Japan	JPN	634	632	1
33	Norway	NOR	631	637	-2
34	Saudi Arabia	KSA	627	628	0
35	Trinidad and Tobago	TRI	624	626	0
36	Ecuador	ECU	624	624	0
37	South Africa	RSA	623	624	0
38	Poland	POL	615	620	0
39	Morocco	MAR	612	615	0
40	Korea Republic	KOR	603	602	1
41	Finland	FIN	600	601	1
42	Senegal	SEN	599	596	1
43	Egypt	EGY	598	604	-3
44	Ukraine	UKR	593	589	1
45	Chile	CHI	590	594	-1
46	Cote d`Ivoire	CIV	580	586	0
47	Peru	PER	578	586	0
48	Australia	AUS	575	581	0
49	Slovakia	SVK	574	577	0
50	China PR	CHN	566	566	1
51	Israel	ISR	563	570	-1
52	Ghana	GHA	558	558	5
53	Greece	GRE	558	562	1
54	Bulgaria	BUL	557	564	-2
55	Scotland	SCO	557	564	-2
56	Iceland	ISL	553	559	0
57	Jamaica	JAM	549	556	1
58	Angola	ANG	545	552	1
59	Georgia	GEO	545	561	-4
60	Thailand	THA	544	547	1
61	Austria	AUT	543	547	-1
62	Guatemala	GUA	538	540	1
63	United Arab Emirates	UAE	536	542	-1
64	Switzerland	SUI	531	532	1
65	Zambia	ZAM	530	532	1
66	Zimbabwe	ZIM	527	532	1
67	Uzbekistan	UZB	523	538	-3
68	Hungary	HUN	523	528	0
69	Togo	TOG	518	525	0
70	Bolivia	BOL	512	524	0
71	Iraq	IRQ	509	517	1
72	Bosnia and Herzegovina	BIH	508	513	1
73	Qatar	QAT	507	505	3
74	Congo DR	COD	505	520	-3
75	Canada	CAN	504	511	-1
76	Liberia	LBR	500	504	1
77	Kuwait	KUW	500	502	3
78	Cuba	CUB	498	502	1
79	Algeria	ALG	497	503	-1
80	Burkina Faso	BFA	497	505	-5
81	Haiti	HAI	496	493	1
82	Cyprus	CYP	492	493	-1
83	Venezuela	VEN	488	488	0
84	El Salvador	SLV	480	481	0
85	Mali	MLI	471	472	1
86	Estonia	EST	471	479	-1
87	New Zealand	NZL	471	472	0
88	Belarus	BLR	463	464	0
89	FYR Macedonia	MKD	462	455	4
90	Northern Ireland	NIR	455	462	1
91	Oman	OMA	454	463	-2
92	Indonesia	IDN	453	458	0
93	Syria	SYR	449	463	-3
94	Lebanon	LIB	445	454	1
95	Albania	ALB	442	453	1
96	Wales	WAL	440	442	1
97	Congo	CGO	439	454	-3
98	Lithuania	LTU	436	439	2
99	Latvia	LVA	435	426	6
100	Jordan	JOR	434	440	-2
