rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	846	848	0
2	France	FRA	828	826	0
3	Spain	ESP	795	798	0
4	Netherlands	NED	749	752	0
5	Mexico	MEX	742	740	2
6	Argentina	ARG	741	744	-1
7	England	ENG	740	738	1
8	Czech Republic	CZE	739	742	-2
9	Turkey	TUR	737	738	-1
10	Italy	ITA	731	733	0
11	USA	USA	729	732	0
12	Germany	GER	727	729	0
13	Cameroon	CMR	720	712	1
14	Denmark	DEN	712	714	-1
15	Republic of Ireland	IRL	709	712	-1
16	Belgium	BEL	693	696	0
17	Portugal	POR	681	682	0
18	Costa Rica	CRC	679	682	-1
19	Croatia	CRO	676	673	1
20	Sweden	SWE	674	677	-1
21	Nigeria	NGA	672	623	14
22	Uruguay	URU	669	671	-1
23	Korea Republic	KOR	665	664	-1
24	Paraguay	PAR	661	664	-2
25	Russia	RUS	657	659	-1
26	Poland	POL	654	656	-1
27	Senegal	SEN	651	628	6
28	Japan	JPN	650	646	1
28	Romania	ROU	650	652	-1
30	Saudi Arabia	KSA	648	654	-4
31	Iran	IRN	646	649	-3
31	Tunisia	TUN	646	580	14
33	Morocco	MAR	644	614	5
34	Egypt	EGY	641	635	-2
35	Slovenia	SVN	640	637	-4
36	Greece	GRE	639	641	-6
37	Bulgaria	BUL	625	627	-3
38	South Africa	RSA	620	618	-2
39	Norway	NOR	619	604	3
40	Ecuador	ECU	613	615	-3
41	Colombia	COL	609	612	-2
42	Finland	FIN	607	610	-2
43	Serbia and Montenegro	SCG	602	605	-2
44	Iraq	IRQ	592	594	-1
45	Switzerland	SUI	590	592	-1
46	Mali	MLI	586	552	5
47	Jordan	JOR	573	546	12
48	Jamaica	JAM	570	569	-2
49	Zimbabwe	ZIM	567	560	0
50	Honduras	HON	562	564	-3
50	Slovakia	SVK	562	564	-3
52	Algeria	ALG	555	541	11
53	Israel	ISR	553	556	-3
53	Scotland	SCO	553	552	-2
55	Latvia	LVA	549	551	-2
56	Congo DR	COD	548	550	-2
56	Venezuela	VEN	548	549	-1
58	Qatar	QAT	547	544	3
59	Iceland	ISL	546	548	-3
59	Kuwait	KUW	546	548	-3
61	Bosnia and Herzegovina	BIH	545	547	-3
62	Thailand	THA	543	545	-2
63	Ukraine	UKR	542	544	-2
64	Bahrain	BHR	537	541	-1
65	Estonia	EST	534	528	2
66	Oman	OMA	531	532	-1
67	Wales	WAL	530	532	-2
68	Austria	AUT	524	526	0
68	Trinidad and Tobago	TRI	524	522	2
70	Kenya	KEN	523	514	6
71	Zambia	ZAM	522	524	-2
72	Cote d`Ivoire	CIV	519	522	-2
73	Burkina Faso	BFA	517	516	-1
74	Hungary	HUN	514	516	-2
74	Cuba	CUB	514	515	0
74	Peru	PER	514	515	0
77	United Arab Emirates	UAE	511	513	0
78	China PR	CHN	509	484	7
79	Guatemala	GUA	508	510	-1
80	Ghana	GHA	506	508	-1
81	Chile	CHI	504	506	-1
82	Libya	LBY	503	490	1
83	Australia	AUS	496	498	-2
84	Uzbekistan	UZB	495	496	-2
85	Angola	ANG	488	490	-2
86	Syria	SYR	481	482	0
87	Canada	CAN	480	481	0
87	Guinea	GUI	480	443	15
89	New Zealand	NZL	478	480	-1
90	Albania	ALB	477	479	-1
91	Belarus	BLR	474	476	-1
92	Indonesia	IDN	473	475	-1
93	FYR Macedonia	MKD	470	472	-1
94	Georgia	GEO	467	469	-1
94	Haiti	HAI	467	469	-1
96	Togo	TOG	461	463	-1
97	El Salvador	SLV	459	460	-1
97	Turkmenistan	TKM	459	460	-1
99	Cyprus	CYP	456	454	-1
100	Rwanda	RWA	0	430	9
