rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	859	852	0
2	Argentina	ARG	781	784	0
3	Spain	ESP	775	774	1
4	France	FRA	772	784	-1
5	Germany	GER	764	765	0
6	Mexico	MEX	733	739	0
7	England	ENG	728	728	1
8	Portugal	POR	728	731	-1
9	Italy	ITA	714	720	1
10	USA	USA	714	712	1
11	Turkey	TUR	707	707	1
12	Denmark	DEN	703	704	1
13	Republic of Ireland	IRL	699	699	1
14	Netherlands	NED	693	697	1
15	Colombia	COL	688	725	-6
16	Yugoslavia	YUG	688	689	0
17	Cameroon	CMR	682	680	0
18	Belgium	BEL	677	678	1
19	Paraguay	PAR	674	679	-1
20	Sweden	SWE	673	674	0
21	Czech Republic	CZE	664	670	0
22	Korea Republic	KOR	663	664	0
23	Japan	JPN	658	658	1
24	Uruguay	URU	657	662	-1
25	Costa Rica	CRC	655	656	1
26	Croatia	CRO	651	653	1
27	Romania	ROU	645	657	-2
28	Nigeria	NGA	640	642	1
29	Senegal	SEN	638	637	3
30	Russia	RUS	637	644	-2
31	Ecuador	ECU	636	637	0
32	South Africa	RSA	634	634	2
33	Iran	IRN	633	634	0
34	Slovenia	SVN	629	632	1
35	Norway	NOR	621	625	2
36	Saudi Arabia	KSA	620	623	2
37	Poland	POL	618	621	2
38	Honduras	HON	615	640	-8
39	Tunisia	TUN	615	626	-3
40	Finland	FIN	600	601	1
41	Morocco	MAR	600	606	-1
42	Trinidad and Tobago	TRI	591	601	0
43	Ukraine	UKR	591	595	0
44	Egypt	EGY	587	591	0
45	Slovakia	SVK	577	581	1
46	Australia	AUS	575	552	4
47	New Zealand	NZL	558	452	41
48	Cote d`Ivoire	CIV	553	566	-1
49	Greece	GRE	552	555	0
50	Chile	CHI	547	584	-5
51	China PR	CHN	546	549	0
52	Peru	PER	545	563	-4
53	Georgia	GEO	536	541	2
54	Iceland	ISL	532	544	-1
55	Israel	ISR	532	547	-3
56	Ghana	GHA	529	537	1
57	Jamaica	JAM	527	533	2
58	Bulgaria	BUL	526	542	-4
59	United Arab Emirates	UAE	526	528	2
60	Iraq	IRQ	525	507	9
61	Scotland	SCO	525	541	-5
62	Austria	AUT	522	533	-4
63	Thailand	THA	520	527	-1
64	Angola	ANG	516	531	-4
65	Switzerland	SUI	510	518	-1
66	Zambia	ZAM	510	513	0
67	Zimbabwe	ZIM	510	524	-4
68	Guatemala	GUA	508	517	-3
69	Canada	CAN	505	507	-1
70	Qatar	QAT	505	507	0
71	Hungary	HUN	499	511	-4
72	Bolivia	BOL	497	496	2
73	Uzbekistan	UZB	493	507	-2
74	Togo	TOG	492	502	-2
75	Venezuela	VEN	492	487	6
76	Kuwait	KUW	490	494	-1
77	Bosnia and Herzegovina	BIH	487	497	-4
78	Estonia	EST	487	478	7
79	Congo DR	COD	486	493	-3
80	Burkina Faso	BFA	485	491	-3
81	Liberia	LBR	482	491	-3
82	Algeria	ALG	481	490	-3
83	Cyprus	CYP	481	486	-1
84	Belarus	BLR	480	481	-1
85	Cuba	CUB	480	489	-5
86	Haiti	HAI	473	479	-2
87	Mali	MLI	470	471	-1
88	El Salvador	SLV	449	455	-1
89	Wales	WAL	445	446	3
90	Northern Ireland	NIR	444	448	-1
91	FYR Macedonia	MKD	440	447	-1
92	Oman	OMA	440	446	-1
93	Albania	ALB	432	437	2
94	Indonesia	IDN	430	441	-1
95	Syria	SYR	429	438	-1
96	Jordan	JOR	421	427	3
97	Kenya	KEN	419	414	7
98	Lebanon	LIB	416	429	-1
99	Lithuania	LTU	0	427	1
100	Armenia	ARM	416	426	1
