rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	1588	1588	0
2	Italy	ITA	1560	1560	0
3	Argentina	ARG	1551	1551	0
4	France	FRA	1523	1523	0
5	Germany	GER	1363	1350	1
6	England	ENG	1359	1359	-1
7	Netherlands	NED	1305	1305	0
8	Portugal	POR	1258	1258	0
9	Nigeria	NGA	1244	1244	0
10	Czech Republic	CZE	1190	1190	0
11	Cameroon	CMR	1160	1160	0
12	Spain	ESP	1154	1154	0
13	Ukraine	UKR	1054	1054	0
14	Sweden	SWE	958	958	0
15	Croatia	CRO	948	948	0
16	Greece	GRE	945	945	0
17	Switzerland	SUI	937	937	0
18	Cote d`Ivoire	CIV	919	919	0
19	Egypt	EGY	918	835	8
20	Romania	ROU	912	912	-1
21	Mexico	MEX	883	883	-1
22	Guinea	GUI	881	856	1
23	Denmark	DEN	865	865	-2
24	Russia	RUS	858	858	-2
25	Poland	POL	854	854	-1
26	Scotland	SCO	847	847	-1
27	Turkey	TUR	845	845	-1
28	Ghana	GHA	828	816	0
29	Ecuador	ECU	822	802	1
30	Uruguay	URU	806	806	-1
31	USA	USA	792	792	0
32	Tunisia	TUN	784	790	0
33	Serbia	SRB	765	765	0
34	Colombia	COL	755	758	0
35	Paraguay	PAR	745	745	0
36	Mali	MLI	731	732	0
37	Slovakia	SVK	720	720	0
37	Iran	IRN	720	716	1
39	Australia	AUS	703	703	0
40	Chile	CHI	700	700	1
41	Senegal	SEN	699	700	0
42	Bulgaria	BUL	684	684	1
42	Morocco	MAR	684	703	-3
44	Israel	ISR	667	667	0
45	Uzbekistan	UZB	645	645	0
46	Japan	JPN	640	640	1
47	Northern Ireland	NIR	625	625	1
48	Cuba	CUB	619	641	-2
49	Republic of Ireland	IRL	596	596	0
50	Norway	NOR	587	587	0
51	Korea Republic	KOR	574	575	0
52	Finland	FIN	569	569	0
53	Belgium	BEL	563	563	0
54	FYR Macedonia	MKD	545	545	0
55	Angola	ANG	540	540	0
56	Honduras	HON	538	538	0
57	Jamaica	JAM	527	529	0
58	Bosnia and Herzegovina	BIH	511	511	1
59	Qatar	QAT	503	523	-1
60	Congo DR	COD	502	469	6
61	Hungary	HUN	494	483	1
62	Burkina Faso	BFA	491	491	-1
63	Zambia	ZAM	485	483	-1
64	Saudi Arabia	KSA	482	481	0
65	Austria	AUT	473	473	0
66	Costa Rica	CRC	460	458	2
66	Togo	TOG	460	500	-6
68	Lithuania	LTU	455	455	1
69	South Africa	RSA	454	468	-2
70	Belarus	BLR	447	447	0
70	Peru	PER	447	447	0
72	Zimbabwe	ZIM	436	424	4
73	Venezuela	VEN	434	428	0
74	Wales	WAL	428	428	-1
74	Cyprus	CYP	428	428	-1
76	Kuwait	KUW	417	413	2
77	Slovenia	SVN	414	414	0
78	Cape Verde Islands	CPV	413	413	0
78	Algeria	ALG	413	412	2
80	Panama	PAN	411	411	1
81	Canada	CAN	399	399	1
82	Iraq	IRQ	394	395	1
83	China PR	CHN	389	389	1
84	Oman	OMA	383	437	-12
85	Moldova	MDA	382	382	1
86	Albania	ALB	375	375	1
87	Trinidad and Tobago	TRI	372	360	4
88	United Arab Emirates	UAE	371	375	-1
89	Congo	CGO	370	370	0
90	Latvia	LVA	357	364	0
91	Ethiopia	ETH	356	338	1
92	Haiti	HAI	346	298	10
93	Iceland	ISL	335	335	0
94	Jordan	JOR	334	326	1
95	Georgia	GEO	327	327	-1
96	Gabon	GAB	326	326	-1
97	Bahrain	BHR	321	315	0
98	Libya	LBY	318	308	1
99	Barbados	BRB	321	314	-1
100	Guyana	GUY	0	303	0
