rank	country	code	point	prev_point	prev_rank	
1	Argentina	ARG	1635	1634	0
2	Brazil	BRA	1529	1544	0
3	Germany	GER	1433	1433	0
4	Chile	CHI	1386	1404	0
5	Belgium	BEL	1371	1368	0
6	France	FRA	1313	1305	1
7	Colombia	COL	1304	1345	-1
8	Portugal	POR	1240	1229	0
9	Uruguay	URU	1195	1187	0
10	Spain	ESP	1168	1166	0
11	Switzerland	SUI	1140	1129	0
12	Wales	WAL	1120	1121	0
13	England	ENG	1113	1114	0
14	Poland	POL	1101	1087	1
15	Italy	ITA	1087	1083	1
16	Croatia	CRO	1039	1103	-2
17	Mexico	MEX	1016	1012	1
18	Peru	PER	965	965	1
19	Costa Rica	CRC	948	1041	-2
20	Iceland	ISL	899	889	1
21	Netherlands	NED	893	887	1
22	Ecuador	ECU	887	890	-2
23	Egypt	EGY	881	726	12
24	Turkey	TUR	857	851	0
25	Republic of Ireland	IRL	854	858	-2
26	Slovakia	SVK	843	837	-1
27	Hungary	HUN	830	826	-1
28	Bosnia and Herzegovina	BIH	827	825	-1
29	USA	USA	818	822	-1
30	Ukraine	UKR	805	804	0
31	Senegal	SEN	799	743	2
32	Iran	IRN	798	816	-3
33	Cameroon	CMR	796	552	29
34	Austria	AUT	783	773	-3
35	Northern Ireland	NIR	772	767	-3
36	Tunisia	TUN	769	713	0
37	Congo DR	COD	750	630	12
38	Burkina Faso	BFA	736	611	15
39	Korea Republic	KOR	691	699	-2
40	Romania	ROU	688	690	-2
41	Nigeria	NGA	686	619	9
42	Paraguay	PAR	683	684	-2
43	Greece	GRE	682	674	-1
44	Sweden	SWE	679	675	-3
45	Ghana	GHA	675	610	9
46	Czech Republic	CZE	669	671	-3
47	Cote d`Ivoire	CIV	662	733	-13
48	Morocco	MAR	660	587	9
49	Denmark	DEN	657	643	-2
50	Algeria	ALG	644	687	-11
51	Serbia	SRB	637	647	-6
52	Japan	JPN	629	644	-6
53	Panama	PAN	624	582	5
54	Australia	AUS	621	649	-10
55	Albania	ALB	618	618	-4
56	Saudi Arabia	KSA	613	641	-8
57	Slovenia	SVN	609	616	-5
58	Mali	MLI	600	544	6
59	Venezuela	VEN	597	581	0
60	Israel	ISR	594	595	-5
61	Russia	RUS	592	592	-5
62	South Africa	RSA	563	572	-2
63	Uzbekistan	UZB	554	568	-2
64	Montenegro	MNE	549	549	-1
65	Honduras	HON	547	467	10
66	Benin	BEN	531	531	0
67	Scotland	SCO	527	524	0
68	United Arab Emirates	UAE	524	544	-4
69	Haiti	HAI	518	512	0
70	Guinea	GUI	498	507	0
71	Bulgaria	BUL	492	492	1
72	Belarus	BLR	470	470	2
73	Curaçao	CUW	467	467	2
74	Cape Verde Islands	CPV	466	449	5
75	Uganda	UGA	464	476	-2
76	Congo	CGO	455	504	-5
77	St. Kitts and Nevis	SKN	443	443	3
77	Jamaica	JAM	443	463	0
79	Guatemala	GUA	442	451	-1
80	Guinea-Bissau	GNB	434	515	-12
81	Norway	NOR	426	418	3
82	Faroe Islands	FRO	422	422	0
82	Armenia	ARM	422	412	4
84	Trinidad and Tobago	TRI	421	421	-1
85	Qatar	QAT	418	416	0
86	China PR	CHN	404	424	-5
87	Kenya	KEN	392	396	0
87	Gabon	GAB	392	313	21
89	Azerbaijan	AZE	388	386	1
90	Antigua and Barbuda	ATG	370	370	2
91	Zambia	ZAM	368	395	-3
92	Libya	LBY	366	390	-3
93	Syria	SYR	357	355	3
94	Sierra Leone	SLE	355	355	2
95	Bolivia	BOL	354	359	0
96	Kazakhstan	KAZ	352	354	2
97	Finland	FIN	350	368	-4
98	Swaziland	SWZ	349	348	1
99	Namibia	NAM	347	345	1
100	Rwanda	RWA	345	368	-7
