rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	821	821	0
2	France	FRA	801	801	0
3	Argentina	ARG	771	773	0
4	Czech Republic	CZE	742	742	1
5	Italy	ITA	742	742	-1
6	Portugal	POR	738	738	0
7	Spain	ESP	734	735	0
8	Netherlands	NED	708	709	0
9	Yugoslavia	YUG	707	707	0
10	Paraguay	PAR	706	707	0
11	Germany	GER	705	705	0
12	Mexico	MEX	691	693	0
13	Romania	ROU	683	683	0
14	Norway	NOR	675	675	0
15	Colombia	COL	671	672	0
16	USA	USA	659	659	0
17	England	ENG	657	657	0
18	Croatia	CRO	655	656	0
19	South Africa	RSA	635	635	1
20	Russia	RUS	634	634	1
21	Chile	CHI	629	639	-2
22	Slovakia	SVK	626	614	2
23	Denmark	DEN	625	625	-1
24	Sweden	SWE	624	625	-1
25	Scotland	SCO	612	613	0
26	Tunisia	TUN	611	611	0
27	Belgium	BEL	610	610	0
28	Morocco	MAR	610	602	0
29	Trinidad and Tobago	TRI	600	600	0
30	Egypt	EGY	599	589	3
31	Turkey	TUR	598	599	-1
32	Republic of Ireland	IRL	596	596	-1
33	Uruguay	URU	590	590	-1
34	Ukraine	UKR	587	587	0
35	Slovenia	SVN	586	586	0
36	Cameroon	CMR	585	581	3
37	Iran	IRN	585	585	0
38	Saudi Arabia	KSA	585	585	-2
39	Poland	POL	583	573	4
40	Japan	JPN	581	584	-2
41	Israel	ISR	578	578	0
42	Korea Republic	KOR	578	579	-2
43	Greece	GRE	573	574	-1
44	Austria	AUT	572	572	0
45	Peru	PER	560	560	0
46	Honduras	HON	557	557	0
47	Jamaica	JAM	557	555	1
48	Hungary	HUN	556	556	-1
49	Zambia	ZAM	555	555	0
50	Nigeria	NGA	555	547	2
51	Cote d`Ivoire	CIV	550	550	0
52	Iceland	ISL	545	554	-2
53	Ecuador	ECU	542	540	1
54	Bulgaria	BUL	540	540	-1
55	Angola	ANG	539	539	0
56	Costa Rica	CRC	539	528	4
57	Guatemala	GUA	532	532	-1
58	Ghana	GHA	531	531	-1
59	Switzerland	SUI	531	531	-1
60	Finland	FIN	529	530	-1
61	Thailand	THA	521	521	0
62	Cyprus	CYP	520	520	0
63	Canada	CAN	517	516	0
64	United Arab Emirates	UAE	512	512	0
65	Bolivia	BOL	509	509	0
66	Georgia	GEO	508	508	0
67	Congo DR	COD	499	487	3
68	Estonia	EST	499	499	-1
69	Burkina Faso	BFA	498	487	0
70	Zimbabwe	ZIM	493	493	-2
71	FYR Macedonia	MKD	488	476	5
72	Kuwait	KUW	483	479	2
73	Uzbekistan	UZB	483	483	-2
74	Albania	ALB	480	480	-2
75	Australia	AUS	479	480	-2
76	China PR	CHN	478	479	-1
77	Cuba	CUB	475	475	0
78	Togo	TOG	475	469	3
79	Bosnia and Herzegovina	BIH	472	472	-1
80	Algeria	ALG	471	465	2
81	Iraq	IRQ	471	471	-2
82	Guinea	GUI	470	471	-2
83	El Salvador	SLV	460	460	0
84	Haiti	HAI	459	460	0
85	Namibia	NAM	459	453	2
86	Lithuania	LTU	457	457	-1
87	Congo	CGO	455	455	-1
88	Senegal	SEN	454	451	0
89	Liberia	LBR	448	428	6
90	New Zealand	NZL	443	441	1
91	Gabon	GAB	442	442	-2
92	Armenia	ARM	441	441	-2
93	Latvia	LVA	438	438	-1
94	Northern Ireland	NIR	437	437	-1
95	Moldova	MDA	430	430	-1
96	Belarus	BLR	427	428	0
97	Indonesia	IDN	427	427	0
98	Mali	MLI	424	424	0
99	Vietnam	VIE	420	420	0
100	Qatar	QAT	414	409	2
