rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	835	808	0
2	France	FRA	762	781	0
3	Czech Republic	CZE	753	753	0
4	Italy	ITA	726	750	0
5	Germany	GER	720	733	0
6	Argentina	ARG	719	716	2
7	Croatia	CRO	719	723	0
8	Spain	ESP	714	732	-2
9	Romania	ROU	694	704	0
10	Norway	NOR	690	699	1
11	Mexico	MEX	688	672	3
12	Portugal	POR	682	685	0
13	Netherlands	NED	680	700	-3
14	England	ENG	672	684	-1
15	Sweden	SWE	666	668	0
16	Paraguay	PAR	647	613	5
17	Denmark	DEN	632	642	0
18	Colombia	COL	629	583	14
19	Morocco	MAR	626	637	-1
20	Austria	AUT	625	632	-1
21	Yugoslavia	YUG	624	645	-5
22	Chile	CHI	618	597	7
23	Slovakia	SVK	613	614	-3
24	Ukraine	UKR	611	606	1
25	Israel	ISR	610	610	-3
26	Poland	POL	607	607	-3
27	Russia	RUS	602	607	-3
28	Tunisia	TUN	596	605	-2
29	South Africa	RSA	595	598	-1
30	USA	USA	594	592	1
31	Scotland	SCO	592	601	-4
32	Zambia	ZAM	589	573	2
33	Belgium	BEL	587	594	-3
34	Bulgaria	BUL	573	575	-1
35	Greece	GRE	568	570	1
36	Republic of Ireland	IRL	567	571	-1
37	Korea Republic	KOR	563	564	1
38	Egypt	EGY	562	558	1
39	Turkey	TUR	562	566	-2
40	Saudi Arabia	KSA	556	557	0
41	Peru	PER	554	484	25
42	Uruguay	URU	549	451	32
43	Jamaica	JAM	549	553	-2
44	Japan	JPN	542	546	-2
45	Cote d`Ivoire	CIV	540	541	-2
46	Ghana	GHA	532	535	-1
47	Iceland	ISL	532	532	0
48	Hungary	HUN	531	532	-2
49	Trinidad and Tobago	TRI	529	496	11
50	Iran	IRN	527	537	-6
51	Cameroon	CMR	523	527	-3
52	Lithuania	LTU	523	522	-2
53	Bolivia	BOL	517	507	0
54	Switzerland	SUI	515	518	-3
55	Kuwait	KUW	512	515	-3
56	Ecuador	ECU	509	522	-7
57	Angola	ANG	504	492	5
58	China PR	CHN	502	505	-4
59	Zaire	ZAI	499	502	-2
60	Finland	FIN	499	501	-2
61	Australia	AUS	498	502	-5
62	Slovenia	SVN	493	492	1
63	Georgia	GEO	492	498	-4
64	Latvia	LVA	491	504	-9
65	United Arab Emirates	UAE	490	494	-4
66	FYR Macedonia	MKD	484	486	-2
67	Cyprus	CYP	483	484	-2
68	Costa Rica	CRC	468	470	-1
69	Algeria	ALG	466	453	3
70	Nigeria	NGA	460	468	-2
71	Northern Ireland	NIR	460	462	-2
72	Honduras	HON	457	460	-2
73	Mali	MLI	456	453	0
74	Gabon	GAB	455	458	-3
75	Zimbabwe	ZIM	450	429	8
76	Guatemala	GUA	447	447	-1
77	Burkina Faso	BFA	443	443	-1
78	Thailand	THA	439	442	-1
79	Togo	TOG	437	440	-1
80	Cuba	CUB	436	430	2
81	Qatar	QAT	436	439	-2
82	Guinea	GUI	435	432	-1
83	Namibia	NAM	430	433	-3
84	Wales	WAL	419	423	0
85	Senegal	SEN	415	410	4
86	Estonia	EST	412	410	2
87	Oman	OMA	412	406	5
88	Uzbekistan	UZB	412	414	-3
89	Armenia	ARM	410	411	-3
90	Bosnia and Herzegovina	BIH	408	408	0
91	El Salvador	SLV	408	411	-4
92	Belarus	BLR	403	404	1
93	Mozambique	MOZ	401	406	-2
94	Albania	ALB	397	397	0
95	Liberia	LBR	394	371	4
96	Congo	CGO	393	374	0
97	Canada	CAN	389	395	-2
98	Moldova	MDA	372	372	0
99	Azerbaijan	AZE	0	373	-2
100	Kenya	KEN	368	366	0
