rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	67	66	0
2	Spain	ESP	61	60	3
3	Sweden	SWE	61	61	-1
4	Italy	ITA	61	61	-1
5	Germany	GER	61	60	-1
6	Netherlands	NED	59	59	0
7	Switzerland	SUI	58	57	0
8	Norway	NOR	58	57	2
9	Republic of Ireland	IRL	57	57	-1
10	Argentina	ARG	56	57	-1
11	Romania	ROU	56	56	0
12	Nigeria	NGA	54	54	0
13	Russia	RUS	54	54	-1
14	Denmark	DEN	54	54	0
15	Mexico	MEX	53	51	4
16	Bulgaria	BUL	53	51	1
17	Colombia	COL	52	52	-2
18	England	ENG	52	52	-2
19	France	FRA	52	51	-1
20	Portugal	POR	50	48	1
21	Zambia	ZAM	49	49	-1
22	Egypt	EGY	48	48	1
23	USA	USA	47	47	1
24	Belgium	BEL	47	48	-2
25	Cote d`Ivoire	CIV	47	46	0
26	Ghana	GHA	46	45	0
27	Saudi Arabia	KSA	44	44	0
28	Greece	GRE	44	42	4
29	Poland	POL	43	41	4
30	Tunisia	TUN	43	43	-1
31	Cameroon	CMR	43	43	-3
32	Scotland	SCO	43	43	-2
33	Morocco	MAR	42	42	-2
34	Czech Republic	CZE	41	41	0
35	Korea Republic	KOR	40	40	0
36	Japan	JPN	40	40	0
37	Uruguay	URU	39	39	0
38	Finland	FIN	38	37	3
39	Iceland	ISL	38	38	-1
40	China PR	CHN	37	37	-1
41	Wales	WAL	37	37	-1
42	Israel	ISR	37	34	8
43	Slovakia	SVK	37	37	-1
44	Bolivia	BOL	37	37	-1
45	Northern Ireland	NIR	36	36	-1
46	United Arab Emirates	UAE	36	35	1
47	Chile	CHI	36	36	-2
48	Turkey	TUR	35	35	0
49	Austria	AUT	35	35	-3
50	Senegal	SEN	35	34	1
51	Zimbabwe	ZIM	34	34	-2
52	Mali	MLI	34	33	0
53	Honduras	HON	34	32	1
54	Kuwait	KUW	33	33	-1
55	Ecuador	ECU	32	31	2
56	South Africa	RSA	32	27	8
57	Algeria	ALG	32	32	-2
58	Australia	AUS	31	31	-2
59	Lithuania	LTU	31	31	-1
60	Qatar	QAT	31	31	0
61	Hungary	HUN	31	31	-2
62	Croatia	CRO	30	30	-1
63	Canada	CAN	29	29	-1
64	Gabon	GAB	28	24	10
65	Costa Rica	CRC	27	27	-2
66	Guinea	GUI	27	27	-1
67	Cyprus	CYP	26	25	2
68	Zaire	ZAI	26	26	-2
69	Latvia	LVA	26	26	-2
70	Niger	NIG	26	26	-2
71	Oman	OMA	26	25	1
72	Peru	PER	25	24	3
73	Bahrain	BHR	25	25	-2
74	Tanzania	TAN	25	19	11
75	Iran	IRN	25	25	-2
76	Sierra Leone	SLE	24	25	-6
77	Ukraine	UKR	23	23	-1
78	Uzbekistan	UZB	23	23	-1
78	Malta	MLT	23	23	0
80	El Salvador	SLV	23	23	-1
81	Slovenia	SVN	22	22	-1
82	Malawi	MWI	22	22	-1
83	Kenya	KEN	22	17	7
84	Korea DPR	PRK	21	21	-2
85	Thailand	THA	20	20	-2
86	Togo	TOG	20	18	2
87	Paraguay	PAR	19	19	-3
88	Iraq	IRQ	19	19	-2
89	Malaysia	MAS	19	19	-2
90	FYR Macedonia	MKD	19	15	9
91	Trinidad and Tobago	TRI	18	16	3
92	Georgia	GEO	18	16	1
93	Uganda	UGA	18	15	4
94	Mozambique	MOZ	17	17	-5
95	Singapore	SIN	17	17	-4
96	Jamaica	JAM	17	17	-4
97	Burkina Faso	BFA	22	16	-2
98	Hong Kong	HKG	0	15	0
99	New Zealand	NZL	20	15	1
100	Albania	ALB	0	13	9
