rank	country	code	point	prev_point	prev_rank
1	France	FRA	811	816	0
2	Argentina	ARG	798	796	1
3	Brazil	BRA	797	799	-1
4	Portugal	POR	741	739	1
5	Colombia	COL	736	723	3
6	Italy	ITA	735	739	-2
7	Spain	ESP	731	730	-1
8	Netherlands	NED	722	724	-1
9	Mexico	MEX	713	709	2
10	England	ENG	712	716	-1
11	Germany	GER	710	695	3
12	Yugoslavia	YUG	709	709	0
13	Czech Republic	CZE	699	713	-3
14	Paraguay	PAR	694	705	-1
15	Romania	ROU	687	694	0
16	Sweden	SWE	676	678	2
17	Denmark	DEN	675	682	0
18	Republic of Ireland	IRL	672	669	2
19	Croatia	CRO	671	685	-3
20	Belgium	BEL	666	625	13
21	USA	USA	666	670	-2
22	Russia	RUS	664	660	-1
23	Turkey	TUR	660	624	11
24	Uruguay	URU	656	656	-1
25	Norway	NOR	654	658	-3
26	Honduras	HON	650	654	-2
27	Slovenia	SVN	648	633	0
28	Tunisia	TUN	647	643	-3
29	Iran	IRN	640	621	6
30	Saudi Arabia	KSA	632	628	0
31	Costa Rica	CRC	629	630	-2
32	Trinidad and Tobago	TRI	629	627	-1
33	Poland	POL	628	632	-5
34	South Africa	RSA	625	626	-2
35	Japan	JPN	623	633	-9
36	Morocco	MAR	620	617	0
37	Ecuador	ECU	610	608	2
38	Cameroon	CMR	609	608	0
39	Chile	CHI	608	609	-2
40	Nigeria	NGA	602	602	2
41	Egypt	EGY	601	604	-1
42	Peru	PER	598	594	3
43	Korea Republic	KOR	596	599	0
44	Ukraine	UKR	595	596	0
45	Slovakia	SVK	595	604	-4
46	Cote d`Ivoire	CIV	593	593	0
47	Finland	FIN	585	583	2
48	Israel	ISR	585	579	2
49	Scotland	SCO	584	589	-2
50	Australia	AUS	581	586	-2
51	Bulgaria	BUL	576	576	0
52	Jamaica	JAM	570	568	0
53	Iceland	ISL	569	563	1
54	Angola	ANG	563	561	2
55	China PR	CHN	561	562	0
56	Austria	AUT	561	564	-3
57	Greece	GRE	560	556	0
58	Ghana	GHA	553	546	2
59	Georgia	GEO	552	552	0
60	United Arab Emirates	UAE	548	553	-2
61	Thailand	THA	544	543	3
62	Uzbekistan	UZB	542	532	6
63	Zambia	ZAM	541	545	-2
64	Hungary	HUN	540	532	3
65	Switzerland	SUI	539	543	-2
66	Guatemala	GUA	536	543	-4
67	Senegal	SEN	535	534	-2
68	Zimbabwe	ZIM	533	533	-2
69	Togo	TOG	527	527	0
70	Bolivia	BOL	522	484	11
71	Bosnia and Herzegovina	BIH	522	522	-1
72	Iraq	IRQ	513	510	2
73	Liberia	LBR	512	512	0
74	Kuwait	KUW	512	513	-3
75	Algeria	ALG	510	509	0
76	Cuba	CUB	509	506	0
77	Congo DR	COD	508	512	-5
78	Cyprus	CYP	504	496	0
79	Burkina Faso	BFA	501	500	-2
80	Qatar	QAT	497	495	-1
81	Venezuela	VEN	493	467	8
82	Haiti	HAI	492	483	0
83	Estonia	EST	481	485	-3
84	New Zealand	NZL	477	477	0
85	Belarus	BLR	472	470	3
86	FYR Macedonia	MKD	468	474	0
87	Canada	CAN	468	477	-4
88	El Salvador	SLV	468	476	-3
89	Indonesia	IDN	467	471	-2
90	Northern Ireland	NIR	465	465	0
91	Syria	SYR	464	464	0
92	Oman	OMA	461	462	0
93	Lebanon	LIB	455	453	3
94	Albania	ALB	454	459	-1
95	Congo	CGO	454	454	0
96	Lithuania	LTU	453	457	-2
97	Armenia	ARM	449	448	1
98	Namibia	NAM	454	444	1
99	Jordan	JOR	442	442	1
100	Wales	WAL	441	441	1
