rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	65	58	2
2	Italy	ITA	62	56	2
3	Sweden	SWE	61	54	7
4	Germany	GER	61	59	-3
5	Netherlands	NED	60	59	-3
6	Spain	ESP	59	55	-1
7	Romania	ROU	58	55	0
8	Norway	NOR	57	55	-2
9	Argentina	ARG	57	55	-1
10	Nigeria	NGA	56	54	1
11	Switzerland	SUI	55	53	1
12	Denmark	DEN	54	54	-3
13	Republic of Ireland	IRL	53	52	1
14	Bulgaria	BUL	53	43	15
15	Mexico	MEX	53	51	1
16	France	FRA	52	52	-3
17	Colombia	COL	52	51	0
18	England	ENG	52	52	-3
19	Russia	RUS	52	49	0
20	Belgium	BEL	50	43	7
21	Zambia	ZAM	48	48	-1
22	USA	USA	47	46	1
23	Uruguay	URU	47	50	-5
24	Cote d`Ivoire	CIV	45	47	-3
25	Portugal	POR	44	46	-3
26	Egypt	EGY	44	44	-1
27	Cameroon	CMR	44	45	-3
28	Ghana	GHA	43	44	-2
29	Saudi Arabia	KSA	42	39	5
30	Morocco	MAR	42	43	-2
31	Tunisia	TUN	41	42	-1
32	Poland	POL	40	40	0
33	Scotland	SCO	40	40	0
34	Greece	GRE	39	41	-3
35	Wales	WAL	38	38	0
36	Korea Republic	KOR	38	37	1
37	Austria	AUT	38	38	-1
38	Japan	JPN	37	33	14
39	Northern Ireland	NIR	36	36	2
40	Chile	CHI	36	37	0
41	Bolivia	BOL	35	35	2
42	Iceland	ISL	35	37	-4
43	Slovakia	SVK	34	34	1
44	Czech Republic	CZE	34	34	1
45	Finland	FIN	34	34	1
46	Ecuador	ECU	34	37	-7
47	Australia	AUS	34	34	0
48	Algeria	ALG	34	34	0
49	Zimbabwe	ZIM	33	35	-7
50	Mali	MLI	33	33	-1
51	Honduras	HON	32	33	-1
52	Israel	ISR	31	32	1
53	Canada	CAN	31	31	1
54	Costa Rica	CRC	31	33	-3
55	Hungary	HUN	31	30	1
56	Senegal	SEN	30	31	-1
57	Turkey	TUR	30	30	0
58	Paraguay	PAR	26	28	2
59	United Arab Emirates	UAE	26	26	3
60	Zaire	ZAI	26	26	3
61	Guinea	GUI	26	26	0
62	China PR	CHN	24	29	-3
63	Iran	IRN	24	29	-5
64	Gabon	GAB	24	26	0
65	Sierra Leone	SLE	23	24	1
66	El Salvador	SLV	23	23	2
67	Qatar	QAT	23	23	2
68	Iraq	IRQ	22	25	-3
69	Malta	MLT	22	22	3
70	Korea DPR	PRK	22	22	1
71	Cyprus	CYP	22	22	2
72	Peru	PER	21	23	-5
73	Kuwait	KUW	21	21	1
74	South Africa	RSA	21	21	2
75	Slovenia	SVN	20	20	4
76	Niger	NIG	20	20	5
77	Oman	OMA	20	21	0
78	Yugoslavia	YUG	20	21	0
79	Ukraine	UKR	19	19	4
80	Jamaica	JAM	19	22	-10
81	Thailand	THA	19	21	-6
82	Kenya	KEN	19	20	0
83	Trinidad and Tobago	TRI	18	19	1
84	Lithuania	LTU	18	18	4
85	Malawi	MWI	18	20	-5
86	Latvia	LVA	18	19	-1
87	Singapore	SIN	17	19	0
88	New Zealand	NZL	17	17	2
89	Bermuda	BER	16	17	0
90	Croatia	CRO	15	17	1
91	Bahrain	BHR	15	15	1
92	Suriname	SUR	15	15	1
93	Malaysia	MAS	15	15	2
94	Fiji	FIJ	0	14	3
95	Venezuela	VEN	14	15	-1
96	Syria	SYR	13	19	-10
97	Barbados	BRB	13	13	1
98	Jordan	JOR	13	14	-2
99	Tanzania	TAN	13	13	0
100	Burkina Faso	BFA	12	12	2
