rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1574	1649	0
2	France	FRA	1534	1462	2
3	Argentina	ARG	1492	1479	0
4	England	ENG	1477	1434	1
5	Italy	ITA	1474	1550	-3
6	Netherlands	NED	1327	1322	0
7	Czech Republic	CZE	1312	1223	3
8	Germany	GER	1291	1229	1
9	Portugal	POR	1272	1301	-1
10	Spain	ESP	1255	1309	-3
11	Nigeria	NGA	1166	1156	0
12	Cameroon	CMR	1062	1109	0
13	Ukraine	UKR	1029	954	2
14	Switzerland	SUI	1016	1028	-1
15	Uruguay	URU	960	985	-1
16	Denmark	DEN	940	927	1
17	Mexico	MEX	891	928	-1
18	Sweden	SWE	888	886	2
19	Cote d`Ivoire	CIV	879	909	-1
20	Colombia	COL	867	814	9
21	Paraguay	PAR	854	892	-2
22	Greece	GRE	833	780	10
23	Ghana	GHA	830	839	2
24	Croatia	CRO	825	854	-3
25	Romania	ROU	817	834	1
26	Guinea	GUI	815	850	-4
27	Egypt	EGY	814	841	-3
28	Turkey	TUR	810	824	0
29	USA	USA	805	848	-6
30	Ecuador	ECU	785	826	-3
31	Tunisia	TUN	780	805	-1
32	Serbia	SRB	759	733	1
33	Senegal	SEN	756	726	2
34	Scotland	SCO	746	677	6
35	Poland	POL	737	805	-5
36	Israel	ISR	731	577	15
37	Bulgaria	BUL	728	716	-1
38	Australia	AUS	727	708	-1
39	Russia	RUS	702	733	-6
40	Norway	NOR	698	604	9
41	Morocco	MAR	694	681	-2
42	Slovakia	SVK	685	659	1
43	Iran	IRN	658	639	2
43	Republic of Ireland	IRL	658	694	-5
45	Chile	CHI	637	642	-1
46	Peru	PER	611	662	-5
47	Japan	JPN	594	610	1
48	Togo	TOG	589	622	-2
49	Korea Republic	KOR	580	574	3
50	Belgium	BEL	572	555	5
51	FYR Macedonia	MKD	554	456	16
52	Angola	ANG	550	571	1
53	Costa Rica	CRC	536	621	-6
54	Bosnia and Herzegovina	BIH	526	660	-12
55	Zambia	ZAM	512	499	4
56	Trinidad and Tobago	TRI	507	490	5
57	Uzbekistan	UZB	492	564	-3
58	Northern Ireland	NIR	486	425	14
59	Hungary	HUN	484	383	21
60	Mali	MLI	483	497	0
61	Finland	FIN	482	456	6
62	Wales	WAL	479	547	-6
63	Qatar	QAT	476	471	1
64	Congo DR	COD	475	475	-1
65	Belarus	BLR	471	453	4
66	Guatemala	GUA	0	582	-16
67	Lithuania	LTU	461	458	-2
68	Saudi Arabia	KSA	460	410	7
69	Cuba	CUB	458	267	31
70	Austria	AUT	452	506	-13
71	Kuwait	KUW	433	291	24
71	Canada	CAN	433	362	11
73	Zimbabwe	ZIM	429	452	-3
74	Panama	PAN	426	275	24
75	Albania	ALB	418	478	-13
76	South Africa	RSA	417	406	0
77	Jamaica	JAM	415	412	-3
78	Slovenia	SVN	408	505	-20
79	Bolivia	BOL	0	362	3
80	Venezuela	VEN	399	458	-15
81	Oman	OMA	395	357	4
81	Honduras	HON	395	367	0
83	Algeria	ALG	388	318	6
84	Gabon	GAB	368	293	9
85	Moldova	MDA	356	416	-12
86	Ethiopia	ETH	354	286	10
87	Iceland	ISL	349	238	19
88	United Arab Emirates	UAE	345	321	0
89	Libya	LBY	338	395	-12
90	Equatorial Guinea	EQG	0	299	2
91	China PR	CHN	334	252	12
92	Iraq	IRQ	330	334	-5
93	Georgia	GEO	326	359	-9
94	Latvia	LVA	319	386	-16
95	Malawi	MWI	302	307	-4
96	Jordan	JOR	296	276	1
97	Burkina Faso	BFA	293	445	-26
98	Bahrain	BHR	0	293	-5
99	Uganda	UGA	0	271	0
100	Congo	CGO	279	237	9
