rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	843	847	0
2	France	FRA	792	802	0
3	Argentina	ARG	785	784	0
4	Czech Republic	CZE	777	768	1
5	Spain	ESP	765	775	-1
6	Netherlands	NED	758	758	0
7	Mexico	MEX	753	743	1
8	England	ENG	752	752	-1
9	Portugal	POR	747	743	-1
10	Italy	ITA	738	736	0
11	USA	USA	726	728	0
12	Republic of Ireland	IRL	716	713	2
13	Sweden	SWE	715	710	2
14	Denmark	DEN	711	715	-1
14	Turkey	TUR	711	721	-2
16	Uruguay	URU	708	699	3
17	Japan	JPN	707	703	0
18	Greece	GRE	706	703	-1
19	Germany	GER	705	706	-3
20	Iran	IRN	697	694	0
21	Nigeria	NGA	690	691	0
22	Korea Republic	KOR	688	682	2
23	Croatia	CRO	677	683	0
23	Cameroon	CMR	677	688	-1
25	Poland	POL	672	673	1
26	Colombia	COL	669	662	2
27	Costa Rica	CRC	668	669	0
28	Saudi Arabia	KSA	665	657	2
29	Romania	ROU	664	662	-1
30	Paraguay	PAR	661	682	-6
31	Senegal	SEN	657	656	0
32	Russia	RUS	652	642	1
33	Morocco	MAR	646	639	1
34	Egypt	EGY	644	645	-2
35	Tunisia	TUN	633	631	1
35	Norway	NOR	633	633	0
37	Bulgaria	BUL	623	626	0
38	South Africa	RSA	619	608	3
39	Ecuador	ECU	616	597	5
40	Cote d`Ivoire	CIV	611	600	2
40	Jordan	JOR	611	613	-1
42	Slovenia	SVN	608	610	-2
43	Finland	FIN	607	598	0
44	Iraq	IRQ	603	590	1
45	Belgium	BEL	600	624	-7
46	Serbia and Montenegro	SCG	599	577	8
47	Uzbekistan	UZB	598	580	4
48	Israel	ISR	595	576	7
49	Jamaica	JAM	594	578	4
49	Bahrain	BHR	594	585	-1
51	Switzerland	SUI	589	590	-6
51	Mali	MLI	589	587	-4
53	Slovakia	SVK	587	576	2
54	China PR	CHN	585	582	-5
54	Kuwait	KUW	585	570	6
56	Oman	OMA	582	576	-1
57	Ukraine	UKR	580	551	10
58	Australia	AUS	577	582	-9
59	Honduras	HON	575	573	-1
60	Zimbabwe	ZIM	572	572	-1
61	Libya	LBY	566	565	0
62	Venezuela	VEN	565	579	-10
63	Trinidad and Tobago	TRI	564	554	1
64	Hungary	HUN	562	539	10
65	Latvia	LVA	560	551	2
66	Qatar	QAT	558	553	-1
66	Peru	PER	558	544	4
68	Wales	WAL	555	555	-5
69	Belarus	BLR	554	548	0
70	Zambia	ZAM	552	553	-5
71	Guatemala	GUA	551	556	-9
72	Angola	ANG	545	541	1
73	Algeria	ALG	536	544	-3
74	Chile	CHI	533	530	6
74	Kenya	KEN	533	518	11
76	Cuba	CUB	532	528	5
77	Ghana	GHA	528	538	-2
78	Congo DR	COD	527	532	-1
79	Bosnia and Herzegovina	BIH	526	531	0
79	Thailand	THA	526	542	-7
81	Estonia	EST	525	533	-5
82	United Arab Emirates	UAE	523	515	6
83	Austria	AUT	522	524	-1
84	Burkina Faso	BFA	520	521	-1
85	Syria	SYR	516	513	4
86	Scotland	SCO	515	532	-9
86	Guinea	GUI	515	519	-2
86	Albania	ALB	515	517	1
89	Togo	TOG	513	518	-4
90	Canada	CAN	509	484	5
91	Indonesia	IDN	504	459	8
92	FYR Macedonia	MKD	497	501	-1
93	Iceland	ISL	495	507	-3
94	Bolivia	BOL	485	486	0
95	New Zealand	NZL	481	490	-3
95	Korea DPR	PRK	481	474	1
95	Haiti	HAI	481	460	3
98	Turkmenistan	TKM	478	487	-5
99	Rwanda	RWA	475	470	-2
100	Panama	PAN	478	454	1
