rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	840	839	0
2	Netherlands	NED	797	785	0
3	Czech Republic	CZE	783	777	1
4	Argentina	ARG	778	778	-1
5	France	FRA	776	770	1
6	Mexico	MEX	769	771	-1
7	USA	USA	768	768	0
8	Spain	ESP	764	750	0
9	Portugal	POR	754	743	0
9	England	ENG	754	738	2
11	Turkey	TUR	743	731	1
12	Italy	ITA	736	725	1
13	Sweden	SWE	733	740	-3
14	Denmark	DEN	730	721	0
15	Germany	GER	712	718	0
16	Japan	JPN	711	716	0
17	Uruguay	URU	709	680	8
18	Greece	GRE	706	699	2
19	Croatia	CRO	702	686	5
20	Costa Rica	CRC	700	700	-1
21	Iran	IRN	699	702	-3
21	Republic of Ireland	IRL	699	694	0
23	Poland	POL	691	705	-6
23	Cameroon	CMR	691	688	-1
23	Colombia	COL	691	677	3
23	Nigeria	NGA	691	672	6
27	Tunisia	TUN	689	687	-4
28	Romania	ROU	681	660	4
29	Korea Republic	KOR	680	677	-3
30	Russia	RUS	671	669	0
31	Saudi Arabia	KSA	670	675	-3
32	Egypt	EGY	667	662	-1
33	Paraguay	PAR	664	656	1
34	Senegal	SEN	663	652	1
35	Morocco	MAR	659	649	1
36	Ecuador	ECU	655	658	-3
37	Norway	NOR	653	647	0
38	Switzerland	SUI	644	643	0
39	Ukraine	UKR	636	636	0
40	Jamaica	JAM	626	623	1
40	Honduras	HON	626	620	3
42	Serbia and Montenegro	SCG	623	601	6
43	Israel	ISR	622	616	1
44	Finland	FIN	619	629	-4
45	Slovakia	SVK	618	613	0
46	South Africa	RSA	616	622	-4
46	Bulgaria	BUL	616	613	-1
48	Cote d`Ivoire	CIV	611	593	2
49	Togo	TOG	606	585	5
49	Belgium	BEL	606	608	-2
51	Ghana	GHA	599	566	11
52	Zimbabwe	ZIM	598	598	-3
53	Trinidad and Tobago	TRI	596	577	3
54	Australia	AUS	594	593	-4
55	Bahrain	BHR	593	588	-2
56	Guatemala	GUA	582	571	1
57	Uzbekistan	UZB	581	571	0
58	Mali	MLI	576	578	-3
58	Zambia	ZAM	576	563	6
60	Angola	ANG	573	562	5
61	Slovenia	SVN	571	590	-9
62	Scotland	SCO	570	542	12
63	Peru	PER	567	551	7
64	Latvia	LVA	564	564	-1
65	China PR	CHN	563	569	-5
66	Hungary	HUN	562	557	0
67	Iraq	IRQ	561	554	1
67	Kuwait	KUW	561	567	-6
69	Bosnia and Herzegovina	BIH	560	555	-2
70	Belarus	BLR	559	548	1
71	Venezuela	VEN	557	571	-14
72	Chile	CHI	556	538	4
73	Wales	WAL	555	521	9
74	Austria	AUT	550	533	5
75	Congo DR	COD	548	545	-3
76	Cuba	CUB	545	544	-3
77	Qatar	QAT	543	541	-2
78	Panama	PAN	537	538	-2
78	Jordan	JOR	537	552	-9
80	Oman	OMA	536	537	-2
81	Estonia	EST	535	526	0
82	Algeria	ALG	526	519	1
82	Guinea	GUI	526	504	7
84	Libya	LBY	519	532	-4
85	Albania	ALB	517	514	1
86	Korea DPR	PRK	514	515	-1
86	Canada	CAN	514	516	-2
88	Burkina Faso	BFA	508	504	1
89	United Arab Emirates	UAE	507	508	-1
90	Kenya	KEN	504	509	-3
91	Haiti	HAI	498	500	0
92	Iceland	ISL	491	493	0
93	FYR Macedonia	MKD	490	475	3
94	Sudan	SDN	486	491	-1
95	Singapore	SIN	477	474	4
96	Bolivia	BOL	476	469	4
97	Lithuania	LTU	475	476	-2
98	Indonesia	IDN	0	475	-2
99	Botswana	BOT	463	475	-3
100	Georgia	GEO	462	461	4
