rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1606	1564	0
2	Germany	GER	1437	1421	0
3	Argentina	ARG	1290	1349	0
4	Italy	ITA	1165	1169	1
5	Colombia	COL	1164	1110	3
6	England	ENG	1151	1167	0
7	Portugal	POR	1144	1178	-3
8	Netherlands	NED	1124	1128	-1
9	Russia	RUS	1070	1084	0
10	Croatia	CRO	1064	1078	0
11	Greece	GRE	1033	1004	1
12	Switzerland	SUI	1004	966	4
13	Ecuador	ECU	999	951	4
14	Cote d`Ivoire	CIV	995	974	1
15	Mexico	MEX	994	984	-1
16	Uruguay	URU	975	1047	-5
17	France	FRA	949	938	1
18	Brazil	BRA	946	994	-5
19	Algeria	ALG	887	907	0
20	Sweden	SWE	870	826	3
21	Belgium	BEL	868	881	-1
22	Japan	JPN	840	810	2
23	Denmark	DEN	821	851	-1
24	Norway	NOR	810	778	2
25	Mali	MLI	810	772	3
26	Chile	CHI	793	853	-5
27	Bosnia and Herzegovina	BIH	788	746	4
28	USA	USA	782	776	-1
29	Czech Republic	CZE	781	806	-4
30	Ghana	GHA	777	762	-1
31	Montenegro	MNE	756	691	3
32	Hungary	HUN	750	753	-2
33	Romania	ROU	700	669	4
34	Zambia	ZAM	697	633	5
35	Korea Republic	KOR	686	728	-3
36	Australia	AUS	668	719	-3
37	Paraguay	PAR	666	690	-2
38	Serbia	SRB	659	626	4
39	Haiti	HAI	650	553	18
40	Turkey	TUR	627	639	-2
41	Egypt	EGY	616	627	-1
42	Republic of Ireland	IRL	609	682	-6
42	Bolivia	BOL	609	585	9
42	Gabon	GAB	609	581	10
45	Tunisia	TUN	606	609	1
46	Peru	PER	603	611	-2
47	Slovakia	SVK	595	619	-4
47	Ukraine	UKR	595	575	8
49	Slovenia	SVN	591	593	0
50	Bulgaria	BUL	585	627	-10
51	Panama	PAN	582	609	-5
52	Central African Republic	CTA	581	581	0
52	Nigeria	NGA	581	553	5
54	Libya	LBY	572	545	5
55	Poland	POL	553	579	-1
56	Jamaica	JAM	552	586	-6
57	Venezuela	VEN	551	600	-9
58	Honduras	HON	540	572	-2
59	Iran	IRN	532	611	-15
60	Guinea	GUI	527	485	11
61	Cameroon	CMR	523	520	1
62	Sierra Leone	SLE	521	521	-1
63	Albania	ALB	518	496	4
64	Canada	CAN	517	526	-4
65	Belarus	BLR	516	478	9
66	Costa Rica	CRC	515	509	-2
67	Uzbekistan	UZB	513	490	2
68	Trinidad and Tobago	TRI	507	446	11
69	Cape Verde Islands	CPV	498	511	-6
70	Austria	AUT	492	492	-2
71	Togo	TOG	491	479	2
72	Scotland	SCO	490	488	-2
73	Georgia	GEO	481	499	-8
74	Morocco	MAR	466	482	-2
75	Benin	BEN	457	457	2
75	Armenia	ARM	457	444	7
77	Senegal	SEN	455	471	-2
78	Israel	ISR	454	452	0
79	Equatorial Guinea	EQG	439	397	16
80	Guatemala	GUA	438	467	-4
81	FYR Macedonia	MKD	437	431	2
82	Wales	WAL	435	497	-16
83	Finland	FIN	431	411	8
84	Angola	ANG	428	446	-5
84	Uganda	UGA	428	428	2
86	Estonia	EST	425	430	-2
87	South Africa	RSA	416	430	-3
88	China PR	CHN	410	424	0
89	Burkina Faso	BFA	408	423	0
90	Iceland	ISL	392	392	6
91	New Zealand	NZL	390	404	2
92	Iraq	IRQ	385	390	5
93	Dominican Republic	DOM	378	406	-1
94	Jordan	JOR	375	420	-4
95	Oman	OMA	369	428	-9
96	Northern Ireland	NIR	367	356	4
96	United Arab Emirates	UAE	367	320	13
98	Qatar	QAT	365	330	6
99	Korea DPR	PRK	361	445	-18
100	Cuba	CUB	355	198	41
