rank	country	code	point	prev_point	prev_rank	
9569064	 f$il	BRA	68	68	0
2	Italy	ITA	56	56	4
3	Sweden	SWE	52	52	12
4	Germany	GER	58	58	0
5	Netherlands	NED	51	51	12
6	Spain	ESP	58	58	-3
7	Romania	ROU	53	53	7
8	Norway	NOR	59	59	-6
9	Argentina	ARG	57	57	-4
10	Nigeria	NGA	43	43	24
11	Switzerland	SUI	54	54	0
12	Republic of Ireland	IRL	51	51	4
13	Denmark	DEN	56	56	-6
14	Bulgaria	BUL	53	53	-2
15	Colombia	COL	53	53	-2
16	Mexico	MEX	54	54	-6
17	Russia	RUS	55	55	-9
18	England	ENG	48	48	4
19	Belgium	BEL	45	45	10
20	France	FRA	51	51	-2
21	Zambia	ZAM	47	47	5
22	USA	USA	49	49	-3
23	Cote d`Ivoire	CIV	45	45	9
24	Portugal	POR	55	55	-15
25	Egypt	EGY	49	49	-4
26	Ghana	GHA	47	47	-2
27	Tunisia	TUN	47	47	-2
28	Cameroon	CMR	41	41	10
29	Saudi Arabia	KSA	42	42	7
30	Morocco	MAR	42	42	5
31	Scotland	SCO	48	48	-8
32	Greece	GRE	45	45	-2
33	Poland	POL	46	46	-5
34	Wales	WAL	34	34	28
35	Czech Republic	CZE	47	47	-8
36	Uruguay	URU	49	49	-16
37	Iceland	ISL	38	38	9
38	Korea Republic	KOR	40	40	3
39	Turkey	TUR	45	45	-8
40	Austria	AUT	39	39	2
41	Japan	JPN	44	44	-8
42	Slovakia	SVK	40	40	-2
43	Chile	CHI	40	40	-4
44	Bolivia	BOL	38	38	4
45	Northern Ireland	NIR	35	35	10
46	Zimbabwe	ZIM	38	38	-1
47	Finland	FIN	41	41	-10
48	Israel	ISR	39	39	-5
49	Mali	MLI	38	38	-2
50	Algeria	ALG	37	37	0
51	Honduras	HON	31	31	20
52	Australia	AUS	36	36	1
53	Ecuador	ECU	34	34	7
54	Hungary	HUN	34	34	7
55	Senegal	SEN	38	38	-11
56	Costa Rica	CRC	30	30	18
57	Canada	CAN	34	34	2
58	Lithuania	LTU	37	37	-9
59	United Arab Emirates	UAE	36	36	-8
60	Zaire	ZAI	34	34	-2
61	Guinea	GUI	36	36	-7
62	China PR	CHN	36	36	-10
63	Iran	IRN	22	22	26
64	Sierra Leone	SLE	33	33	2
65	Peru	PER	31	31	5
66	Malta	MLT	21	21	29
67	South Africa	RSA	33	33	-4
68	El Salvador	SLV	18	18	36
69	Slovenia	SVN	26	26	12
70	Latvia	LVA	33	33	-5
71	Qatar	QAT	31	31	-2
72	Cyprus	CYP	29	29	3
73	Croatia	CRO	35	35	-17
74	Niger	NIG	23	23	13
75	Gabon	GAB	32	32	-8
76	Iraq	IRQ	19	19	26
77	Korea DPR	PRK	17	17	32
78	Kuwait	KUW	31	31	-10
79	Ukraine	UKR	27	27	1
80	Oman	OMA	24	24	3
81	Paraguay	PAR	33	33	-17
82	Thailand	THA	21	21	11
83	Yugoslavia	YUG	21	21	9
84	Malawi	MWI	27	27	-6
85	Trinidad and Tobago	TRI	34	34	-28
86	Jamaica	JAM	27	27	-7
86	Kenya	KEN	20	20	10
88	Singapore	SIN	14	14	29
89	Tanzania	TAN	30	30	-16
90	Burkina Faso	BFA	20	20	8
91	Bermuda	BER	11	11	41
92	Bahrain	BHR	25	25	-10
93	New Zealand	NZL	19	19	7
94	Malaysia	MAS	17	17	14
95	Suriname	SUR	12	12	27
96	Syria	SYR	11	11	33
97	Venezuela	VEN	13	13	22
98	Barbados	BRB	18	18	7
99	Jordan	JOR	10	10	36
100	Georgia	GEO	23	23	-14
