rank	country	code	point	prev_point	prev_rank	
1	Spain	ESP	1920	1881	0
2	Netherlands	NED	1718	1683	0
3	Brazil	BRA	1493	1493	0
4	Germany	GER	1489	1481	0
5	Argentina	ARG	1353	1320	0
6	England	ENG	1250	1205	0
7	Uruguay	URU	1174	1168	0
8	Portugal	POR	1102	1123	0
9	Croatia	CRO	1098	1086	0
10	Egypt	EGY	1047	1034	1
11	Greece	GRE	1043	1026	1
12	Norway	NOR	1004	989	1
13	Russia	RUS	1003	1061	-3
14	Italy	ITA	995	901	2
15	Slovenia	SVN	958	926	0
16	Chile	CHI	929	932	-2
17	Ghana	GHA	903	891	0
18	Slovakia	SVK	866	865	2
19	Cote d`Ivoire	CIV	857	871	0
20	Australia	AUS	853	862	1
21	Switzerland	SUI	852	841	2
21	France	FRA	852	888	-3
23	Paraguay	PAR	850	840	1
24	USA	USA	847	838	1
25	Serbia	SRB	828	861	-3
26	Montenegro	MNE	827	827	0
27	Denmark	DEN	812	799	0
28	Mexico	MEX	790	786	0
29	Turkey	TUR	788	780	0
30	Japan	JPN	782	779	0
31	Czech Republic	CZE	756	739	0
32	Republic of Ireland	IRL	730	710	0
33	Nigeria	NGA	711	708	1
34	Algeria	ALG	706	709	-1
35	Sweden	SWE	703	696	1
36	Ukraine	UKR	698	706	-1
37	Gabon	GAB	673	662	2
38	Cameroon	CMR	656	676	0
39	Korea Republic	KOR	653	640	1
40	Belarus	BLR	648	623	2
41	Burkina Faso	BFA	630	681	-4
42	Northern Ireland	NIR	627	627	-1
43	Hungary	HUN	615	598	1
44	Tunisia	TUN	600	588	1
45	Bulgaria	BUL	597	604	-2
46	Lithuania	LTU	576	577	2
47	Colombia	COL	575	584	-1
47	Guinea	GUI	575	580	0
49	Austria	AUT	572	574	0
50	South Africa	RSA	562	545	2
51	Bosnia and Herzegovina	BIH	542	543	2
52	Romania	ROU	538	568	-2
52	Peru	PER	538	536	3
54	Scotland	SCO	537	525	3
55	Israel	ISR	535	535	1
56	Venezuela	VEN	527	525	1
57	Honduras	HON	522	540	-3
58	Albania	ALB	520	491	7
59	Armenia	ARM	517	514	1
59	New Zealand	NZL	517	549	-8
61	Ecuador	ECU	498	484	6
62	Belgium	BEL	494	499	0
63	Costa Rica	CRC	490	490	3
64	Mali	MLI	480	493	0
64	Panama	PAN	480	515	-5
64	Iran	IRN	480	502	-3
67	Botswana	BOT	470	412	12
68	Saudi Arabia	KSA	462	453	3
69	Zambia	ZAM	458	429	7
70	Uganda	UGA	457	495	-7
71	Poland	POL	452	464	-2
72	Benin	BEN	449	482	-4
73	Latvia	LVA	446	448	-1
74	Estonia	EST	445	435	0
75	Senegal	SEN	443	446	-2
76	FYR Macedonia	MKD	439	455	-6
77	Malawi	MWI	423	403	7
78	Georgia	GEO	422	431	-3
78	Trinidad and Tobago	TRI	422	302	28
80	Morocco	MAR	415	425	-3
81	Libya	LBY	414	410	0
82	Jamaica	JAM	413	412	-3
83	Cape Verde Islands	CPV	408	408	-1
84	Moldova	MDA	405	424	-6
85	Canada	CAN	403	407	-2
86	Guyana	GUY	324	330	12
87	Finland	FIN	389	401	-1
87	Bahrain	BHR	389	403	-3
89	China PR	CHN	382	375	0
90	Azerbaijan	AZE	381	361	1
91	Grenada	GRN	375	195	34
92	Angola	ANG	370	356	0
93	Cyprus	CYP	369	377	-5
94	Cuba	CUB	353	218	27
95	Jordan	JOR	423	341	0
96	Sudan	SDN	344	347	-3
97	Oman	OMA	341	333	-1
98	Iraq	IRQ	339	344	-4
98	Mozambique	MOZ	339	372	-8
100	Bolivia	BOL	337	324	0
