rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	66	67	0
2	Spain	ESP	61	61	0
3	Italy	ITA	61	61	1
4	Sweden	SWE	61	61	-1
5	Germany	GER	60	61	0
6	Norway	NOR	59	58	2
7	Argentina	ARG	59	56	3
8	Netherlands	NED	59	59	-2
9	Mexico	MEX	58	53	6
10	Republic of Ireland	IRL	57	57	-1
11	Switzerland	SUI	57	58	-4
12	Romania	ROU	56	56	-1
13	Nigeria	NGA	55	54	-1
14	Bulgaria	BUL	54	53	2
15	Denmark	DEN	53	54	-1
16	Colombia	COL	52	52	1
17	Russia	RUS	52	54	-4
18	France	FRA	52	52	1
19	Portugal	POR	52	50	1
20	England	ENG	51	52	-2
21	Zambia	ZAM	48	49	0
22	USA	USA	47	47	1
23	Belgium	BEL	47	47	1
24	Tunisia	TUN	47	43	6
25	Ghana	GHA	46	46	1
26	Greece	GRE	46	44	2
27	Saudi Arabia	KSA	45	44	0
28	Cote d`Ivoire	CIV	45	47	-3
28	Egypt	EGY	45	48	-6
30	Scotland	SCO	42	43	2
31	Cameroon	CMR	42	43	0
32	Poland	POL	42	43	-3
33	Korea Republic	KOR	41	40	2
34	Czech Republic	CZE	40	41	0
35	Morocco	MAR	40	42	-2
36	Uruguay	URU	39	39	1
37	Japan	JPN	39	40	-1
38	Chile	CHI	38	36	9
39	Iceland	ISL	38	38	0
40	Israel	ISR	38	37	2
41	Zimbabwe	ZIM	38	34	10
42	China PR	CHN	37	37	-2
43	United Arab Emirates	UAE	37	36	3
44	Slovakia	SVK	36	37	-1
45	Wales	WAL	36	37	-4
46	Finland	FIN	36	38	-8
47	Australia	AUS	36	31	11
48	Bolivia	BOL	36	37	-4
49	Turkey	TUR	36	35	-1
50	Northern Ireland	NIR	36	36	-5
51	Senegal	SEN	36	35	-1
52	Austria	AUT	34	35	-3
53	Honduras	HON	34	34	0
54	Algeria	ALG	34	32	3
55	Mali	MLI	33	34	-3
56	Guinea	GUI	33	27	10
57	Kuwait	KUW	32	33	-3
58	Ecuador	ECU	32	32	-3
59	South Africa	RSA	31	32	-3
60	Canada	CAN	31	29	3
61	Lithuania	LTU	31	31	-2
62	Qatar	QAT	30	31	-2
63	Hungary	HUN	30	31	-2
64	Croatia	CRO	30	30	-2
65	Tanzania	TAN	30	25	9
66	Zaire	ZAI	29	26	2
67	Gabon	GAB	28	28	-3
68	Malawi	MWI	27	22	14
69	Trinidad and Tobago	TRI	27	18	22
70	Cyprus	CYP	26	26	-3
71	Sierra Leone	SLE	26	24	5
72	Costa Rica	CRC	26	27	-7
73	Uganda	UGA	26	18	20
74	Latvia	LVA	26	26	-5
75	Bahrain	BHR	25	25	-2
76	Peru	PER	25	25	-4
77	Niger	NIG	25	26	-7
78	Oman	OMA	25	26	-7
79	Iran	IRN	24	25	-4
80	Togo	TOG	24	20	6
81	Ukraine	UKR	23	23	-4
82	Uzbekistan	UZB	23	23	-4
83	El Salvador	SLV	22	23	-3
84	Jamaica	JAM	22	17	12
85	Kenya	KEN	22	22	-2
86	Malta	MLT	21	23	-8
87	Yugoslavia	YUG	21	14	14
88	Korea DPR	PRK	21	21	-4
89	Slovenia	SVN	21	22	-8
90	FYR Macedonia	MKD	21	19	0
91	Mozambique	MOZ	20	17	3
92	Thailand	THA	20	20	-7
93	Angola	ANG	19	13	13
94	Paraguay	PAR	22	19	-7
95	Malaysia	MAS	19	19	-6
96	Iraq	IRQ	18	19	-8
97	Ethiopia	ETH	18	12	18
98	Georgia	GEO	17	18	-6
99	Mauritania	MTN	0	7	38
100	Singapore	SIN	21	17	-5
