rank	country	code	point	prev_point	prev_rank	
1	Belgium	BEL	1440	1387	2
2	Germany	GER	1388	1401	0
3	Argentina	ARG	1383	1419	-2
4	Portugal	POR	1364	1235	0
5	Chile	CHI	1288	1177	4
6	Spain	ESP	1287	1223	0
7	Colombia	COL	1233	1228	-2
8	Brazil	BRA	1208	1204	-1
9	England	ENG	1179	1161	1
10	Austria	AUT	1130	1100	1
11	Switzerland	SUI	1073	1044	1
12	Uruguay	URU	1051	919	8
13	Italy	ITA	1040	962	4
14	Romania	ROU	1039	1042	-1
15	Wales	WAL	1032	1195	-7
16	Netherlands	NED	976	1004	-2
17	Czech Republic	CZE	974	983	-2
18	Turkey	TUR	941	717	19
19	Croatia	CRO	924	965	-3
20	Bosnia and Herzegovina	BIH	923	787	10
21	Ecuador	ECU	921	765	10
22	Cote d`Ivoire	CIV	890	916	-1
23	Russia	RUS	885	845	3
24	Mexico	MEX	881	842	3
24	France	FRA	881	899	-2
26	Algeria	ALG	872	927	-7
27	Slovakia	SVK	857	936	-9
28	Ukraine	UKR	806	874	-4
29	Northern Ireland	NIR	797	724	6
30	Ghana	GHA	793	849	-5
31	Iceland	ISL	792	882	-8
32	Cape Verde Islands	CPV	762	701	9
33	Hungary	HUN	759	741	0
33	USA	USA	759	807	-4
35	Denmark	DEN	743	835	-7
36	Albania	ALB	723	755	-4
37	Greece	GRE	718	676	7
38	Poland	POL	712	680	5
39	Senegal	SEN	678	713	-1
40	Costa Rica	CRC	671	691	2
41	Tunisia	TUN	668	722	-5
42	Republic of Ireland	IRL	659	587	12
43	Iran	IRN	651	703	-4
44	Scotland	SCO	649	702	-4
45	Sweden	SWE	647	672	0
46	Norway	NOR	637	739	-12
47	Paraguay	PAR	610	552	14
48	Korea Republic	KOR	606	590	5
49	Serbia	SRB	605	538	14
50	Japan	JPN	603	582	5
51	Cameroon	CMR	597	640	-3
52	Congo	CGO	593	636	-3
53	Guinea	GUI	589	582	2
54	Trinidad and Tobago	TRI	588	564	5
55	Congo DR	COD	587	563	5
56	Finland	FIN	586	534	8
57	Egypt	EGY	583	620	-6
57	Peru	PER	583	623	-7
59	Nigeria	NGA	582	600	-7
60	Australia	AUS	573	567	-2
61	Jamaica	JAM	559	576	-4
61	Israel	ISR	559	659	-14
63	Mali	MLI	552	546	-1
64	Slovenia	SVN	547	662	-18
65	Panama	PAN	515	529	0
66	Bulgaria	BUL	497	414	12
67	United Arab Emirates	UAE	495	491	3
68	Uganda	UGA	491	455	7
69	Equatorial Guinea	EQG	487	510	-2
70	Belarus	BLR	479	350	28
71	Uzbekistan	UZB	477	464	3
71	Zambia	ZAM	477	487	0
73	Haiti	HAI	470	418	4
73	Gabon	GAB	470	529	-8
75	South Africa	RSA	461	465	-2
76	Cyprus	CYP	444	300	38
77	Bolivia	BOL	442	510	-10
78	Montenegro	MNE	426	470	-6
79	Morocco	MAR	422	407	1
80	Saudi Arabia	KSA	417	384	8
80	Antigua and Barbuda	ATG	417	400	3
82	Jordan	JOR	411	348	17
83	Venezuela	VEN	408	501	-14
84	China PR	CHN	403	405	-3
85	Qatar	QAT	397	365	7
86	Liberia	LBR	394	360	9
87	Iraq	IRQ	392	396	-2
88	Togo	TOG	386	411	-9
89	Faroe Islands	FRO	385	396	-4
90	Estonia	EST	370	388	-3
91	Guatemala	GUA	367	401	-9
92	Oman	OMA	365	338	10
93	Burkina Faso	BFA	363	427	-17
94	El Salvador	SLV	361	363	0
95	Honduras	HON	359	379	-6
96	Rwanda	RWA	356	364	-3
97	Malawi	MWI	351	339	4
98	Angola	ANG	344	353	-1
99	Latvia	LVA	342	335	4
100	Nicaragua	NCA	341	360	-5
