rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	72	72	0
2	Germany	GER	64	63	1
3	Spain	ESP	62	65	-1
4	Czech Republic	CZE	62	61	0
5	Romania	ROU	61	61	0
6	England	ENG	61	60	1
7	France	FRA	60	57	7
8	Denmark	DEN	59	60	-2
9	Colombia	COL	59	59	2
10	Italy	ITA	59	57	6
11	Mexico	MEX	59	59	-1
12	Netherlands	NED	58	60	-4
13	Russia	RUS	58	60	-4
14	Norway	NOR	58	59	-2
15	Sweden	SWE	57	57	2
16	Morocco	MAR	57	57	-1
17	Chile	CHI	57	53	10
18	Japan	JPN	57	56	2
19	Argentina	ARG	57	58	-6
20	Zambia	ZAM	56	56	-1
21	Croatia	CRO	56	53	8
22	Yugoslavia	YUG	55	52	14
23	Tunisia	TUN	55	55	1
24	Bulgaria	BUL	54	56	-6
25	Bolivia	BOL	54	55	-3
26	Austria	AUT	54	55	-3
27	Portugal	POR	54	55	-6
28	Ecuador	ECU	54	53	3
29	USA	USA	54	52	6
30	Paraguay	PAR	53	53	-2
31	Korea Republic	KOR	53	52	3
32	Australia	AUS	53	52	1
33	Slovakia	SVK	52	53	-3
34	Saudi Arabia	KSA	52	51	3
35	South Africa	RSA	52	53	-9
36	Scotland	SCO	52	54	-11
37	Egypt	EGY	51	52	-5
38	Peru	PER	51	51	0
39	Jamaica	JAM	50	50	1
40	Greece	GRE	49	50	1
41	Belgium	BEL	49	46	7
42	Turkey	TUR	49	51	-3
43	Uruguay	URU	48	44	9
44	Lithuania	LTU	47	48	-2
45	Republic of Ireland	IRL	47	47	-2
46	Kuwait	KUW	46	46	1
47	Poland	POL	46	47	-2
48	Cote d`Ivoire	CIV	46	46	-2
49	Ukraine	UKR	45	45	2
50	Iran	IRN	45	45	-1
51	Cameroon	CMR	45	47	-7
52	Costa Rica	CRC	45	44	4
53	Ghana	GHA	44	45	-3
54	Angola	ANG	44	44	1
55	Algeria	ALG	44	44	-2
56	China PR	CHN	44	44	-2
57	Thailand	THA	43	41	8
58	Trinidad and Tobago	TRI	43	43	-1
59	United Arab Emirates	UAE	43	42	1
60	Israel	ISR	43	42	-2
61	Finland	FIN	42	42	-2
62	Switzerland	SUI	41	41	2
63	Canada	CAN	41	42	-1
64	Gabon	GAB	40	42	-1
65	Honduras	HON	40	42	-4
66	Mozambique	MOZ	40	40	3
67	Guinea	GUI	39	41	-1
68	El Salvador	SLV	39	39	2
69	Qatar	QAT	39	31	27
70	Zimbabwe	ZIM	38	38	2
71	Nigeria	NGA	38	41	-4
72	Georgia	GEO	38	37	2
73	Latvia	LVA	38	38	0
74	Iceland	ISL	37	38	-3
75	Togo	TOG	37	37	4
76	Iraq	IRQ	37	37	0
77	Zaire	ZAI	37	37	1
78	Hungary	HUN	37	40	-10
79	Sierra Leone	SLE	36	36	1
80	Oman	OMA	36	34	7
81	Uzbekistan	UZB	36	35	2
82	Senegal	SEN	36	36	-1
83	Northern Ireland	NIR	36	37	-8
84	Cyprus	CYP	35	37	-7
85	Namibia	NAM	35	35	0
86	FYR Macedonia	MKD	35	36	-4
87	Malaysia	MAS	34	35	-3
88	Mali	MLI	34	34	-2
89	Guatemala	GUA	34	34	-1
90	Cuba	CUB	34	29	13
91	Lebanon	LIB	34	33	-2
92	Liberia	LBR	33	32	1
93	Kenya	KEN	33	32	-1
94	Slovenia	SVN	32	32	-4
95	Malawi	MWI	32	32	-4
96	Indonesia	IDN	32	30	4
97	Tanzania	TAN	32	32	-3
98	Wales	WAL	35	31	0
99	Syria	SYR	30	30	0
100	Uganda	UGA	0	32	-5
