rank	country	code	point	prev_point	prev_rank	
1	Spain	ESP	1610	1590	0
2	Germany	GER	1473	1437	0
3	Argentina	ARG	1309	1281	0
4	England	ENG	1174	1160	0
5	Italy	ITA	1173	1157	0
6	Colombia	COL	1159	1129	0
7	Portugal	POR	1133	1129	-1
8	Netherlands	NED	1106	1108	0
9	Croatia	CRO	1080	1059	0
10	Russia	RUS	1064	1055	0
11	Ecuador	ECU	1037	999	1
12	Greece	GRE	1033	1020	-1
13	Cote d`Ivoire	CIV	1022	999	-1
14	Switzerland	SUI	1019	993	0
15	Mexico	MEX	995	968	0
16	Uruguay	URU	950	950	0
17	France	FRA	921	929	0
18	Brazil	BRA	908	924	0
19	Belgium	BEL	892	864	1
20	Ghana	GHA	883	865	-1
21	Sweden	SWE	849	863	0
22	Chile	CHI	829	815	1
23	Bosnia and Herzegovina	BIH	825	814	1
24	Mali	MLI	815	813	1
25	Denmark	DEN	814	825	-3
26	Japan	JPN	811	779	2
27	Czech Republic	CZE	809	797	-1
28	Montenegro	MNE	790	756	1
29	Norway	NOR	784	780	-2
30	Nigeria	NGA	775	747	0
31	Romania	ROU	768	744	0
32	Hungary	HUN	752	728	1
33	USA	USA	733	736	-1
34	Algeria	ALG	722	725	0
35	Serbia	SRB	657	668	1
36	Zambia	ZAM	643	591	11
37	Bolivia	BOL	641	607	7
38	Paraguay	PAR	640	681	-3
39	Australia	AUS	634	649	-2
40	Republic of Ireland	IRL	627	634	-1
41	Peru	PER	624	634	-2
41	Panama	PAN	624	612	1
43	Venezuela	VEN	622	599	2
44	Tunisia	TUN	619	612	-2
45	Turkey	TUR	616	616	-4
46	Bulgaria	BUL	615	590	2
47	Korea Republic	KOR	601	643	-9
48	Ukraine	UKR	598	597	-2
49	Honduras	HON	592	581	2
50	Burkina Faso	BFA	588	571	5
51	Haiti	HAI	584	584	-1
52	Central African Republic	CTA	581	581	-1
53	Costa Rica	CRC	577	577	0
54	Jamaica	JAM	576	570	2
55	Slovakia	SVK	574	589	-6
56	Slovenia	SVN	567	573	-2
57	Iran	IRN	540	543	1
57	Cape Verde Islands	CPV	540	512	6
59	Uzbekistan	UZB	536	557	-2
60	South Africa	RSA	531	525	0
61	Poland	POL	529	528	-2
62	Belarus	BLR	524	503	3
63	Sierra Leone	SLE	517	517	-2
64	Albania	ALB	510	489	7
65	Libya	LBY	507	514	-3
66	Scotland	SCO	501	511	-2
67	Togo	TOG	500	494	0
68	Canada	CAN	496	485	4
69	Trinidad and Tobago	TRI	494	466	8
69	Georgia	GEO	494	491	0
71	Wales	WAL	491	493	-3
72	Guinea	GUI	489	482	1
73	FYR Macedonia	MKD	487	465	5
74	Israel	ISR	485	495	-8
75	Egypt	EGY	478	490	-5
75	Gabon	GAB	478	478	0
77	Morocco	MAR	475	481	-3
78	Cuba	CUB	458	399	9
79	Austria	AUT	453	470	-3
79	Cameroon	CMR	453	464	0
81	Congo DR	COD	437	400	5
82	Senegal	SEN	434	426	0
83	El Salvador	SLV	432	434	-2
84	Armenia	ARM	431	462	-4
85	Uganda	UGA	427	424	-1
86	Benin	BEN	424	384	7
87	Finland	FIN	423	414	-2
88	New Zealand	NZL	419	390	2
89	Estonia	EST	408	426	-7
90	Jordan	JOR	394	386	2
91	Guatemala	GUA	393	394	-3
92	Iceland	ISL	392	370	6
93	Niger	NIG	389	374	4
94	Iraq	IRQ	387	392	-5
95	Angola	ANG	381	381	-1
96	Dominican Republic	DOM	378	378	-1
97	Northern Ireland	NIR	367	354	5
98	Qatar	QAT	364	357	3
98	United Arab Emirates	UAE	364	364	1
100	Zimbabwe	ZIM	361	359	0
