rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	847	845	0
2	France	FRA	802	799	0
3	Argentina	ARG	784	778	0
4	Spain	ESP	775	774	0
5	Czech Republic	CZE	768	751	1
6	Netherlands	NED	758	755	-1
7	England	ENG	752	739	0
8	Portugal	POR	743	735	0
8	Mexico	MEX	743	734	2
10	Italy	ITA	736	735	-2
11	USA	USA	728	717	0
12	Turkey	TUR	721	711	0
13	Denmark	DEN	715	704	2
14	Republic of Ireland	IRL	713	705	0
15	Sweden	SWE	710	687	7
16	Germany	GER	706	706	-3
17	Greece	GRE	703	703	-1
17	Japan	JPN	703	699	2
19	Uruguay	URU	699	702	-2
20	Iran	IRN	694	698	0
21	Nigeria	NGA	691	701	-3
22	Cameroon	CMR	688	690	-1
23	Croatia	CRO	683	686	0
24	Paraguay	PAR	682	686	-1
24	Korea Republic	KOR	682	681	1
26	Poland	POL	673	652	3
27	Costa Rica	CRC	669	642	5
28	Colombia	COL	662	660	0
28	Romania	ROU	662	664	-2
30	Saudi Arabia	KSA	657	662	-3
31	Senegal	SEN	656	643	0
32	Egypt	EGY	645	649	-2
33	Russia	RUS	642	641	0
34	Morocco	MAR	639	639	0
35	Norway	NOR	633	610	2
36	Tunisia	TUN	631	630	0
37	Bulgaria	BUL	626	601	4
38	Belgium	BEL	624	635	-3
39	Jordan	JOR	613	609	-1
40	Slovenia	SVN	610	595	3
41	South Africa	RSA	608	604	-1
42	Cote d`Ivoire	CIV	600	585	3
43	Finland	FIN	598	585	2
44	Ecuador	ECU	597	583	4
45	Switzerland	SUI	590	596	-3
45	Iraq	IRQ	590	607	-6
47	Mali	MLI	587	590	-3
48	Bahrain	BHR	585	584	-1
49	China PR	CHN	582	579	0
49	Australia	AUS	582	547	15
51	Uzbekistan	UZB	580	571	3
52	Venezuela	VEN	579	562	7
53	Jamaica	JAM	578	577	-2
54	Serbia and Montenegro	SCG	577	570	1
55	Israel	ISR	576	567	1
55	Slovakia	SVK	576	563	2
55	Oman	OMA	576	578	-5
58	Honduras	HON	573	576	-5
59	Zimbabwe	ZIM	572	577	-8
60	Kuwait	KUW	570	559	0
61	Libya	LBY	565	540	7
62	Guatemala	GUA	556	558	-1
63	Wales	WAL	555	563	-6
64	Trinidad and Tobago	TRI	554	547	0
65	Qatar	QAT	553	557	-3
65	Zambia	ZAM	553	541	2
67	Latvia	LVA	551	556	-4
67	Ukraine	UKR	551	524	13
69	Belarus	BLR	548	537	4
70	Algeria	ALG	544	545	-4
70	Peru	PER	544	540	-2
72	Thailand	THA	542	530	2
73	Angola	ANG	541	528	2
74	Hungary	HUN	539	540	-6
75	Ghana	GHA	538	539	-3
76	Estonia	EST	533	526	1
77	Congo DR	COD	532	527	-1
77	Scotland	SCO	532	540	-9
79	Bosnia and Herzegovina	BIH	531	523	2
80	Chile	CHI	530	525	-1
81	Cuba	CUB	528	526	-4
82	Austria	AUT	524	518	3
83	Burkina Faso	BFA	521	522	-1
84	Guinea	GUI	519	517	2
85	Togo	TOG	518	494	6
85	Kenya	KEN	518	521	-2
87	Albania	ALB	517	498	2
88	United Arab Emirates	UAE	515	519	-4
89	Syria	SYR	513	515	-2
90	Iceland	ISL	507	508	-2
91	FYR Macedonia	MKD	501	492	1
92	New Zealand	NZL	490	495	-2
93	Turkmenistan	TKM	487	484	0
94	Bolivia	BOL	486	462	5
95	Canada	CAN	484	477	0
96	Korea DPR	PRK	474	454	6
97	Rwanda	RWA	470	469	0
98	Haiti	HAI	460	463	0
99	Indonesia	IDN	459	483	-5
100	Botswana	BOT	0	442	7
