rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	64	68	0
2	Germany	GER	64	64	0
3	France	FRA	61	61	0
4	Denmark	DEN	61	60	2
5	Colombia	COL	61	61	-1
6	Czech Republic	CZE	60	61	-1
7	Spain	ESP	60	60	1
8	Russia	RUS	59	60	-1
9	Netherlands	NED	59	59	0
10	Italy	ITA	57	58	0
11	Mexico	MEX	56	56	0
12	England	ENG	56	56	0
13	Portugal	POR	55	56	0
14	Bulgaria	BUL	55	55	1
15	Romania	ROU	55	55	1
16	Sweden	SWE	55	55	1
17	Norway	NOR	54	55	-3
18	Argentina	ARG	52	52	4
19	Japan	JPN	52	53	2
20	Zambia	ZAM	51	53	0
21	Chile	CHI	51	50	5
22	USA	USA	51	54	-4
23	South Africa	RSA	51	54	-4
24	Slovakia	SVK	51	48	6
25	Croatia	CRO	51	51	-1
26	Tunisia	TUN	50	51	-3
27	Scotland	SCO	48	48	2
28	Morocco	MAR	48	50	-1
29	Turkey	TUR	47	47	2
30	Jamaica	JAM	47	47	2
31	Paraguay	PAR	47	45	7
32	Egypt	EGY	47	49	-4
33	Australia	AUS	46	42	17
34	Austria	AUT	46	46	0
35	Ecuador	ECU	46	46	-2
36	Saudi Arabia	KSA	45	46	1
37	Bolivia	BOL	45	45	2
38	Ghana	GHA	45	50	-13
39	Republic of Ireland	IRL	45	46	-3
40	Greece	GRE	45	46	-5
41	Korea Republic	KOR	45	44	3
42	Trinidad and Tobago	TRI	44	44	-1
43	Uruguay	URU	44	44	0
44	Belgium	BEL	43	44	-2
45	Peru	PER	43	40	9
46	Honduras	HON	43	43	-1
47	Cote d`Ivoire	CIV	43	42	4
48	Canada	CAN	43	44	-8
49	Lithuania	LTU	43	43	-1
50	Zimbabwe	ZIM	42	35	21
51	Switzerland	SUI	42	43	-4
52	Israel	ISR	42	41	0
53	Algeria	ALG	41	43	-4
54	Yugoslavia	YUG	41	39	1
55	Gabon	GAB	41	43	-9
56	Poland	POL	40	41	-3
57	Guinea	GUI	39	34	16
58	Senegal	SEN	39	37	0
59	Cameroon	CMR	39	39	-3
60	Mali	MLI	39	35	7
61	Thailand	THA	38	38	-4
62	Iceland	ISL	37	37	-2
63	Zaire	ZAI	37	35	3
64	United Arab Emirates	UAE	37	37	-4
64	Nigeria	NGA	37	36	-1
66	Costa Rica	CRC	37	35	6
67	Ukraine	UKR	37	37	-8
68	Northern Ireland	NIR	36	36	-4
69	Kuwait	KUW	36	36	-7
70	Togo	TOG	35	31	17
71	Cuba	CUB	35	35	-3
72	Angola	ANG	35	35	-2
73	Qatar	QAT	35	35	-4
74	El Salvador	SLV	34	35	-9
75	Sudan	SDN	34	34	-1
76	Hungary	HUN	34	34	-1
77	Cyprus	CYP	33	33	1
78	Finland	FIN	33	33	1
79	China PR	CHN	33	34	-3
80	Uganda	UGA	33	33	1
81	Iran	IRN	33	33	2
82	Wales	WAL	33	33	-2
83	Mozambique	MOZ	32	32	2
84	Latvia	LVA	32	33	-2
85	FYR Macedonia	MKD	32	32	1
86	Sierra Leone	SLE	31	32	-2
87	Lebanon	LIB	30	27	10
88	Malawi	MWI	29	30	0
89	Slovenia	SVN	29	34	-12
90	Tanzania	TAN	29	29	-1
91	Belarus	BLR	29	29	-1
92	Oman	OMA	29	29	-1
93	St. Vincent and the Grenadines	VIN	28	28	0
94	Congo	CGO	28	26	6
95	Singapore	SIN	0	28	-3
96	Georgia	GEO	27	27	-1
97	Malaysia	MAS	27	27	-1
98	Iraq	IRQ	27	27	0
99	Burkina Faso	BFA	30	23	8
100	Liberia	LBR	27	27	-6
