rank	country	code	point	prev_point	prev_rank	
1	Argentina	ARG	1634	1621	0
2	Brazil	BRA	1544	1410	1
3	Germany	GER	1433	1465	-1
4	Chile	CHI	1404	1273	2
5	Belgium	BEL	1368	1382	-1
6	Colombia	COL	1345	1361	-1
7	France	FRA	1305	1271	0
8	Portugal	POR	1229	1231	0
9	Uruguay	URU	1187	1175	0
10	Spain	ESP	1166	1168	0
11	Switzerland	SUI	1129	1071	3
12	Wales	WAL	1121	1113	-1
13	England	ENG	1114	1090	-1
14	Croatia	CRO	1103	1027	2
15	Poland	POL	1089	1029	0
16	Italy	ITA	1083	1082	-3
17	Costa Rica	CRC	1041	971	1
18	Mexico	MEX	1012	1001	-1
19	Peru	PER	965	865	4
20	Ecuador	ECU	890	932	-1
21	Iceland	ISL	889	898	0
22	Netherlands	NED	887	901	-2
23	Republic of Ireland	IRL	858	776	10
24	Turkey	TUR	851	843	1
25	Slovakia	SVK	837	840	1
26	Hungary	HUN	826	891	-4
27	Bosnia and Herzegovina	BIH	825	807	1
28	USA	USA	822	852	-4
29	Ukraine	UKR	804	803	0
30	Iran	IRN	797	837	-3
31	Austria	AUT	773	792	-1
32	Northern Ireland	NIR	767	739	4
33	Senegal	SEN	755	783	-1
34	Cote d`Ivoire	CIV	738	790	-3
34	Tunisia	TUN	738	721	4
36	Egypt	EGY	719	626	10
37	Korea Republic	KOR	699	640	7
38	Algeria	ALG	692	741	-3
39	Romania	ROU	690	746	-5
40	Paraguay	PAR	684	738	-3
41	Sweden	SWE	675	715	-2
42	Greece	GRE	674	656	0
43	Czech Republic	CZE	671	663	-3
44	Serbia	SRB	647	650	-1
45	Japan	JPN	644	601	6
46	Denmark	DEN	643	606	4
47	Congo DR	COD	638	609	2
48	Australia	AUS	636	663	-8
49	Albania	ALB	618	619	-2
50	Burkina Faso	BFA	616	519	17
50	Nigeria	NGA	616	562	10
50	Slovenia	SVN	616	595	2
53	Ghana	GHA	611	628	-8
54	Israel	ISR	595	450	25
55	Russia	RUS	592	594	-2
56	Saudi Arabia	KSA	589	593	-2
57	Morocco	MAR	587	562	3
58	Panama	PAN	584	551	5
59	Venezuela	VEN	581	516	9
60	South Africa	RSA	571	559	2
61	Mali	MLI	569	568	-3
62	Uzbekistan	UZB	558	617	-14
63	Montenegro	MNE	549	570	-7
64	United Arab Emirates	UAE	537	513	6
65	Cameroon	CMR	534	567	-6
66	Benin	BEN	526	525	0
67	Scotland	SCO	524	569	-10
68	Guinea-Bissau	GNB	515	515	1
69	Haiti	HAI	505	405	18
70	Congo	CGO	504	575	-15
71	Guinea	GUI	500	539	-7
72	Bulgaria	BUL	492	395	17
73	Uganda	UGA	488	500	-1
74	Belarus	BLR	470	452	3
75	Curaçao	CUW	467	452	2
76	Jamaica	JAM	461	464	-1
76	Honduras	HON	461	411	10
78	Trinidad and Tobago	TRI	454	533	-13
79	Guatemala	GUA	450	434	4
80	Cape Verde Islands	CPV	443	508	-9
80	St. Kitts and Nevis	SKN	443	472	-7
82	Antigua and Barbuda	ATG	433	435	0
83	China PR	CHN	423	419	1
84	Faroe Islands	FRO	422	469	-10
84	Norway	NOR	422	438	-3
86	Libya	LBY	417	461	-10
87	Armenia	ARM	412	270	38
88	Qatar	QAT	409	385	3
89	Kenya	KEN	397	416	-4
90	Azerbaijan	AZE	386	404	-2
91	Zambia	ZAM	374	374	3
91	Togo	TOG	374	375	2
93	Finland	FIN	368	337	8
94	Syria	SYR	363	357	2
95	Bolivia	BOL	359	444	-15
96	Sierra Leone	SLE	357	352	1
97	Kazakhstan	KAZ	354	386	-7
98	Namibia	NAM	347	300	20
99	Nicaragua	NCA	346	325	8
100	Swaziland	SWZ	343	330	6
