rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	1604	1642	0
2	Spain	ESP	1588	1590	0
3	Netherlands	NED	1376	1379	0
4	Germany	GER	1186	1195	0
4	Italy	ITA	1186	1181	1
6	Russia	RUS	1129	1161	0
7	England	ENG	1127	1135	0
8	Argentina	ARG	1113	1080	0
9	Croatia	CRO	1101	1031	1
10	France	FRA	1040	1059	-1
11	USA	USA	974	991	1
12	Greece	GRE	971	1001	-1
13	Serbia	SRB	916	925	1
14	Australia	AUS	907	896	2
15	Switzerland	SUI	898	930	-2
16	Denmark	DEN	892	909	-1
17	Portugal	POR	880	881	0
18	Czech Republic	CZE	870	850	4
19	Bulgaria	BUL	860	839	4
20	Cote d`Ivoire	CIV	852	874	-2
21	Chile	CHI	846	817	5
22	Israel	ISR	844	822	3
23	Paraguay	PAR	842	856	-3
24	Mexico	MEX	835	799	6
25	Ukraine	UKR	829	869	-6
26	Romania	ROU	827	814	1
27	Turkey	TUR	826	809	1
28	Uruguay	URU	820	851	-7
29	Cameroon	CMR	819	803	0
30	Scotland	SCO	804	837	-6
31	Northern Ireland	NIR	795	784	1
32	Egypt	EGY	786	779	1
32	Ghana	GHA	786	772	3
34	Nigeria	NGA	773	773	0
35	Gabon	GAB	759	789	-4
36	Ecuador	ECU	749	768	0
36	Poland	POL	749	706	4
38	Republic of Ireland	IRL	743	758	-1
39	Costa Rica	CRC	735	742	-1
40	Japan	JPN	734	729	-1
41	Sweden	SWE	723	702	0
42	Honduras	HON	712	664	4
43	Norway	NOR	709	606	7
44	Algeria	ALG	707	661	3
45	Slovakia	SVK	687	687	-3
46	Bosnia and Herzegovina	BIH	682	680	-2
47	Hungary	HUN	669	681	-4
48	Colombia	COL	657	668	-3
49	Korea Republic	KOR	641	626	-1
50	Tunisia	TUN	614	614	-1
51	Venezuela	VEN	604	583	3
52	Burkina Faso	BFA	602	598	-1
53	Mali	MLI	593	551	5
54	Slovenia	SVN	576	539	6
55	Guinea	GUI	574	562	2
56	FYR Macedonia	MKD	570	589	-3
57	Morocco	MAR	560	570	-2
58	Latvia	LVA	555	563	-2
59	Bolivia	BOL	547	522	4
60	Iran	IRN	541	534	1
61	Finland	FIN	535	593	-9
62	Lithuania	LTU	531	545	-3
63	Trinidad and Tobago	TRI	517	478	7
64	Bahrain	BHR	506	502	1
65	Saudi Arabia	KSA	505	520	-1
66	Canada	CAN	504	498	0
67	Wales	WAL	481	494	0
68	Belgium	BEL	479	533	-6
69	Jamaica	JAM	477	489	0
70	Austria	AUT	473	493	-2
71	Togo	TOG	454	468	0
72	Uganda	UGA	448	441	3
73	South Africa	RSA	445	449	-1
74	Oman	OMA	432	411	6
75	Panama	PAN	431	417	3
76	Cyprus	CYP	429	445	-3
77	Belarus	BLR	420	444	-3
78	Benin	BEN	413	400	5
79	Congo	CGO	398	378	10
80	Senegal	SEN	410	399	4
81	Zambia	ZAM	409	425	-4
82	Libya	LBY	448	441	-7
83	Qatar	QAT	400	397	2
84	Mozambique	MOZ	399	402	-2
85	El Salvador	SLV	398	408	-4
85	Uzbekistan	UZB	398	412	-6
87	Cuba	CUB	393	383	1
88	Moldova	MDA	390	389	-1
89	Montenegro	MNE	380	339	7
90	Korea DPR	PRK	379	396	-4
91	Peru	PER	363	378	-2
92	Angola	ANG	361	332	10
93	Albania	ALB	360	347	1
94	Tanzania	TAN	358	350	-1
95	Syria	SYR	350	343	0
96	Iceland	ISL	345	358	-4
96	Sudan	SDN	0	367	-5
98	Iraq	IRQ	340	334	2
99	Gambia	GAM	0	337	-1
100	New Zealand	NZL	336	336	-1
