rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	807	814	0
2	France	FRA	792	797	0
3	Argentina	ARG	770	771	0
4	Italy	ITA	750	735	1
5	Portugal	POR	735	738	-1
6	Czech Republic	CZE	732	734	0
7	Spain	ESP	725	727	0
8	Germany	GER	714	698	3
9	Paraguay	PAR	713	703	-1
10	Netherlands	NED	709	702	-1
11	Yugoslavia	YUG	697	701	-1
12	Romania	ROU	688	680	1
13	Mexico	MEX	681	684	-1
14	England	ENG	677	659	2
15	Colombia	COL	667	667	0
16	Norway	NOR	666	670	-2
17	Croatia	CRO	665	656	0
18	USA	USA	659	655	0
19	Sweden	SWE	645	629	2
20	Russia	RUS	642	639	-1
21	Denmark	DEN	641	619	3
22	South Africa	RSA	630	631	-2
23	Poland	POL	627	595	9
24	Scotland	SCO	627	606	4
25	Slovakia	SVK	627	620	-2
26	Turkey	TUR	620	605	3
27	Belgium	BEL	619	615	-1
28	Chile	CHI	617	623	-6
29	Saudi Arabia	KSA	616	617	-4
30	Republic of Ireland	IRL	611	590	5
31	Morocco	MAR	611	602	-1
32	Tunisia	TUN	607	612	-5
33	Trinidad and Tobago	TRI	596	597	-2
34	Egypt	EGY	589	594	-1
35	Ukraine	UKR	588	584	3
36	Slovenia	SVN	587	581	4
37	Austria	AUT	586	567	8
38	Cameroon	CMR	586	587	-2
39	Uruguay	URU	583	594	-5
40	Iran	IRN	581	586	-3
41	Korea Republic	KOR	578	582	-2
42	Japan	JPN	572	575	0
43	Israel	ISR	571	576	-2
44	Bulgaria	BUL	570	553	5
45	Jamaica	JAM	567	570	-2
46	Greece	GRE	564	568	-2
47	Cote d`Ivoire	CIV	561	564	-1
48	Hungary	HUN	559	560	-1
49	Honduras	HON	557	553	1
50	Peru	PER	554	555	-2
51	Ecuador	ECU	553	543	2
52	Costa Rica	CRC	552	539	4
53	Angola	ANG	549	541	1
54	Zambia	ZAM	548	552	-3
55	Nigeria	NGA	545	545	-3
56	Switzerland	SUI	540	525	4
57	Iceland	ISL	537	541	-2
58	Finland	FIN	529	535	-1
59	Guatemala	GUA	528	529	-1
60	Ghana	GHA	525	526	-1
61	Thailand	THA	519	521	0
62	Cyprus	CYP	514	516	0
63	Zimbabwe	ZIM	514	506	2
64	Estonia	EST	511	502	5
65	Canada	CAN	506	511	-2
66	United Arab Emirates	UAE	504	507	-2
67	Kuwait	KUW	503	503	1
68	Georgia	GEO	499	503	-1
69	Bosnia and Herzegovina	BIH	499	487	5
70	Bolivia	BOL	498	503	-4
71	Burkina Faso	BFA	491	494	-1
72	FYR Macedonia	MKD	490	492	-1
73	Congo DR	COD	486	488	-1
74	Uzbekistan	UZB	485	488	-1
75	Liberia	LBR	482	474	3
76	Algeria	ALG	478	470	5
77	Australia	AUS	476	476	-1
78	Albania	ALB	473	476	-3
79	China PR	CHN	472	475	-2
80	Guinea	GUI	472	473	-1
81	Senegal	SEN	470	461	3
82	Qatar	QAT	470	459	4
83	Cuba	CUB	470	471	-3
84	Togo	TOG	468	468	-1
85	Iraq	IRQ	467	469	-3
86	Namibia	NAM	465	458	1
87	Lithuania	LTU	462	453	2
88	Belarus	BLR	454	423	11
89	El Salvador	SLV	453	459	-4
90	Haiti	HAI	452	456	-2
91	Gabon	GAB	449	438	3
92	Congo	CGO	448	451	-2
93	Armenia	ARM	447	440	0
94	Latvia	LVA	445	449	-3
95	New Zealand	NZL	444	446	-3
96	Indonesia	IDN	441	425	2
97	Vietnam	VIE	437	437	-2
98	Northern Ireland	NIR	445	433	-2
99	Moldova	MDA	444	426	-2
100	Oman	OMA	422	413	1
