rank	country	code	point	prev_point	prev_rank	
1	Spain	ESP	1887	1887	0
2	Netherlands	NED	1723	1723	0
3	Germany	GER	1485	1485	0
4	Brazil	BRA	1447	1447	0
5	Argentina	ARG	1338	1338	0
6	England	ENG	1195	1195	0
7	Uruguay	URU	1153	1153	0
8	Portugal	POR	1090	1090	0
9	Croatia	CRO	1075	1075	1
10	Egypt	EGY	1036	1078	-1
11	Greece	GRE	1016	1016	0
12	Norway	NOR	995	995	0
13	Russia	RUS	982	982	0
14	Italy	ITA	965	965	0
15	Chile	CHI	951	951	0
16	Ghana	GHA	925	908	0
17	Slovenia	SVN	896	896	0
18	France	FRA	867	867	0
18	USA	USA	867	867	0
20	Slovakia	SVK	854	854	0
21	Cote d`Ivoire	CIV	845	846	0
22	Switzerland	SUI	840	840	0
23	Serbia	SRB	837	837	0
24	Paraguay	PAR	832	832	0
25	Montenegro	MNE	824	824	0
26	Australia	AUS	796	816	0
27	Mexico	MEX	795	795	0
28	Denmark	DEN	790	790	0
29	Japan	JPN	777	776	0
30	Czech Republic	CZE	751	751	0
31	Turkey	TUR	741	741	0
32	Nigeria	NGA	730	725	0
33	Sweden	SWE	712	712	0
34	Ukraine	UKR	702	702	0
35	Republic of Ireland	IRL	681	681	1
36	Algeria	ALG	678	687	-1
37	Belarus	BLR	660	660	1
38	Cameroon	CMR	650	670	-1
38	Korea Republic	KOR	650	647	2
40	Gabon	GAB	640	648	-1
41	Hungary	HUN	632	632	1
42	Burkina Faso	BFA	619	644	-1
43	Northern Ireland	NIR	615	615	0
44	Tunisia	TUN	594	578	1
45	Bosnia and Herzegovina	BIH	582	582	-1
46	Austria	AUT	569	569	0
46	Guinea	GUI	569	569	0
48	Colombia	COL	558	558	0
49	Bulgaria	BUL	555	555	0
50	Israel	ISR	551	551	0
51	South Africa	RSA	550	550	0
52	Scotland	SCO	542	542	0
52	Ecuador	ECU	542	535	1
54	Botswana	BOT	535	535	-1
55	Lithuania	LTU	532	532	0
56	Romania	ROU	531	531	0
56	Honduras	HON	531	516	3
58	Belgium	BEL	526	526	-1
59	Jamaica	JAM	522	522	-1
60	Armenia	ARM	515	515	0
60	Venezuela	VEN	515	515	0
62	Cuba	CUB	512	512	0
63	New Zealand	NZL	506	506	0
64	Albania	ALB	497	497	1
65	Iran	IRN	493	496	1
66	Peru	PER	486	486	2
67	Panama	PAN	475	501	-3
68	Mali	MLI	474	488	-1
69	Costa Rica	CRC	467	467	0
70	Senegal	SEN	465	464	0
71	Libya	LBY	451	451	1
72	Georgia	GEO	449	449	1
72	Poland	POL	449	449	1
72	Benin	BEN	449	462	-1
75	Cape Verde Islands	CPV	444	444	0
76	Latvia	LVA	440	440	2
77	Morocco	MAR	437	437	2
78	Saudi Arabia	KSA	424	429	2
79	China PR	CHN	420	389	8
80	Finland	FIN	419	419	3
81	FYR Macedonia	MKD	418	441	-5
81	Zambia	ZAM	0	441	-5
83	Uganda	UGA	416	429	-3
84	Canada	CAN	411	411	0
84	Moldova	MDA	411	411	0
86	Estonia	EST	386	426	-4
87	Trinidad and Tobago	TRI	373	373	2
88	Angola	ANG	386	378	0
89	Cyprus	CYP	367	367	2
90	Haiti	HAI	358	368	0
91	Malawi	MWI	355	396	-5
92	Mozambique	MOZ	353	346	4
93	Bahrain	BHR	352	352	0
94	Grenada	GRN	349	349	0
94	Niger	NIG	349	349	0
96	Bolivia	BOL	344	344	1
97	Azerbaijan	AZE	343	343	1
98	Iraq	IRQ	336	325	2
99	Kuwait	KUW	0	319	3
100	Sudan	SDN	0	366	-8
