rank	country	code	point	prev_point	prev_rank
1	France	FRA	796	792	1
2	Brazil	BRA	794	807	-1
3	Argentina	ARG	763	770	0
4	Italy	ITA	748	750	0
5	Portugal	POR	732	735	0
6	Spain	ESP	724	725	1
7	Czech Republic	CZE	722	732	-1
8	Netherlands	NED	715	709	2
9	Germany	GER	711	714	-1
10	Paraguay	PAR	703	713	-1
11	Yugoslavia	YUG	689	697	0
12	Romania	ROU	683	688	0
13	Mexico	MEX	680	681	0
14	England	ENG	673	677	0
15	USA	USA	666	659	3
16	Colombia	COL	665	667	-1
17	Norway	NOR	663	666	-1
18	Russia	RUS	652	642	2
19	Croatia	CRO	650	665	-2
20	Denmark	DEN	645	641	1
21	Sweden	SWE	643	645	-2
22	South Africa	RSA	634	630	0
23	Poland	POL	627	627	0
24	Scotland	SCO	624	627	0
25	Slovakia	SVK	623	627	0
26	Morocco	MAR	622	611	5
27	Republic of Ireland	IRL	617	611	3
28	Saudi Arabia	KSA	615	616	1
29	Turkey	TUR	614	620	-3
30	Belgium	BEL	612	619	-3
31	Tunisia	TUN	611	607	1
32	Chile	CHI	607	617	-4
33	Uruguay	URU	601	583	6
34	Austria	AUT	599	586	3
35	Egypt	EGY	595	589	-1
36	Trinidad and Tobago	TRI	595	596	-3
37	Cameroon	CMR	592	586	1
38	Slovenia	SVN	584	587	-2
39	Korea Republic	KOR	580	578	2
40	Ukraine	UKR	573	588	-5
41	Cote d`Ivoire	CIV	571	561	6
42	Iran	IRN	571	581	-2
43	Bulgaria	BUL	570	570	1
44	Japan	JPN	568	572	-2
45	Ecuador	ECU	567	553	6
46	Jamaica	JAM	566	567	-1
47	Israel	ISR	564	571	-4
48	Greece	GRE	558	564	-2
49	Honduras	HON	558	557	0
50	Nigeria	NGA	555	545	5
51	Peru	PER	553	554	-1
52	Angola	ANG	552	549	1
53	Hungary	HUN	551	559	-5
54	Costa Rica	CRC	548	552	-2
55	Iceland	ISL	546	537	2
56	Zambia	ZAM	543	548	-2
57	Finland	FIN	530	529	1
58	Switzerland	SUI	527	540	-2
59	Guatemala	GUA	526	528	0
60	Uzbekistan	UZB	525	485	14
61	Ghana	GHA	521	525	-1
62	Thailand	THA	517	519	-1
63	China PR	CHN	515	472	16
64	United Arab Emirates	UAE	514	504	2
65	Cyprus	CYP	510	514	-3
66	Estonia	EST	510	511	-2
67	Zimbabwe	ZIM	510	514	-4
68	Australia	AUS	506	476	9
69	Iraq	IRQ	506	467	16
70	Kuwait	KUW	503	503	-3
71	Canada	CAN	502	506	-6
72	Bosnia and Herzegovina	BIH	499	499	-3
73	Georgia	GEO	499	499	-5
74	Burkina Faso	BFA	497	491	-3
75	Bolivia	BOL	496	498	-5
76	Senegal	SEN	493	470	5
77	Congo DR	COD	489	486	-4
78	Liberia	LBR	485	482	-3
79	Albania	ALB	483	473	-1
80	Togo	TOG	479	468	4
81	Cuba	CUB	478	470	2
82	FYR Macedonia	MKD	478	490	-10
83	Algeria	ALG	474	478	-7
84	Indonesia	IDN	471	441	12
85	Guinea	GUI	469	472	-5
86	Qatar	QAT	469	470	-4
87	Namibia	NAM	458	465	-1
88	Belarus	BLR	457	454	0
89	Haiti	HAI	457	452	1
90	Congo	CGO	454	448	2
91	Syria	SYR	449	407	13
92	Lithuania	LTU	448	462	-5
93	El Salvador	SLV	447	453	-4
94	Oman	OMA	445	422	6
95	Armenia	ARM	444	447	-2
96	Latvia	LVA	445	445	-2
97	New Zealand	NZL	442	444	-2
98	Vietnam	VIE	437	437	-1
99	Gabon	GAB	436	449	-8
100	Jordan	JOR	432	399	9
