rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	814	818	0
2	France	FRA	797	799	0
3	Argentina	ARG	771	769	0
4	Portugal	POR	738	736	2
5	Italy	ITA	735	740	-1
6	Czech Republic	CZE	734	739	-1
7	Spain	ESP	727	732	0
8	Paraguay	PAR	703	704	2
9	Netherlands	NED	702	706	-1
10	Yugoslavia	YUG	701	705	-1
11	Germany	GER	698	703	0
12	Mexico	MEX	684	688	0
13	Romania	ROU	680	681	0
14	Norway	NOR	670	673	0
15	Colombia	COL	667	673	0
16	England	ENG	659	655	1
17	Croatia	CRO	656	654	1
18	USA	USA	655	657	-2
19	Russia	RUS	639	632	1
20	South Africa	RSA	631	633	-1
21	Sweden	SWE	629	622	3
22	Chile	CHI	623	628	0
23	Slovakia	SVK	620	629	-2
24	Denmark	DEN	619	624	-1
25	Saudi Arabia	KSA	617	591	7
26	Belgium	BEL	615	608	1
27	Tunisia	TUN	612	609	-1
28	Scotland	SCO	606	610	-3
29	Turkey	TUR	605	597	1
30	Morocco	MAR	602	606	-2
31	Trinidad and Tobago	TRI	597	602	-2
32	Poland	POL	595	584	6
33	Egypt	EGY	594	589	1
34	Uruguay	URU	594	589	-1
35	Republic of Ireland	IRL	590	594	-4
36	Cameroon	CMR	587	581	5
37	Iran	IRN	586	587	-2
38	Ukraine	UKR	584	585	-2
39	Korea Republic	KOR	582	579	3
40	Slovenia	SVN	581	585	-3
41	Israel	ISR	576	582	-2
42	Japan	JPN	575	581	-2
43	Jamaica	JAM	570	559	2
44	Greece	GRE	568	572	-1
45	Austria	AUT	567	570	-1
46	Cote d`Ivoire	CIV	564	554	2
47	Hungary	HUN	560	554	2
48	Peru	PER	555	558	-2
49	Bulgaria	BUL	553	544	3
50	Honduras	HON	553	557	-3
51	Zambia	ZAM	552	553	-1
52	Nigeria	NGA	545	546	-1
53	Ecuador	ECU	543	542	1
54	Angola	ANG	541	542	1
55	Iceland	ISL	541	544	-2
56	Costa Rica	CRC	539	536	0
57	Finland	FIN	535	528	3
58	Guatemala	GUA	529	532	-1
59	Ghana	GHA	526	529	-1
60	Switzerland	SUI	525	529	-1
61	Thailand	THA	521	521	0
62	Cyprus	CYP	516	519	0
63	Canada	CAN	511	515	0
64	United Arab Emirates	UAE	507	510	0
65	Zimbabwe	ZIM	506	492	5
66	Bolivia	BOL	503	507	-1
67	Georgia	GEO	503	506	-1
68	Kuwait	KUW	503	490	3
69	Estonia	EST	502	498	-2
70	Burkina Faso	BFA	494	497	-2
71	FYR Macedonia	MKD	492	487	1
72	Congo DR	COD	488	495	-3
73	Uzbekistan	UZB	488	482	1
74	Bosnia and Herzegovina	BIH	487	485	-1
75	Albania	ALB	476	479	1
76	Australia	AUS	476	480	-1
77	China PR	CHN	475	477	0
78	Liberia	LBR	474	466	5
79	Guinea	GUI	473	474	0
80	Cuba	CUB	471	474	-2
81	Algeria	ALG	470	471	-1
82	Iraq	IRQ	469	470	-1
83	Togo	TOG	468	468	-1
84	Senegal	SEN	461	450	5
85	El Salvador	SLV	459	459	-1
86	Qatar	QAT	459	418	14
87	Namibia	NAM	458	456	-1
88	Haiti	HAI	456	458	-3
89	Lithuania	LTU	453	455	-2
90	Congo	CGO	451	453	-2
91	Latvia	LVA	449	436	2
92	New Zealand	NZL	446	447	-2
93	Armenia	ARM	440	440	-1
94	Gabon	GAB	438	441	-3
95	Vietnam	VIE	437	419	4
96	Northern Ireland	NIR	433	436	-2
97	Moldova	MDA	426	429	-2
98	Indonesia	IDN	425	426	-2
99	Belarus	BLR	423	426	-2
100	Mali	MLI	433	423	-2
