rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	72	73	0
2	Germany	GER	65	65	0
3	Czech Republic	CZE	64	64	0
4	Mexico	MEX	61	60	1
5	England	ENG	60	61	-1
6	France	FRA	59	60	0
7	Chile	CHI	59	57	9
8	Yugoslavia	YUG	58	56	12
9	Japan	JPN	58	57	5
10	Norway	NOR	58	58	3
11	Romania	ROU	58	60	-4
12	USA	USA	58	54	14
13	Morocco	MAR	58	57	2
14	Italy	ITA	58	59	-5
15	Colombia	COL	58	59	-5
16	Croatia	CRO	56	56	3
17	Argentina	ARG	56	57	0
18	Zambia	ZAM	55	56	3
19	Tunisia	TUN	55	55	4
20	Korea Republic	KOR	55	54	7
21	Sweden	SWE	55	57	-3
22	Russia	RUS	55	58	-10
23	Spain	ESP	55	59	-12
24	Denmark	DEN	55	59	-16
25	Netherlands	NED	55	55	-3
26	Egypt	EGY	54	53	6
27	Austria	AUT	54	54	-2
28	Bolivia	BOL	54	54	-4
29	Slovakia	SVK	53	52	5
30	Paraguay	PAR	53	53	-1
31	Ecuador	ECU	53	54	-3
32	Saudi Arabia	KSA	52	52	1
33	Jamaica	JAM	52	51	6
34	Portugal	POR	52	53	-4
35	Australia	AUS	52	52	0
36	South Africa	RSA	52	53	-5
37	Scotland	SCO	52	52	0
38	Bulgaria	BUL	51	52	-2
39	Peru	PER	51	51	-1
40	Uruguay	URU	50	50	0
41	Belgium	BEL	50	50	0
42	Greece	GRE	48	49	0
43	Turkey	TUR	48	49	0
44	Kuwait	KUW	48	48	0
45	Cote d`Ivoire	CIV	48	45	7
46	Costa Rica	CRC	47	45	5
47	Iran	IRN	47	47	-1
48	Lithuania	LTU	47	47	-3
49	Cameroon	CMR	46	45	4
50	Republic of Ireland	IRL	46	47	-3
51	Trinidad and Tobago	TRI	46	44	5
52	Ukraine	UKR	45	45	-3
53	United Arab Emirates	UAE	45	45	-3
54	Ghana	GHA	45	44	3
55	Georgia	GEO	44	39	14
56	Thailand	THA	44	45	-2
57	China PR	CHN	44	44	-2
58	Angola	ANG	44	44	0
59	Algeria	ALG	44	44	0
60	Poland	POL	43	46	-12
61	Guinea	GUI	42	39	4
62	Finland	FIN	41	42	-2
63	Israel	ISR	40	41	-2
64	Honduras	HON	40	38	9
65	El Salvador	SLV	40	39	-1
66	Gabon	GAB	40	40	-3
67	Nigeria	NGA	39	38	4
68	Switzerland	SUI	39	40	-6
69	Mali	MLI	39	36	11
70	Iraq	IRQ	39	39	-2
71	Guatemala	GUA	39	36	12
72	Canada	CAN	38	39	-6
73	Qatar	QAT	38	39	-3
74	Mozambique	MOZ	38	39	-7
75	Burkina Faso	BFA	37	27	31
76	Latvia	LVA	37	37	-1
77	Iceland	ISL	37	38	-5
78	Namibia	NAM	37	35	8
79	Togo	TOG	37	36	-1
80	Cyprus	CYP	37	36	2
81	Senegal	SEN	36	35	4
82	Zaire	ZAI	36	37	-6
83	Zimbabwe	ZIM	36	38	-9
84	Hungary	HUN	36	37	-7
85	Uzbekistan	UZB	36	36	-6
86	Slovenia	SVN	36	32	9
87	Oman	OMA	36	36	-6
88	Sierra Leone	SLE	36	36	-4
89	Malaysia	MAS	34	34	-2
90	Cuba	CUB	34	34	-2
91	Indonesia	IDN	33	34	0
92	FYR Macedonia	MKD	33	33	0
93	Kenya	KEN	33	34	-4
94	Malawi	MWI	33	32	3
95	Tanzania	TAN	32	32	1
96	Liberia	LBR	32	33	-2
97	Lebanon	LIB	31	34	-7
98	Syria	SYR	31	31	0
99	Northern Ireland	NIR	31	33	-6
100	Bosnia and Herzegovina	BIH	0	30	-1
