rank	country	code	point	prev_point	prev_rank	
1	Argentina	ARG	1532	1457	1
2	Belgium	BEL	1352	1506	-1
3	Chile	CHI	1348	1307	2
4	Colombia	COL	1337	1215	4
5	Germany	GER	1309	1355	-1
6	Spain	ESP	1277	1374	-3
7	Brazil	BRA	1251	1254	-1
8	Portugal	POR	1184	1234	-1
9	Uruguay	URU	1158	1082	2
10	England	ENG	1069	1112	-1
11	Austria	AUT	1067	1095	-1
12	Ecuador	ECU	1019	1039	1
13	Turkey	TUR	983	943	7
14	Switzerland	SUI	974	1070	-2
15	Italy	ITA	959	999	-1
16	Mexico	MEX	934	902	6
17	Netherlands	NED	931	997	-2
18	Hungary	HUN	925	951	1
19	Romania	ROU	922	990	-3
20	Bosnia and Herzegovina	BIH	913	917	1
21	France	FRA	907	871	3
22	Ukraine	UKR	880	845	5
23	Croatia	CRO	856	965	-5
24	Wales	WAL	839	984	-7
25	Costa Rica	CRC	826	784	8
26	Northern Ireland	NIR	825	833	2
27	Poland	POL	821	789	4
27	Russia	RUS	821	892	-4
29	Czech Republic	CZE	810	861	-4
29	USA	USA	810	792	1
31	Republic of Ireland	IRL	792	809	-2
32	Slovakia	SVK	784	858	-6
33	Algeria	ALG	771	743	4
34	Cote d`Ivoire	CIV	738	744	2
35	Iceland	ISL	724	741	3
36	Sweden	SWE	713	769	-2
37	Greece	GRE	695	718	2
38	Ghana	GHA	693	656	3
39	Paraguay	PAR	690	642	4
40	Scotland	SCO	687	617	5
41	Denmark	DEN	686	706	-1
42	Iran	IRN	672	627	2
43	Senegal	SEN	651	603	5
44	Egypt	EGY	648	589	9
45	Albania	ALB	632	754	-10
46	Peru	PER	625	646	-4
47	Cape Verde Islands	CPV	620	789	-16
47	Tunisia	TUN	620	609	0
49	Norway	NOR	605	594	2
50	Australia	AUS	601	506	17
51	Congo DR	COD	596	565	7
52	Panama	PAN	593	576	3
53	Trinidad and Tobago	TRI	592	598	-4
54	Jamaica	JAM	585	593	-2
55	Serbia	SRB	581	596	-5
56	Korea Republic	KOR	579	566	1
57	Japan	JPN	577	575	-1
58	Guinea	GUI	570	540	5
59	Congo	CGO	562	564	0
60	Saudi Arabia	KSA	559	562	0
61	Slovenia	SVN	558	577	-7
61	Finland	FIN	558	615	-15
63	Cameroon	CMR	556	551	-2
64	Morocco	MAR	555	424	17
65	Mali	MLI	551	490	8
66	Uzbekistan	UZB	549	484	8
67	Nigeria	NGA	534	547	-5
68	United Arab Emirates	UAE	521	517	-4
69	Bulgaria	BUL	508	500	1
70	South Africa	RSA	507	500	0
71	Haiti	HAI	502	517	-7
72	Uganda	UGA	491	506	-5
73	Benin	BEN	489	464	4
74	Venezuela	VEN	476	480	1
75	Burkina Faso	BFA	469	392	11
76	Israel	ISR	467	506	-9
77	Belarus	BLR	465	517	-13
78	Zambia	ZAM	460	457	0
79	Bolivia	BOL	440	499	-7
80	Cyprus	CYP	426	442	-1
81	China PR	CHN	423	351	15
82	Jordan	JOR	418	414	0
83	Equatorial Guinea	EQG	416	479	-7
83	Qatar	QAT	416	441	-3
85	Antigua and Barbuda	ATG	413	373	5
86	Honduras	HON	403	375	3
87	Rwanda	RWA	401	397	-2
88	Gabon	GAB	395	412	-5
89	Guatemala	GUA	387	354	6
90	Faroe Islands	FRO	383	357	3
91	Botswana	BOT	379	370	1
92	St. Kitts and Nevis	SKN	368	284	29
93	Estonia	EST	366	376	-5
94	Montenegro	MNE	365	409	-10
95	Canada	CAN	357	385	-8
96	Central African Republic	CTA	355	302	14
97	Chad	CHA	348	275	30
98	El Salvador	SLV	347	340	1
99	Oman	OMA	346	342	-2
100	Kyrgyzstan	KGZ	340	324	5
