rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1627	1627	0
2	Brazil	BRA	1568	1568	0
3	Netherlands	NED	1288	1288	0
4	Italy	ITA	1209	1209	0
5	Portugal	POR	1176	1176	0
6	Germany	GER	1173	1173	0
7	France	FRA	1117	1117	0
8	Argentina	ARG	1082	1085	0
9	England	ENG	1076	1076	0
10	Egypt	EGY	1069	832	14
11	Croatia	CRO	1053	1042	-1
12	Greece	GRE	1030	1016	1
13	Russia	RUS	1026	1026	-1
14	USA	USA	963	980	0
15	Nigeria	NGA	956	848	7
16	Chile	CHI	955	936	-1
17	Mexico	MEX	947	931	0
18	Switzerland	SUI	924	924	0
19	Serbia	SRB	916	916	0
20	Cameroon	CMR	914	1035	-9
21	Uruguay	URU	909	909	-1
22	Cote d`Ivoire	CIV	865	934	-6
23	Australia	AUS	857	863	-2
24	Ukraine	UKR	848	848	-2
25	Czech Republic	CZE	828	828	0
26	Denmark	DEN	827	820	2
27	Ghana	GHA	823	747	7
27	Israel	ISR	823	823	-1
29	Paraguay	PAR	806	806	0
30	Bulgaria	BUL	801	801	0
31	Algeria	ALG	784	823	-5
32	Norway	NOR	772	760	0
33	Slovenia	SVN	767	767	-2
34	Honduras	HON	759	738	3
35	Ecuador	ECU	753	738	2
36	Slovakia	SVK	752	752	-3
37	Republic of Ireland	IRL	746	746	-2
38	Romania	ROU	745	745	-2
39	Colombia	COL	736	736	0
40	Northern Ireland	NIR	729	729	0
40	Japan	JPN	729	709	3
42	Turkey	TUR	728	728	-1
43	Sweden	SWE	727	721	-1
44	Gabon	GAB	706	660	4
45	Costa Rica	CRC	699	701	-1
46	Scotland	SCO	665	665	0
47	Venezuela	VEN	646	646	3
48	Bosnia and Herzegovina	BIH	645	642	3
49	Korea Republic	KOR	634	625	3
49	Latvia	LVA	634	677	-4
51	Burkina Faso	BFA	616	650	-2
52	Hungary	HUN	615	613	2
53	Mali	MLI	598	662	-6
54	Finland	FIN	576	592	1
55	Bolivia	BOL	573	573	1
55	Tunisia	TUN	573	614	-2
57	Poland	POL	567	556	1
57	Canada	CAN	567	573	-1
59	Saudi Arabia	KSA	538	510	4
60	Bahrain	BHR	530	524	0
61	Austria	AUT	523	523	0
62	Lithuania	LTU	522	522	0
63	Iran	IRN	499	508	1
64	FYR Macedonia	MKD	495	495	1
65	Morocco	MAR	492	477	2
66	Belgium	BEL	491	491	0
67	Benin	BEN	483	532	-8
68	Peru	PER	471	471	0
68	Cyprus	CYP	471	471	0
70	Togo	TOG	468	467	1
71	El Salvador	SLV	463	413	7
72	Montenegro	MNE	456	456	2
73	Zambia	ZAM	449	380	11
74	Uganda	UGA	447	455	1
75	Uzbekistan	UZB	431	440	1
76	Wales	WAL	420	420	1
77	Panama	PAN	406	469	-7
78	Jamaica	JAM	403	403	3
79	New Zealand	NZL	400	400	3
80	Belarus	BLR	397	406	0
81	South Africa	RSA	391	377	4
82	Mozambique	MOZ	384	462	-10
82	Malawi	MWI	384	326	17
84	Trinidad and Tobago	TRI	382	400	-2
85	Korea DPR	PRK	347	376	1
86	Iraq	IRQ	375	364	2
87	China PR	CHN	373	340	6
88	Angola	ANG	371	337	7
89	Qatar	QAT	370	376	-3
90	Guinea	GUI	361	458	-17
91	Senegal	SEN	359	361	-2
92	Kuwait	KUW	358	301	12
93	Oman	OMA	352	410	-14
94	Iceland	ISL	349	346	-2
95	Haiti	HAI	347	348	-5
96	Moldova	MDA	338	338	-2
97	Albania	ALB	336	336	-1
98	Thailand	THA	333	296	7
98	Gambia	GAM	333	223	18
100	Cape Verde Islands	CPV	331	331	-3
