rank	country	code	point	prev_point	prev_rank	
1	Argentina	ARG	1523	1523	0
2	Brazil	BRA	1502	1502	0
3	Italy	ITA	1498	1498	0
4	Spain	ESP	1349	1349	0
5	Germany	GER	1305	1298	0
6	Czech Republic	CZE	1290	1290	0
7	France	FRA	1243	1243	0
8	Portugal	POR	1241	1241	0
9	Netherlands	NED	1170	1170	0
10	Croatia	CRO	1129	1129	0
11	Greece	GRE	1114	1114	0
12	England	ENG	1113	1113	0
13	Romania	ROU	1088	1088	0
14	Scotland	SCO	990	990	0
15	Mexico	MEX	982	982	0
16	Turkey	TUR	924	924	0
17	Colombia	COL	905	907	0
18	Bulgaria	BUL	881	881	0
19	Nigeria	NGA	879	875	1
20	USA	USA	876	876	-1
21	Paraguay	PAR	873	873	0
22	Sweden	SWE	864	853	2
23	Poland	POL	862	862	-1
24	Russia	RUS	861	861	-1
25	Cameroon	CMR	853	853	-1
26	Israel	ISR	852	852	0
27	Serbia	SRB	844	844	0
28	Uruguay	URU	831	831	0
29	Norway	NOR	827	827	0
30	Ukraine	UKR	824	824	0
31	Denmark	DEN	797	797	0
32	Northern Ireland	NIR	780	780	0
33	Guinea	GUI	765	758	0
34	Japan	JPN	748	748	0
35	Egypt	EGY	733	686	4
36	Republic of Ireland	IRL	731	731	-1
37	Finland	FIN	697	697	-1
38	Cote d`Ivoire	CIV	688	688	-1
39	Morocco	MAR	676	686	0
40	Senegal	SEN	675	687	-2
41	Korea Republic	KOR	663	663	1
41	Iran	IRN	663	677	0
43	Ghana	GHA	660	659	0
44	Switzerland	SUI	657	657	0
45	Chile	CHI	655	655	0
46	Tunisia	TUN	624	639	1
47	Mali	MLI	622	652	-1
48	Australia	AUS	607	607	0
49	Belgium	BEL	600	600	0
50	Hungary	HUN	594	588	0
51	Bosnia and Herzegovina	BIH	585	585	0
52	Ecuador	ECU	581	573	4
53	Moldova	MDA	579	579	-1
54	Honduras	HON	578	578	-1
54	Slovakia	SVK	578	578	-1
56	Canada	CAN	576	576	-1
57	Saudi Arabia	KSA	571	552	4
58	Wales	WAL	560	560	-1
59	Venezuela	VEN	557	547	3
60	FYR Macedonia	MKD	556	556	-2
61	Lithuania	LTU	554	554	-2
62	Belarus	BLR	553	553	-2
63	Peru	PER	508	508	0
64	Panama	PAN	494	487	3
65	Cyprus	CYP	493	493	1
66	Uzbekistan	UZB	492	507	-2
67	Zambia	ZAM	474	498	-2
67	Iraq	IRQ	474	472	1
69	Costa Rica	CRC	467	466	1
70	Congo DR	COD	454	437	4
71	Cuba	CUB	445	453	0
72	Angola	ANG	443	443	1
73	Haiti	HAI	438	467	-4
74	Togo	TOG	426	448	-2
75	Mozambique	MOZ	419	419	0
76	Georgia	GEO	414	414	1
76	Algeria	ALG	414	411	3
78	Trinidad and Tobago	TRI	411	406	3
78	South Africa	RSA	411	414	-1
80	Albania	ALB	407	407	0
81	Slovenia	SVN	403	403	2
82	China PR	CHN	396	406	-1
83	Zimbabwe	ZIM	389	385	4
84	Equatorial Guinea	EQG	387	387	1
85	Latvia	LVA	386	386	1
85	Armenia	ARM	386	367	8
87	Iceland	ISL	380	380	3
88	Qatar	QAT	379	385	-1
89	Congo	CGO	377	377	2
90	Austria	AUT	366	366	4
90	Ethiopia	ETH	366	330	15
92	Oman	OMA	359	391	-8
93	Libya	LBY	351	349	2
94	Benin	BEN	0	348	3
94	Sudan	SDN	0	374	-2
94	New Zealand	NZL	349	349	1
97	Uganda	UGA	346	417	-21
98	Jamaica	JAM	345	348	-1
99	United Arab Emirates	UAE	341	342	1
100	Bahrain	BHR	340	339	2
