rank	country	code	point	prev_point	prev_rank
1	Germany	GER	58	59	0
2	Brazil	BRA	58	58	1
3	Netherlands	NED	57	56	4
4	Denmark	DEN	56	57	2
5	Norway	NOR	56	57	-1
6	Spain	ESP	56	57	-1
7	Italy	ITA	56	59	-5
8	Switzerland	SUI	55	53	4
9	Argentina	ARG	55	55	-1
10	Sweden	SWE	54	54	-1
11	Republic of Ireland	IRL	54	54	-1
12	England	ENG	53	54	-1
13	Russia	RUS	53	52	1
14	France	FRA	52	51	1
15	Nigeria	NGA	51	51	3
16	Uruguay	URU	50	51	1
17	Mexico	MEX	50	51	-1
18	Romania	ROU	50	52	-5
19	Portugal	POR	48	48	1
20	Colombia	COL	48	47	1
21	USA	USA	46	46	1
22	Egypt	EGY	45	44	4
23	Bulgaria	BUL	45	44	8
24	Poland	POL	44	44	4
25	Scotland	SCO	44	45	-1
26	Belgium	BEL	44	45	-1
27	Wales	WAL	44	44	2
28	Morocco	MAR	44	44	2
29	Cameroon	CMR	43	45	-6
30	Zambia	ZAM	42	44	-3
31	Cote d`Ivoire	CIV	41	42	2
32	Greece	GRE	41	42	2
33	Tunisia	TUN	41	43	-1
34	Austria	AUT	39	39	2
35	Ghana	GHA	39	39	2
36	Saudi Arabia	KSA	39	39	2
37	Algeria	ALG	39	42	-2
38	Northern Ireland	NIR	37	37	1
39	Costa Rica	CRC	37	37	3
40	Honduras	HON	37	37	0
41	Finland	FIN	37	36	4
42	Korea Republic	KOR	36	37	-1
43	Japan	JPN	36	36	0
44	Canada	CAN	35	36	0
45	Iceland	ISL	35	35	2
46	Zimbabwe	ZIM	35	35	0
47	Australia	AUS	34	35	2
48	Ecuador	ECU	34	35	0
49	Hungary	HUN	34	34	1
50	China PR	CHN	33	33	3
51	United Arab Emirates	UAE	33	33	0
52	Turkey	TUR	33	33	0
53	Qatar	QAT	32	32	1
54	Chile	CHI	31	31	1
55	Bolivia	BOL	30	30	3
56	Israel	ISR	30	30	1
57	Iran	IRN	30	30	2
58	Slovakia	SVK	29	1	92
59	Paraguay	PAR	29	29	2
60	Senegal	SEN	29	31	-4
61	Mali	MLI	29	25	9
62	Gabon	GAB	29	29	-2
63	Korea DPR	PRK	28	29	-1
64	Guinea	GUI	28	28	-1
65	Kuwait	KUW	28	28	-1
66	El Salvador	SLV	28	28	0
67	Iraq	IRQ	28	28	-2
68	Malawi	MWI	26	26	-1
69	Thailand	THA	25	25	0
70	Yugoslavia	YUG	24	26	-2
71	Zaire	ZAI	24	25	0
72	Sierra Leone	SLE	24	23	4
73	Peru	PER	24	24	0
74	Kenya	KEN	23	24	0
75	Cyprus	CYP	23	24	-3
76	Singapore	SIN	23	23	-1
77	Niger	NIG	23	20	4
78	New Zealand	NZL	21	21	-1
79	Bahrain	BHR	20	21	-1
80	Oman	OMA	20	14	17
81	Jamaica	JAM	20	20	-1
82	Syria	SYR	20	20	0
83	Malta	MLT	19	19	0
84	Malaysia	MAS	19	20	-5
85	Lithuania	LTU	19	19	0
86	Bermuda	BER	19	19	-2
87	Latvia	LVA	18	18	-1
88	Jordan	JOR	17	17	-1
89	Trinidad and Tobago	TRI	16	17	-1
90	Ukraine	UKR	16	16	0
91	Yemen	YEM	15	15	0
92	Venezuela	VEN	15	15	1
93	Albania	ALB	15	15	-1
94	Uganda	UGA	15	15	0
95	Ethiopia	ETH	14	14	1
96	Tanzania	TAN	13	14	2
97	Hong Kong	HKG	13	11	15
98	South Africa	RSA	13	15	-3
99	Madagascar	MAD	0	16	-10
100	Swaziland	SWZ	0	14	-1
