rank	country	code	point	prev_point	prev_rank	
1	Germany	GER	1775	1687	0
2	Belgium	BEL	1509	1457	1
3	Argentina	ARG	1496	1494	-1
4	Colombia	COL	1435	1412	0
5	Brazil	BRA	1392	1372	0
6	Netherlands	NED	1378	1301	0
7	Portugal	POR	1229	1221	0
8	Uruguay	URU	1183	1176	0
9	France	FRA	1164	1127	2
10	Spain	ESP	1147	1132	0
11	Switzerland	SUI	1146	1135	-2
12	Romania	ROU	1115	1086	0
13	Italy	ITA	1101	1085	0
14	Costa Rica	CRC	1056	1016	1
15	England	ENG	1051	1030	-1
16	Czech Republic	CZE	1036	923	2
17	Slovakia	SVK	1012	920	2
18	Croatia	CRO	992	977	-1
19	Chile	CHI	989	1002	-3
20	Austria	AUT	946	891	5
21	Algeria	ALG	941	917	-1
22	Wales	WAL	929	916	-1
23	Mexico	MEX	926	908	-1
24	Cote d`Ivoire	CIV	916	907	-1
25	Greece	GRE	899	900	-1
26	Russia	RUS	833	828	1
27	USA	USA	823	825	1
28	Scotland	SCO	818	796	2
29	Tunisia	TUN	808	793	2
29	Denmark	DEN	808	808	0
31	Ecuador	ECU	806	762	3
32	Bosnia and Herzegovina	BIH	802	783	0
32	Poland	POL	802	753	3
34	Ghana	GHA	800	833	-8
35	Ukraine	UKR	784	772	-2
36	Senegal	SEN	782	752	0
37	Iceland	ISL	769	728	1
38	Cape Verde Islands	CPV	746	737	-1
39	Sweden	SWE	737	704	0
40	Israel	ISR	725	649	6
41	Iran	IRN	717	689	-1
42	Hungary	HUN	685	665	1
43	Nigeria	NGA	681	659	2
44	Northern Ireland	NIR	676	672	-2
45	Guinea	GUI	673	678	-4
45	Serbia	SRB	673	664	-1
47	Congo	CGO	666	624	2
48	Slovenia	SVN	653	648	-1
49	Cameroon	CMR	641	627	-1
50	Equatorial Guinea	EQG	635	549	11
51	Albania	ALB	624	575	6
52	Japan	JPN	623	614	-2
52	Mali	MLI	623	578	4
54	Panama	PAN	597	587	-1
55	Egypt	EGY	596	612	-4
56	Congo DR	COD	591	584	-2
57	Turkey	TUR	590	603	-5
58	Korea Republic	KOR	587	575	-1
59	Gabon	GAB	583	583	-4
60	Republic of Ireland	IRL	581	546	2
61	Peru	PER	546	532	2
62	Bulgaria	BUL	537	505	5
63	Australia	AUS	532	531	1
64	Norway	NOR	528	491	6
65	Jamaica	JAM	524	466	9
66	Burkina Faso	BFA	520	517	0
67	Trinidad and Tobago	TRI	519	519	-2
68	Zambia	ZAM	517	552	-8
69	South Africa	RSA	515	553	-10
70	Montenegro	MNE	513	457	5
71	Uganda	UGA	504	485	0
72	Venezuela	VEN	497	495	-3
73	United Arab Emirates	UAE	496	501	-5
74	Uzbekistan	UZB	479	476	-2
75	Honduras	HON	462	453	1
76	Haiti	HAI	442	442	3
77	Togo	TOG	438	435	3
78	Finland	FIN	410	446	0
79	China PR	CHN	409	408	3
80	Belarus	BLR	400	397	3
81	Mozambique	MOZ	391	383	5
82	Latvia	LVA	390	387	3
83	Sierra Leone	SLE	387	382	5
84	Armenia	ARM	383	449	-7
85	Paraguay	PAR	382	415	-4
86	Iraq	IRQ	381	383	0
87	Cyprus	CYP	377	342	9
88	Angola	ANG	374	381	1
89	Bolivia	BOL	371	360	3
89	El Salvador	SLV	371	388	-5
91	Estonia	EST	370	358	2
92	Morocco	MAR	369	371	-2
93	Guatemala	GUA	348	371	-3
94	Rwanda	RWA	346	474	-21
95	Malawi	MWI	345	341	2
96	Lithuania	LTU	341	333	4
97	Qatar	QAT	334	337	2
98	Saudi Arabia	KSA	329	349	-3
99	Ethiopia	ETH	324	321	2
100	FYR Macedonia	MKD	321	312	5
