rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1642	1672	0
2	Spain	ESP	1590	1590	0
3	Netherlands	NED	1379	1379	0
4	Germany	GER	1195	1207	1
5	Italy	ITA	1181	1229	-1
6	Russia	RUS	1161	1161	0
7	England	ENG	1135	1135	0
8	Argentina	ARG	1080	1091	0
9	France	FRA	1059	1082	0
10	Croatia	CRO	1031	1031	0
11	Greece	GRE	1001	1001	0
12	USA	USA	991	983	0
13	Switzerland	SUI	930	930	0
14	Serbia	SRB	925	925	0
15	Denmark	DEN	909	909	0
16	Australia	AUS	896	886	0
17	Portugal	POR	881	879	0
18	Cote d`Ivoire	CIV	874	874	0
19	Ukraine	UKR	869	869	0
20	Paraguay	PAR	856	846	2
21	Uruguay	URU	851	860	-1
22	Czech Republic	CZE	850	850	-1
23	Bulgaria	BUL	839	839	0
24	Scotland	SCO	837	837	0
25	Israel	ISR	822	822	0
26	Chile	CHI	817	811	1
27	Romania	ROU	814	814	-1
28	Turkey	TUR	809	809	0
29	Cameroon	CMR	803	803	0
30	Mexico	MEX	799	777	3
31	Gabon	GAB	789	789	-1
32	Northern Ireland	NIR	784	784	0
33	Egypt	EGY	779	754	5
34	Nigeria	NGA	773	773	0
35	Ghana	GHA	772	772	0
36	Ecuador	ECU	768	760	0
37	Republic of Ireland	IRL	758	758	0
38	Costa Rica	CRC	742	789	-8
39	Japan	JPN	729	722	1
40	Poland	POL	706	706	1
41	Sweden	SWE	702	702	1
42	Slovakia	SVK	687	687	1
43	Hungary	HUN	681	681	1
44	Bosnia and Herzegovina	BIH	680	680	1
45	Colombia	COL	668	675	1
46	Honduras	HON	664	753	-7
47	Algeria	ALG	661	661	0
48	Korea Republic	KOR	626	634	0
49	Tunisia	TUN	614	614	0
50	Norway	NOR	606	606	0
51	Burkina Faso	BFA	598	598	0
52	Finland	FIN	593	593	0
53	FYR Macedonia	MKD	589	589	0
54	Venezuela	VEN	583	584	0
55	Morocco	MAR	570	570	0
56	Latvia	LVA	563	563	0
57	Guinea	GUI	562	562	0
58	Mali	MLI	551	551	1
59	Lithuania	LTU	545	545	1
60	Slovenia	SVN	539	539	2
61	Iran	IRN	534	559	-3
62	Belgium	BEL	533	533	1
63	Bolivia	BOL	522	521	1
64	Saudi Arabia	KSA	520	542	-3
65	Bahrain	BHR	502	495	1
66	Canada	CAN	498	360	26
67	Wales	WAL	494	494	0
68	Austria	AUT	493	493	0
69	Jamaica	JAM	489	519	-4
70	Trinidad and Tobago	TRI	478	461	2
71	Togo	TOG	468	468	0
72	South Africa	RSA	449	474	-2
73	Cyprus	CYP	445	445	0
74	Belarus	BLR	444	444	0
75	Uganda	UGA	441	438	0
75	Libya	LBY	441	438	0
77	Zambia	ZAM	425	420	0
78	Panama	PAN	417	478	-9
79	Uzbekistan	UZB	412	402	0
80	Oman	OMA	411	413	-2
81	El Salvador	SLV	408	376	9
82	Mozambique	MOZ	402	394	0
83	Benin	BEN	400	400	-3
84	Senegal	SEN	399	399	-3
85	Qatar	QAT	397	380	1
86	Korea DPR	PRK	396	393	-3
87	Moldova	MDA	389	389	-3
88	Cuba	CUB	383	383	-3
89	Peru	PER	378	380	-3
89	Congo	CGO	378	378	0
91	Sudan	SDN	367	367	0
92	Iceland	ISL	358	358	1
93	Tanzania	TAN	350	345	4
94	Albania	ALB	347	347	1
95	Syria	SYR	343	346	1
96	Congo DR	COD	334	332	6
96	Montenegro	MNE	339	339	2
98	Gambia	GAM	337	337	1
99	New Zealand	NZL	336	336	1
100	Iraq	IRQ	334	355	-6
