rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1588	1588	0
2	Italy	ITA	1560	1560	0
3	Argentina	ARG	1551	1551	0
4	France	FRA	1523	1523	0
5	England	ENG	1359	1359	0
6	Germany	GER	1350	1348	0
7	Netherlands	NED	1305	1305	0
8	Portugal	POR	1258	1258	0
9	Nigeria	NGA	1244	1242	0
10	Czech Republic	CZE	1190	1190	0
11	Cameroon	CMR	1160	1160	0
12	Spain	ESP	1154	1154	0
13	Ukraine	UKR	1054	1054	0
14	Sweden	SWE	958	958	0
15	Croatia	CRO	948	948	0
16	Greece	GRE	945	945	0
17	Switzerland	SUI	937	937	0
18	Cote d`Ivoire	CIV	919	919	0
19	Romania	ROU	912	912	0
20	Mexico	MEX	883	887	0
21	Denmark	DEN	865	865	0
22	Russia	RUS	858	858	1
23	Guinea	GUI	856	819	4
24	Poland	POL	854	859	-2
25	Scotland	SCO	847	847	-1
26	Turkey	TUR	845	845	-1
27	Egypt	EGY	835	828	-1
28	Ghana	GHA	816	814	0
29	Uruguay	URU	806	806	0
30	Ecuador	ECU	802	802	0
31	USA	USA	792	792	0
32	Tunisia	TUN	790	790	0
33	Serbia	SRB	765	765	0
34	Colombia	COL	758	758	0
35	Paraguay	PAR	745	745	0
36	Mali	MLI	732	732	0
37	Slovakia	SVK	720	723	0
38	Iran	IRN	716	716	0
39	Australia	AUS	703	703	0
39	Morocco	MAR	703	703	0
41	Senegal	SEN	700	700	0
41	Chile	CHI	700	697	1
43	Bulgaria	BUL	684	677	0
44	Israel	ISR	667	667	0
45	Uzbekistan	UZB	645	645	0
46	Cuba	CUB	641	643	0
47	Japan	JPN	640	630	0
48	Northern Ireland	NIR	625	625	0
49	Republic of Ireland	IRL	596	596	0
50	Norway	NOR	587	587	0
51	Korea Republic	KOR	575	569	0
52	Finland	FIN	569	566	0
53	Belgium	BEL	563	563	0
54	FYR Macedonia	MKD	545	545	1
55	Angola	ANG	540	552	-1
56	Honduras	HON	538	538	0
57	Jamaica	JAM	529	523	1
58	Qatar	QAT	523	525	-1
59	Bosnia and Herzegovina	BIH	511	511	0
60	Togo	TOG	500	500	1
61	Burkina Faso	BFA	491	491	1
62	Zambia	ZAM	483	503	-2
62	Hungary	HUN	483	466	5
64	Saudi Arabia	KSA	481	472	0
65	Austria	AUT	473	473	-2
66	Congo DR	COD	469	470	-1
67	South Africa	RSA	468	468	-1
68	Costa Rica	CRC	458	458	0
69	Lithuania	LTU	455	453	1
70	Belarus	BLR	447	445	1
70	Peru	PER	447	407	11
72	Oman	OMA	437	455	-3
73	Venezuela	VEN	428	428	0
73	Wales	WAL	428	428	0
73	Cyprus	CYP	428	428	0
76	Zimbabwe	ZIM	424	424	0
77	Slovenia	SVN	414	414	0
78	Cape Verde Islands	CPV	413	413	0
78	Kuwait	KUW	413	410	2
80	Algeria	ALG	412	412	-1
81	Panama	PAN	411	435	-9
82	Canada	CAN	399	399	0
83	Iraq	IRQ	395	367	5
84	China PR	CHN	389	383	0
85	St. Vincent and the Grenadines	VIN	375	374	2
86	Moldova	MDA	382	382	-1
87	Albania	ALB	375	375	-1
87	United Arab Emirates	UAE	375	394	-4
89	Congo	CGO	370	352	2
90	Latvia	LVA	364	359	-1
91	Trinidad and Tobago	TRI	360	355	-1
92	Ethiopia	ETH	338	306	8
93	Iceland	ISL	335	335	0
94	Georgia	GEO	327	327	1
95	Jordan	JOR	326	320	1
95	Gabon	GAB	326	308	2
97	Bahrain	BHR	315	308	0
98	Barbados	BRB	314	237	11
99	Libya	LBY	308	308	-2
100	Guyana	GUY	303	268	5
