rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	827	829	0
2	France	FRA	786	787	0
3	Croatia	CRO	742	745	0
4	Italy	ITA	742	745	0
5	Germany	GER	738	742	0
6	Argentina	ARG	732	733	0
7	Czech Republic	CZE	727	726	0
8	Netherlands	NED	716	720	0
9	Spain	ESP	706	703	0
10	Romania	ROU	698	698	0
11	England	ENG	695	697	0
12	Mexico	MEX	688	690	0
13	Norway	NOR	676	678	0
14	Sweden	SWE	659	652	0
15	Denmark	DEN	653	648	0
16	Yugoslavia	YUG	649	643	0
17	Portugal	POR	641	636	0
18	Austria	AUT	631	633	0
19	Morocco	MAR	629	632	0
20	Chile	CHI	614	616	0
21	Belgium	BEL	607	610	0
22	Paraguay	PAR	606	608	0
23	USA	USA	603	605	0
24	Slovakia	SVK	601	603	0
25	South Africa	RSA	600	603	0
26	Scotland	SCO	599	602	0
27	Colombia	COL	593	593	0
28	Poland	POL	586	584	1
29	Tunisia	TUN	586	592	-1
30	Bulgaria	BUL	577	580	0
31	Russia	RUS	577	580	0
32	Egypt	EGY	575	578	0
33	Korea Republic	KOR	566	568	2
34	Japan	JPN	566	569	-1
35	Ukraine	UKR	566	568	-1
36	Saudi Arabia	KSA	564	565	0
37	Israel	ISR	562	562	1
38	Zambia	ZAM	561	563	-1
39	Jamaica	JAM	559	561	0
40	Greece	GRE	550	530	6
41	Republic of Ireland	IRL	550	535	3
42	Cote d`Ivoire	CIV	544	553	-2
43	Ghana	GHA	541	547	-2
44	Cameroon	CMR	534	536	-1
45	Turkey	TUR	533	536	-3
46	Hungary	HUN	531	533	-1
47	Iran	IRN	528	530	0
48	Kuwait	KUW	524	525	1
49	Lithuania	LTU	524	526	-1
50	Australia	AUS	518	520	0
51	China PR	CHN	511	513	1
52	Ecuador	ECU	510	485	9
53	Finland	FIN	510	512	0
54	Georgia	GEO	510	512	0
55	Zaire	ZAI	505	514	-4
56	United Arab Emirates	UAE	502	503	-1
57	Angola	ANG	499	489	2
58	Cyprus	CYP	498	478	6
59	Bolivia	BOL	497	499	-3
60	Switzerland	SUI	493	475	5
61	Iceland	ISL	490	488	-1
62	FYR Macedonia	MKD	490	492	-4
63	Peru	PER	489	480	-1
64	Nigeria	NGA	487	493	-7
65	Uruguay	URU	477	479	-2
66	Latvia	LVA	473	471	0
67	Northern Ireland	NIR	465	467	0
68	Thailand	THA	454	454	2
69	Costa Rica	CRC	453	454	0
70	Trinidad and Tobago	TRI	453	455	-2
71	Guinea	GUI	448	449	0
72	Qatar	QAT	447	448	1
73	Togo	TOG	446	449	-1
74	Wales	WAL	445	446	0
75	Zimbabwe	ZIM	443	442	0
76	Guatemala	GUA	439	440	0
77	Algeria	ALG	436	437	1
78	Honduras	HON	434	437	-1
79	Slovenia	SVN	433	429	1
80	Mali	MLI	429	430	-1
81	Namibia	NAM	427	428	0
82	Uzbekistan	UZB	421	422	0
83	Burkina Faso	BFA	420	415	1
84	Gabon	GAB	420	419	-1
85	Oman	OMA	413	414	1
86	El Salvador	SLV	412	414	-1
87	Mozambique	MOZ	411	413	0
88	Senegal	SEN	409	401	0
89	Armenia	ARM	396	397	0
90	Canada	CAN	388	390	0
91	Albania	ALB	385	386	0
92	Belarus	BLR	383	379	1
93	Estonia	EST	383	382	-1
94	Kenya	KEN	374	366	2
95	Singapore	SIN	373	374	-1
96	Syria	SYR	367	368	-1
97	Liberia	LBR	365	345	6
98	Bosnia and Herzegovina	BIH	363	364	-1
99	Malawi	MWI	362	364	-1
100	Iraq	IRQ	0	357	-1
