rank	country	code	point	prev_point	prev_rank
1	Argentina	ARG	1634	1634	0
2	Brazil	BRA	1544	1544	0
3	Germany	GER	1433	1433	0
4	Chile	CHI	1404	1404	0
5	Belgium	BEL	1368	1368	0
6	Colombia	COL	1345	1345	0
7	France	FRA	1305	1305	0
8	Portugal	POR	1229	1229	0
9	Uruguay	URU	1187	1187	0
10	Spain	ESP	1166	1166	0
11	Switzerland	SUI	1129	1129	0
12	Wales	WAL	1121	1121	0
13	England	ENG	1114	1114	0
14	Croatia	CRO	1103	1103	0
15	Poland	POL	1087	1089	0
16	Italy	ITA	1083	1083	0
17	Costa Rica	CRC	1041	1041	0
18	Mexico	MEX	1012	1012	0
19	Peru	PER	965	965	0
20	Ecuador	ECU	890	890	0
21	Iceland	ISL	889	889	0
22	Netherlands	NED	887	887	0
23	Republic of Ireland	IRL	858	858	0
24	Turkey	TUR	851	851	0
25	Slovakia	SVK	837	837	0
26	Hungary	HUN	826	826	0
27	Bosnia and Herzegovina	BIH	825	825	0
28	USA	USA	822	822	0
29	Iran	IRN	814	797	1
30	Ukraine	UKR	804	804	-1
31	Austria	AUT	773	773	0
32	Northern Ireland	NIR	767	767	0
33	Senegal	SEN	755	755	0
34	Cote d`Ivoire	CIV	746	738	0
35	Tunisia	TUN	738	738	-1
36	Egypt	EGY	719	719	0
37	Korea Republic	KOR	699	699	0
38	Algeria	ALG	692	692	0
39	Romania	ROU	690	690	0
40	Paraguay	PAR	684	684	0
41	Sweden	SWE	675	675	0
42	Greece	GRE	674	674	0
43	Czech Republic	CZE	671	671	0
44	Serbia	SRB	647	647	0
45	Japan	JPN	644	644	0
46	Denmark	DEN	643	643	0
47	Australia	AUS	641	636	1
48	Congo DR	COD	638	638	-1
49	Albania	ALB	618	618	0
50	Burkina Faso	BFA	617	616	0
51	Nigeria	NGA	616	616	-1
51	Slovenia	SVN	616	616	-1
53	Ghana	GHA	611	611	0
54	Saudi Arabia	KSA	605	589	2
55	Israel	ISR	595	595	-1
56	Russia	RUS	592	592	-1
57	Morocco	MAR	587	587	0
58	Panama	PAN	584	584	0
59	Venezuela	VEN	581	581	0
60	Mali	MLI	569	569	1
60	South Africa	RSA	569	571	0
62	Uzbekistan	UZB	563	558	0
63	Montenegro	MNE	549	549	0
64	United Arab Emirates	UAE	542	537	0
65	Cameroon	CMR	534	534	0
66	Benin	BEN	531	526	0
67	Scotland	SCO	524	524	0
68	Guinea-Bissau	GNB	515	515	0
69	Guinea	GUI	507	500	2
70	Congo	CGO	504	504	0
71	Bulgaria	BUL	492	492	1
72	Uganda	UGA	490	488	1
73	Haiti	HAI	489	505	-4
74	Belarus	BLR	470	470	0
75	Honduras	HON	467	461	1
75	Curaçao	CUW	467	467	0
77	Jamaica	JAM	463	461	-1
78	Trinidad and Tobago	TRI	451	454	0
79	Guatemala	GUA	450	450	0
80	Cape Verde Islands	CPV	443	443	0
80	St. Kitts and Nevis	SKN	443	443	0
82	China PR	CHN	427	423	1
83	Faroe Islands	FRO	422	422	1
83	Norway	NOR	422	422	1
85	Libya	LBY	417	417	1
86	Armenia	ARM	412	412	1
87	Qatar	QAT	411	409	1
88	Zambia	ZAM	401	374	3
89	Kenya	KEN	395	397	0
90	Azerbaijan	AZE	386	386	0
91	Togo	TOG	385	374	0
92	Rwanda	RWA	373	336	9
93	Antigua and Barbuda	ATG	370	433	-11
94	Finland	FIN	368	368	-1
95	Bolivia	BOL	359	359	0
96	Sierra Leone	SLE	355	357	0
96	Syria	SYR	355	363	-2
98	Kazakhstan	KAZ	354	354	-1
99	Namibia	NAM	347	347	-1
100	Swaziland	SWZ	343	343	0
