rank	country	code	point	prev_point	prev_rank	
1	Germany	GER	58	58	0
2	Brazil	BRA	58	58	0
3	Norway	NOR	58	56	2
4	Denmark	DEN	56	56	0
5	Switzerland	SUI	56	55	3
6	Spain	ESP	55	56	0
7	Sweden	SWE	55	54	3
8	Argentina	ARG	55	55	1
9	Netherlands	NED	55	57	-6
10	Romania	ROU	54	50	8
11	Italy	ITA	53	56	-4
12	England	ENG	53	53	0
13	Republic of Ireland	IRL	52	54	-2
14	Mexico	MEX	51	50	3
15	France	FRA	51	52	-1
16	Russia	RUS	51	53	-3
17	Uruguay	URU	50	50	-1
18	Nigeria	NGA	49	51	-3
19	Portugal	POR	49	48	0
20	Colombia	COL	48	48	0
21	USA	USA	46	46	0
22	Zambia	ZAM	45	42	8
23	Bulgaria	BUL	45	45	0
24	Poland	POL	44	44	0
25	Egypt	EGY	44	45	-3
26	Cameroon	CMR	43	43	3
27	Wales	WAL	43	44	0
28	Cote d`Ivoire	CIV	43	41	3
29	Morocco	MAR	43	44	-1
30	Scotland	SCO	42	44	-5
31	Ghana	GHA	41	39	4
32	Tunisia	TUN	40	41	1
33	Belgium	BEL	40	44	-7
34	Greece	GRE	39	41	-2
35	Austria	AUT	39	39	-1
36	Saudi Arabia	KSA	39	39	0
37	Algeria	ALG	37	39	0
38	Finland	FIN	36	37	3
39	Japan	JPN	36	36	4
40	Korea Republic	KOR	35	36	2
41	Zimbabwe	ZIM	35	35	5
42	Northern Ireland	NIR	35	37	-4
43	Iceland	ISL	35	35	2
44	Canada	CAN	35	35	0
45	Australia	AUS	34	34	2
46	Ecuador	ECU	34	34	2
47	Honduras	HON	33	37	-7
48	Costa Rica	CRC	33	37	-9
49	China PR	CHN	33	33	1
50	United Arab Emirates	UAE	33	33	1
51	Turkey	TUR	32	33	1
52	Hungary	HUN	32	34	-3
53	Qatar	QAT	32	32	0
54	Israel	ISR	32	30	2
55	Chile	CHI	31	31	-1
56	Bolivia	BOL	31	30	-1
57	Mali	MLI	31	29	4
58	Senegal	SEN	30	29	2
59	Iran	IRN	30	30	-2
60	Slovakia	SVK	29	29	-2
61	Gabon	GAB	29	29	1
62	Guinea	GUI	29	28	2
63	El Salvador	SLV	28	28	3
64	Paraguay	PAR	28	29	-5
65	Korea DPR	PRK	28	28	-2
66	Kuwait	KUW	28	28	-1
67	Czech Republic	CZE	24	0	0
68	Iraq	IRQ	27	28	-1
69	Cyprus	CYP	26	23	6
70	Thailand	THA	25	25	-1
71	Malawi	MWI	25	26	-3
72	Peru	PER	24	24	1
73	Sierra Leone	SLE	24	24	-1
74	Yugoslavia	YUG	24	24	-4
75	Singapore	SIN	23	23	1
76	Jamaica	JAM	23	20	5
77	Zaire	ZAI	22	24	-6
78	Malta	MLT	22	19	5
79	Kenya	KEN	22	23	-5
80	Niger	NIG	21	23	-3
81	New Zealand	NZL	21	21	-3
82	Bahrain	BHR	20	20	-3
83	Oman	OMA	20	20	-3
84	Malaysia	MAS	19	19	0
85	Syria	SYR	19	20	-3
86	Lithuania	LTU	18	19	-1
87	Bermuda	BER	18	19	-1
88	Jordan	JOR	17	17	0
89	Latvia	LVA	17	18	-2
90	Ukraine	UKR	16	16	0
91	Yemen	YEM	15	15	0
92	South Africa	RSA	15	13	6
93	Trinidad and Tobago	TRI	15	16	-4
94	Venezuela	VEN	15	15	-2
95	Albania	ALB	15	15	-2
96	Uganda	UGA	15	15	-2
97	Puerto Rico	PUR	15	11	8
98	Ethiopia	ETH	13	14	-3
99	Hong Kong	HKG	13	13	-2
100	Tanzania	TAN	13	13	-4
