rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	835	837	0
2	Czech Republic	CZE	789	793	0
3	Netherlands	NED	788	791	0
4	Argentina	ARG	765	769	0
5	USA	USA	764	765	1
6	Spain	ESP	763	765	0
7	Mexico	MEX	762	765	-1
8	France	FRA	760	766	-3
9	England	ENG	756	758	0
10	Portugal	POR	755	756	0
11	Turkey	TUR	743	746	0
12	Nigeria	NGA	738	738	0
12	Italy	ITA	738	738	0
14	Denmark	DEN	736	735	0
15	Cameroon	CMR	726	727	1
16	Sweden	SWE	725	729	-1
17	Egypt	EGY	714	714	0
18	Japan	JPN	712	712	0
19	Croatia	CRO	705	701	4
19	Iran	IRN	705	702	3
21	Greece	GRE	704	706	-2
22	Germany	GER	700	706	-3
23	Uruguay	URU	699	703	-2
24	Tunisia	TUN	698	701	-1
25	Costa Rica	CRC	694	700	0
26	Poland	POL	691	697	0
26	Romania	ROU	691	685	4
28	Senegal	SEN	689	686	1
29	Republic of Ireland	IRL	687	689	-2
30	Colombia	COL	686	689	-3
31	Korea Republic	KOR	683	679	0
32	Cote d`Ivoire	CIV	671	674	0
33	Paraguay	PAR	666	669	0
34	Saudi Arabia	KSA	660	661	1
35	Russia	RUS	657	664	-1
35	Switzerland	SUI	657	653	2
37	Morocco	MAR	653	654	-1
38	Ecuador	ECU	644	650	0
39	Norway	NOR	643	647	0
39	Bulgaria	BUL	643	638	1
41	Slovakia	SVK	627	620	4
42	Ukraine	UKR	624	627	-1
43	Honduras	HON	623	626	-1
44	Australia	AUS	621	609	4
45	Jamaica	JAM	620	624	-2
46	Serbia and Montenegro	SCG	616	611	1
47	Israel	ISR	615	622	-3
48	Finland	FIN	610	612	-2
49	Trinidad and Tobago	TRI	607	607	2
50	Belgium	BEL	605	599	4
50	Ghana	GHA	605	609	-2
52	South Africa	RSA	604	608	-2
53	Zimbabwe	ZIM	602	601	-1
54	Bahrain	BHR	599	601	-2
55	Iraq	IRQ	596	596	0
56	Guinea	GUI	594	594	0
57	Zambia	ZAM	591	591	0
58	Guatemala	GUA	580	584	0
58	Togo	TOG	580	583	1
60	Angola	ANG	577	582	0
61	Uzbekistan	UZB	573	571	0
62	Scotland	SCO	567	571	-1
63	Belarus	BLR	565	568	0
64	Mali	MLI	564	567	0
64	Bosnia and Herzegovina	BIH	564	561	1
66	Peru	PER	557	558	1
67	Chile	CHI	556	560	-1
68	Latvia	LVA	555	558	-1
69	Slovenia	SVN	554	551	1
70	Venezuela	VEN	551	553	-1
71	China PR	CHN	549	546	4
72	Kuwait	KUW	548	546	3
72	Hungary	HUN	548	550	0
74	Congo DR	COD	547	548	-1
75	Austria	AUT	545	551	-5
76	Wales	WAL	544	547	-2
77	Qatar	QAT	543	488	13
78	Cuba	CUB	541	544	-1
79	Estonia	EST	539	544	-2
80	United Arab Emirates	UAE	537	518	4
81	Oman	OMA	532	491	8
81	Panama	PAN	532	536	-2
83	Jordan	JOR	525	506	3
84	Libya	LBY	519	522	-4
85	Algeria	ALG	517	520	-4
85	Canada	CAN	517	510	0
87	Korea DPR	PRK	515	519	-5
88	Albania	ALB	514	519	-6
89	Syria	SYR	506	481	6
90	Burkina Faso	BFA	503	504	-3
91	FYR Macedonia	MKD	497	500	-3
92	Singapore	SIN	484	482	1
92	Rwanda	RWA	484	486	-1
94	Kenya	KEN	483	486	-3
95	Sudan	SDN	480	482	-2
96	Lithuania	LTU	478	465	4
97	Iceland	ISL	477	480	-1
98	Uganda	UGA	472	474	-1
98	Cyprus	CYP	472	470	0
98	Northern Ireland	NIR	472	463	4
