rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	833	834	0
2	Czech Republic	CZE	763	767	0
3	France	FRA	754	758	0
4	Spain	ESP	743	747	0
5	Germany	GER	725	735	0
6	Argentina	ARG	720	714	1
7	Norway	NOR	710	717	-1
8	Mexico	MEX	704	706	2
9	Romania	ROU	704	712	-1
10	Croatia	CRO	703	708	-1
11	Yugoslavia	YUG	695	689	2
12	Denmark	DEN	683	689	0
13	England	ENG	682	693	-2
14	Italy	ITA	672	681	0
15	Portugal	POR	662	669	0
16	Sweden	SWE	654	658	0
17	Colombia	COL	646	644	0
18	USA	USA	638	637	2
19	Paraguay	PAR	638	642	-1
20	Netherlands	NED	633	638	-1
21	Scotland	SCO	631	634	1
22	Russia	RUS	630	636	-1
23	Chile	CHI	626	626	1
24	South Africa	RSA	624	626	-1
25	Slovakia	SVK	616	621	0
26	Morocco	MAR	610	613	0
27	Tunisia	TUN	605	606	0
28	Israel	ISR	601	604	1
29	Ukraine	UKR	598	606	-1
30	Austria	AUT	592	597	0
31	Turkey	TUR	586	591	0
32	Greece	GRE	585	576	5
33	Belgium	BEL	584	582	0
34	Poland	POL	579	583	-2
35	Cameroon	CMR	576	577	0
36	Republic of Ireland	IRL	575	577	0
37	Egypt	EGY	574	579	-3
38	Zambia	ZAM	565	566	0
39	Peru	PER	561	546	4
40	Bulgaria	BUL	555	558	-1
41	Trinidad and Tobago	TRI	555	552	-1
42	Uruguay	URU	553	545	2
43	Korea Republic	KOR	548	542	2
44	Slovenia	SVN	546	547	-2
45	Saudi Arabia	KSA	546	550	-4
46	Iran	IRN	544	526	7
47	Cote d`Ivoire	CIV	536	538	0
48	Iceland	ISL	532	539	-2
49	Finland	FIN	531	525	5
50	Japan	JPN	530	533	-1
51	Jamaica	JAM	530	534	-3
52	Nigeria	NGA	528	530	-1
53	Hungary	HUN	526	530	-3
54	Lithuania	LTU	523	524	2
55	Switzerland	SUI	523	530	-3
56	United Arab Emirates	UAE	522	524	-1
57	Ghana	GHA	519	522	0
58	Uzbekistan	UZB	519	520	0
59	Cyprus	CYP	509	499	5
60	Thailand	THA	508	501	3
61	Angola	ANG	508	512	-2
62	China PR	CHN	504	497	4
63	Canada	CAN	501	502	-1
64	Georgia	GEO	500	499	1
65	Kuwait	KUW	496	502	-4
66	Honduras	HON	490	504	-6
67	Congo DR	COD	487	490	0
68	Costa Rica	CRC	487	489	0
69	Bolivia	BOL	486	488	0
70	Latvia	LVA	479	484	0
71	Ecuador	ECU	474	473	1
72	Zimbabwe	ZIM	472	477	-1
73	FYR Macedonia	MKD	463	466	1
74	Guatemala	GUA	460	466	-1
75	Cuba	CUB	458	449	6
76	Bosnia and Herzegovina	BIH	455	443	7
77	Estonia	EST	455	458	-1
78	Senegal	SEN	450	451	1
79	Gabon	GAB	450	451	-1
80	Burkina Faso	BFA	449	451	0
81	Mali	MLI	447	453	-4
82	Albania	ALB	446	446	0
83	Australia	AUS	440	440	1
84	Namibia	NAM	440	432	3
85	Algeria	ALG	439	462	-10
86	Iraq	IRQ	436	438	-1
87	Northern Ireland	NIR	435	431	1
88	Qatar	QAT	433	362	18
89	Togo	TOG	432	435	-3
90	Haiti	HAI	431	392	10
91	Armenia	ARM	431	431	-2
92	El Salvador	SLV	425	409	-1
93	Moldova	MDA	413	414	-3
94	Indonesia	IDN	407	408	-2
95	Oman	OMA	398	401	-1
96	Singapore	SIN	398	399	0
97	Guinea	GUI	398	402	-4
98	Wales	WAL	407	399	-3
99	Vietnam	VIE	395	395	-2
100	Congo	CGO	392	394	-2
