rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	840	842	0
2	France	FRA	821	826	0
3	Spain	ESP	790	791	0
4	Mexico	MEX	742	740	1
5	Argentina	ARG	740	735	1
5	Netherlands	NED	740	747	-1
7	Germany	GER	735	729	3
8	Turkey	TUR	732	733	1
9	Czech Republic	CZE	729	735	-3
10	England	ENG	724	735	-4
11	USA	USA	722	725	1
11	Italy	ITA	722	726	0
13	Cameroon	CMR	721	718	0
14	Denmark	DEN	704	711	0
15	Republic of Ireland	IRL	702	705	0
16	Belgium	BEL	682	688	0
17	Portugal	POR	669	676	0
17	Iran	IRN	669	658	7
19	Costa Rica	CRC	668	674	-1
20	Korea Republic	KOR	666	668	2
21	Sweden	SWE	665	669	-1
21	Nigeria	NGA	665	672	-2
23	Paraguay	PAR	663	657	3
24	Croatia	CRO	660	669	-4
25	Uruguay	URU	658	664	-2
26	Japan	JPN	657	653	1
26	Saudi Arabia	KSA	657	653	1
28	Romania	ROU	655	649	3
29	Russia	RUS	654	652	0
30	Poland	POL	653	658	-6
30	Morocco	MAR	653	643	3
32	Senegal	SEN	649	650	-2
33	Greece	GRE	643	643	0
34	Tunisia	TUN	640	645	-2
35	Egypt	EGY	636	640	0
36	Slovenia	SVN	625	633	0
37	Colombia	COL	617	606	4
38	Bulgaria	BUL	616	620	-1
38	Norway	NOR	616	620	-1
40	South Africa	RSA	612	618	-1
41	Ecuador	ECU	604	609	-1
42	Finland	FIN	600	603	0
43	Jordan	JOR	594	583	4
44	Serbia and Montenegro	SCG	591	597	-1
45	Iraq	IRQ	587	590	-1
46	Mali	MLI	585	586	-1
47	Switzerland	SUI	582	586	-2
48	Venezuela	VEN	569	552	6
49	Zimbabwe	ZIM	566	566	0
50	Israel	ISR	560	556	2
50	Jamaica	JAM	560	576	-2
52	Honduras	HON	556	559	-2
52	Latvia	LVA	556	547	5
54	Algeria	ALG	555	554	-1
55	Slovakia	SVK	553	558	-4
56	Kuwait	KUW	550	543	5
57	Thailand	THA	546	539	6
57	Qatar	QAT	546	549	-2
59	Bahrain	BHR	543	544	-1
60	Iceland	ISL	541	544	-2
61	Scotland	SCO	540	548	-5
61	Congo DR	COD	540	544	-3
63	Bosnia and Herzegovina	BIH	538	541	-1
64	Oman	OMA	537	528	4
65	Ukraine	UKR	534	539	-2
66	Wales	WAL	530	538	-1
67	China PR	CHN	527	514	9
68	Estonia	EST	525	535	-2
69	Austria	AUT	524	521	2
70	United Arab Emirates	UAE	521	521	1
71	Chile	CHI	520	506	9
72	Burkina Faso	BFA	519	518	2
72	Hungary	HUN	519	531	-5
74	Kenya	KEN	516	522	-4
75	Cote d`Ivoire	CIV	514	516	0
76	Trinidad and Tobago	TRI	514	523	-7
77	Libya	LBY	513	504	4
77	Zambia	ZAM	513	520	-4
79	Cuba	CUB	512	514	-3
80	Uzbekistan	UZB	508	498	4
81	Peru	PER	505	510	-2
82	Guatemala	GUA	502	504	-1
83	Belarus	BLR	500	511	-5
84	Ghana	GHA	498	502	-1
85	Haiti	HAI	495	486	1
86	Australia	AUS	491	493	-1
86	Turkmenistan	TKM	491	471	10
88	FYR Macedonia	MKD	488	476	4
89	Syria	SYR	486	479	0
90	Angola	ANG	481	486	-4
91	Guinea	GUI	480	479	-2
92	Canada	CAN	476	477	-1
93	Albania	ALB	475	482	-5
94	New Zealand	NZL	471	475	0
95	Vietnam	VIE	467	474	0
95	Indonesia	IDN	467	470	2
97	Cyprus	CYP	465	476	-5
98	Georgia	GEO	459	463	0
99	Togo	TOG	456	459	0
100	Rwanda	RWA	455	451	1
