rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1632	1604	0
2	Spain	ESP	1629	1588	0
3	Netherlands	NED	1340	1376	0
4	Italy	ITA	1215	1186	0
5	Germany	GER	1161	1186	-1
6	Argentina	ARG	1103	1113	2
7	England	ENG	1101	1127	0
8	Croatia	CRO	1087	1101	1
9	France	FRA	1049	1040	1
10	Portugal	POR	1042	880	7
11	USA	USA	1025	974	0
12	Russia	RUS	982	1129	-6
13	Switzerland	SUI	961	898	2
14	Cameroon	CMR	949	819	15
15	Czech Republic	CZE	928	870	3
16	Greece	GRE	921	971	-4
17	Chile	CHI	909	846	4
18	Mexico	MEX	904	835	6
19	Cote d`Ivoire	CIV	903	852	1
20	Serbia	SRB	892	916	-7
21	Paraguay	PAR	879	842	2
22	Ukraine	UKR	857	829	3
23	Bulgaria	BUL	854	860	-4
24	Australia	AUS	848	907	-10
25	Uruguay	URU	838	820	3
26	Israel	ISR	837	844	-4
27	Denmark	DEN	830	892	-11
28	Egypt	EGY	798	786	4
29	Algeria	ALG	781	707	15
30	Colombia	COL	775	657	18
30	Northern Ireland	NIR	775	795	1
32	Nigeria	NGA	763	773	2
33	Slovakia	SVK	758	687	12
34	Republic of Ireland	IRL	755	743	4
35	Honduras	HON	754	712	7
36	Romania	ROU	752	827	-10
37	Norway	NOR	751	709	6
38	Ghana	GHA	746	786	-6
39	Turkey	TUR	737	826	-12
40	Japan	JPN	735	734	0
41	Sweden	SWE	728	723	0
42	Bosnia and Herzegovina	BIH	721	682	4
43	Costa Rica	CRC	707	735	-4
44	Ecuador	ECU	697	749	-8
45	Gabon	GAB	691	759	-10
46	Scotland	SCO	687	804	-16
47	Latvia	LVA	683	555	11
48	Korea Republic	KOR	671	641	1
49	Slovenia	SVN	663	576	5
50	Hungary	HUN	645	669	-3
51	Venezuela	VEN	632	604	0
51	Mali	MLI	632	593	2
53	Canada	CAN	631	504	13
54	Tunisia	TUN	629	614	-4
55	Burkina Faso	BFA	616	602	-3
56	Poland	POL	609	749	-20
57	Finland	FIN	606	535	4
58	Austria	AUT	524	473	12
59	Lithuania	LTU	523	531	3
60	Bolivia	BOL	522	547	-1
61	Bahrain	BHR	519	506	3
62	Iran	IRN	518	541	-2
63	Morocco	MAR	511	560	-6
64	Saudi Arabia	KSA	500	505	1
65	Cyprus	CYP	489	429	11
66	FYR Macedonia	MKD	476	570	-10
67	Benin	BEN	475	413	11
68	Belgium	BEL	474	479	0
69	Jamaica	JAM	469	477	0
70	Panama	PAN	464	431	5
71	Guinea	GUI	461	574	-16
72	Trinidad and Tobago	TRI	459	517	-9
73	Belarus	BLR	444	420	4
74	Peru	PER	439	363	17
75	Montenegro	MNE	436	380	14
76	Cuba	CUB	432	393	11
77	Uganda	UGA	428	448	-5
78	Wales	WAL	418	481	-11
79	Oman	OMA	417	432	-5
80	Togo	TOG	403	454	-9
80	Uzbekistan	UZB	403	398	5
82	El Salvador	SLV	397	398	3
83	New Zealand	NZL	383	336	17
84	Mozambique	MOZ	382	399	0
85	South Africa	RSA	381	445	-12
86	Haiti	HAI	377	304	23
87	Iceland	ISL	372	345	9
88	Moldova	MDA	371	390	0
89	Senegal	SEN	368	410	-9
90	Malawi	MWI	365	312	15
91	Korea DPR	PRK	359	379	-1
92	Barbados	BRB	313	325	11
93	Iraq	IRQ	349	340	5
94	Qatar	QAT	347	400	-11
95	Syria	SYR	344	350	0
96	Zambia	ZAM	340	409	-15
97	Albania	ALB	334	360	-4
98	Angola	ANG	330	361	-6
99	Tanzania	TAN	334	358	-5
100	Armenia	ARM	325	231	25
