rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	853	852	0
2	Spain	ESP	780	783	1
3	France	FRA	778	784	-1
4	Argentina	ARG	761	768	0
5	Germany	GER	758	762	0
6	Netherlands	NED	752	754	0
7	Turkey	TUR	732	735	0
8	Mexico	MEX	729	729	1
9	England	ENG	725	731	-1
10	USA	USA	723	721	0
11	Denmark	DEN	704	707	0
12	Portugal	POR	700	707	0
13	Italy	ITA	699	702	0
14	Republic of Ireland	IRL	696	697	0
15	Czech Republic	CZE	685	686	0
16	Belgium	BEL	683	684	0
17	Cameroon	CMR	678	682	0
18	Paraguay	PAR	672	676	0
19	Korea Republic	KOR	668	668	1
20	Serbia and Montenegro	SCG	667	674	-1
21	Costa Rica	CRC	660	650	1
22	Russia	RUS	654	664	-1
23	Sweden	SWE	652	646	3
24	Romania	ROU	650	649	-1
25	Japan	JPN	647	648	-1
26	Norway	NOR	646	648	-1
27	Uruguay	URU	640	641	1
28	Senegal	SEN	639	644	-1
29	Ecuador	ECU	630	632	2
30	Nigeria	NGA	627	640	-1
31	South Africa	RSA	627	633	-1
32	Iran	IRN	623	627	0
33	Poland	POL	623	626	1
34	Croatia	CRO	622	626	-1
35	Morocco	MAR	615	620	0
36	Slovenia	SVN	613	617	0
37	Colombia	COL	611	616	0
38	Saudi Arabia	KSA	608	610	0
39	Honduras	HON	598	589	1
40	Egypt	EGY	593	593	-1
41	Switzerland	SUI	587	589	0
42	Finland	FIN	582	581	1
43	Israel	ISR	580	579	2
44	Tunisia	TUN	579	586	-2
45	Australia	AUS	576	575	2
46	Bulgaria	BUL	576	580	-2
47	Ukraine	UKR	576	576	-1
48	Greece	GRE	573	575	0
49	Trinidad and Tobago	TRI	564	564	0
50	New Zealand	NZL	561	560	0
51	Jamaica	JAM	551	553	0
52	Wales	WAL	551	552	1
53	Iraq	IRQ	547	552	-1
54	Guatemala	GUA	541	478	27
55	Thailand	THA	541	543	-1
56	Hungary	HUN	535	538	0
57	Austria	AUT	533	538	-2
58	China PR	CHN	530	517	5
59	Slovakia	SVK	530	533	-2
60	Zimbabwe	ZIM	527	531	-2
61	Ghana	GHA	521	526	-2
62	Iceland	ISL	521	525	-2
63	Congo DR	COD	520	507	4
64	Scotland	SCO	520	525	-3
65	Estonia	EST	519	523	-3
66	Qatar	QAT	514	516	-2
67	Algeria	ALG	513	514	-2
68	Cote d`Ivoire	CIV	505	508	-2
69	Venezuela	VEN	498	499	0
70	Canada	CAN	496	498	0
71	Jordan	JOR	496	498	0
72	Zambia	ZAM	496	501	-4
73	Cuba	CUB	493	493	-1
74	Haiti	HAI	492	493	-1
75	Belarus	BLR	485	487	0
76	Latvia	LVA	485	487	0
77	Chile	CHI	483	483	2
78	Mali	MLI	483	488	-4
79	Burkina Faso	BFA	480	485	-2
80	Angola	ANG	479	483	-2
81	El Salvador	SLV	477	448	14
82	Kenya	KEN	477	480	-2
83	Kuwait	KUW	476	477	-1
84	Indonesia	IDN	473	474	0
85	Peru	PER	472	470	1
86	Cyprus	CYP	470	475	-3
87	FYR Macedonia	MKD	464	471	-2
88	Bosnia and Herzegovina	BIH	461	467	-1
89	Togo	TOG	459	464	-1
90	United Arab Emirates	UAE	458	458	1
91	Syria	SYR	455	460	-2
92	Liberia	LBR	452	459	-2
93	Georgia	GEO	450	455	-1
94	Barbados	BRB	449	449	-1
95	Vietnam	VIE	447	449	-1
96	Libya	LBY	433	436	0
97	Bahrain	BHR	430	432	0
98	Bolivia	BOL	0	431	0
99	Malawi	MWI	0	428	0
100	Uzbekistan	UZB	433	419	3
