rank	country	code	point	prev_point	prev_rank
1	Argentina	ARG	1532	1532	0
2	Belgium	BEL	1364	1352	0
3	Chile	CHI	1353	1348	0
4	Colombia	COL	1337	1337	0
5	Germany	GER	1309	1309	0
6	Spain	ESP	1277	1277	0
7	Brazil	BRA	1261	1251	0
8	Portugal	POR	1184	1184	0
9	Uruguay	URU	1158	1158	0
10	England	ENG	1069	1069	0
11	Austria	AUT	1067	1067	0
12	Ecuador	ECU	1019	1019	0
13	Turkey	TUR	983	983	0
14	Switzerland	SUI	974	974	0
15	Italy	ITA	959	959	0
16	Mexico	MEX	938	934	0
17	Netherlands	NED	931	931	0
18	Hungary	HUN	925	925	0
19	Romania	ROU	920	922	0
20	Bosnia and Herzegovina	BIH	913	913	0
21	France	FRA	907	907	0
22	Ukraine	UKR	880	880	0
23	Croatia	CRO	856	856	0
24	Wales	WAL	839	839	0
25	Costa Rica	CRC	829	826	0
26	Northern Ireland	NIR	825	825	0
27	Poland	POL	821	821	0
27	Russia	RUS	821	821	0
29	USA	USA	810	810	0
29	Czech Republic	CZE	810	810	0
31	Republic of Ireland	IRL	792	792	0
32	Slovakia	SVK	784	784	0
33	Algeria	ALG	771	771	0
34	Cote d`Ivoire	CIV	738	738	0
35	Iceland	ISL	724	724	0
36	Sweden	SWE	713	713	0
37	Greece	GRE	695	695	0
38	Ghana	GHA	693	693	0
39	Paraguay	PAR	688	690	0
40	Scotland	SCO	687	687	0
41	Denmark	DEN	686	686	0
42	Iran	IRN	672	672	0
43	Senegal	SEN	651	651	0
44	Egypt	EGY	648	648	0
45	Albania	ALB	632	632	0
46	Peru	PER	631	625	0
47	Cape Verde Islands	CPV	620	620	0
47	Tunisia	TUN	620	620	0
49	Norway	NOR	605	605	0
50	Australia	AUS	601	601	0
51	Congo DR	COD	596	596	0
52	Panama	PAN	593	593	0
53	Trinidad and Tobago	TRI	592	592	0
54	Korea Republic	KOR	591	579	2
55	Jamaica	JAM	585	585	-1
56	Serbia	SRB	581	581	-1
57	Japan	JPN	577	577	0
58	Guinea	GUI	570	570	0
59	Congo	CGO	562	562	0
60	Saudi Arabia	KSA	559	559	0
61	Slovenia	SVN	558	558	0
61	Finland	FIN	558	558	0
63	Cameroon	CMR	556	556	0
64	Morocco	MAR	555	555	0
65	Mali	MLI	551	551	0
66	Uzbekistan	UZB	549	549	0
67	Nigeria	NGA	540	534	0
68	United Arab Emirates	UAE	521	521	0
69	Bulgaria	BUL	508	508	0
70	South Africa	RSA	507	507	0
71	Haiti	HAI	502	502	0
72	Uganda	UGA	491	491	0
73	Benin	BEN	489	489	0
74	Venezuela	VEN	476	476	0
75	Burkina Faso	BFA	469	469	0
76	Israel	ISR	467	467	0
77	Belarus	BLR	465	465	0
78	Zambia	ZAM	457	460	0
79	Bolivia	BOL	440	440	0
80	Cyprus	CYP	426	426	0
81	China PR	CHN	423	423	0
82	Jordan	JOR	418	418	0
83	Equatorial Guinea	EQG	416	416	0
83	Qatar	QAT	416	416	0
85	Antigua and Barbuda	ATG	413	413	0
86	Honduras	HON	406	403	0
87	Rwanda	RWA	401	401	0
88	Gabon	GAB	395	395	0
89	Guatemala	GUA	389	387	0
90	Faroe Islands	FRO	383	383	0
91	Botswana	BOT	379	379	0
92	St. Kitts and Nevis	SKN	368	368	0
93	Estonia	EST	366	366	0
94	Montenegro	MNE	365	365	0
95	Canada	CAN	357	357	0
96	Central African Republic	CTA	355	355	0
97	El Salvador	SLV	347	347	1
98	Oman	OMA	346	346	1
98	Chad	CHA	346	348	-1
100	Kyrgyzstan	KGZ	342	340	0
