rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	848	848	0
2	France	FRA	826	827	0
3	Spain	ESP	798	798	0
4	Netherlands	NED	752	752	0
5	Argentina	ARG	744	744	0
6	Czech Republic	CZE	742	743	0
7	Mexico	MEX	740	740	0
8	England	ENG	738	738	0
8	Turkey	TUR	738	738	0
10	Italy	ITA	733	734	0
11	USA	USA	732	732	0
12	Germany	GER	729	729	0
13	Denmark	DEN	714	715	0
14	Cameroon	CMR	712	712	0
14	Republic of Ireland	IRL	712	712	0
16	Belgium	BEL	696	696	0
17	Costa Rica	CRC	682	682	0
17	Portugal	POR	682	682	0
19	Sweden	SWE	677	677	0
20	Croatia	CRO	673	673	0
21	Uruguay	URU	671	671	0
22	Korea Republic	KOR	664	664	0
22	Paraguay	PAR	664	664	0
24	Russia	RUS	659	659	0
25	Poland	POL	656	656	0
26	Saudi Arabia	KSA	654	655	0
27	Romania	ROU	652	653	0
28	Iran	IRN	649	649	0
29	Japan	JPN	646	646	0
30	Greece	GRE	641	641	0
31	Slovenia	SVN	637	637	0
32	Egypt	EGY	635	634	0
33	Senegal	SEN	628	628	0
34	Bulgaria	BUL	627	627	0
35	Nigeria	NGA	623	623	0
36	South Africa	RSA	618	618	0
37	Ecuador	ECU	615	615	0
38	Morocco	MAR	614	614	0
39	Colombia	COL	612	612	0
40	Finland	FIN	610	610	0
41	Serbia and Montenegro	SCG	605	605	0
42	Norway	NOR	604	604	0
43	Iraq	IRQ	594	595	0
44	Switzerland	SUI	592	592	0
45	Tunisia	TUN	580	580	0
46	Jamaica	JAM	569	569	0
47	Honduras	HON	564	564	2
47	Slovakia	SVK	564	557	3
49	Zimbabwe	ZIM	560	555	4
50	Israel	ISR	556	556	1
51	Mali	MLI	552	552	3
51	Scotland	SCO	552	552	3
53	Latvia	LVA	551	556	-2
54	Congo DR	COD	550	550	2
55	Venezuela	VEN	549	549	2
56	Iceland	ISL	548	548	2
56	Kuwait	KUW	548	566	-8
58	Bosnia and Herzegovina	BIH	547	547	1
59	Jordan	JOR	546	567	-12
60	Thailand	THA	545	545	0
61	Qatar	QAT	544	533	4
61	Ukraine	UKR	544	545	-1
63	Algeria	ALG	541	541	-1
63	Bahrain	BHR	541	537	1
65	Wales	WAL	532	532	1
65	Oman	OMA	532	541	-3
67	Estonia	EST	528	524	1
68	Austria	AUT	526	526	-1
69	Zambia	ZAM	524	524	-1
70	Cote d`Ivoire	CIV	522	522	0
70	Trinidad and Tobago	TRI	522	522	0
72	Hungary	HUN	516	517	0
72	Burkina Faso	BFA	516	508	6
74	Cuba	CUB	515	515	1
74	Peru	PER	515	516	0
76	Kenya	KEN	514	517	-4
77	United Arab Emirates	UAE	513	515	-2
78	Guatemala	GUA	510	511	-1
79	Ghana	GHA	508	508	-1
80	Chile	CHI	506	506	0
81	Australia	AUS	498	498	1
82	Uzbekistan	UZB	496	501	-1
83	Angola	ANG	490	490	0
83	Libya	LBY	490	490	0
85	China PR	CHN	484	484	1
86	Syria	SYR	482	487	-1
87	Canada	CAN	481	481	0
88	New Zealand	NZL	480	480	0
89	Albania	ALB	479	479	0
90	Belarus	BLR	476	476	0
91	Indonesia	IDN	475	475	0
92	FYR Macedonia	MKD	472	472	0
93	Georgia	GEO	469	469	0
93	Haiti	HAI	469	455	3
95	Togo	TOG	463	463	-1
96	El Salvador	SLV	460	461	-1
96	Turkmenistan	TKM	460	448	3
98	Cyprus	CYP	454	454	-1
99	Vietnam	VIE	0	452	-1
100	Uganda	UGA	454	441	3
