rank	country	code	point	prev_point	prev_rank
1	Germany	GER	59	58	1
2	Netherlands	NED	59	53	9
3	Brazil	BRA	58	58	-2
4	Italy	ITA	56	49	12
5	Spain	ESP	55	54	4
6	Norway	NOR	55	56	-2
7	Romania	ROU	55	53	3
8	Argentina	ARG	55	55	-2
9	Denmark	DEN	54	55	-4
10	Sweden	SWE	54	56	-7
11	Nigeria	NGA	54	54	-4
12	Switzerland	SUI	53	54	-4
13	France	FRA	52	49	4
14	Republic of Ireland	IRL	52	51	-2
15	England	ENG	52	50	0
16	Mexico	MEX	51	50	-3
17	Colombia	COL	51	49	1
18	Uruguay	URU	50	50	-4
19	Russia	RUS	49	48	1
20	Zambia	ZAM	48	49	-1
21	Cote d`Ivoire	CIV	47	47	0
22	Portugal	POR	46	46	0
23	USA	USA	46	46	0
24	Cameroon	CMR	45	45	0
25	Egypt	EGY	44	44	0
26	Ghana	GHA	44	44	2
27	Belgium	BEL	43	40	7
28	Morocco	MAR	43	43	2
29	Bulgaria	BUL	43	44	0
30	Tunisia	TUN	42	42	1
31	Greece	GRE	41	41	1
32	Poland	POL	40	44	-5
33	Scotland	SCO	40	44	-7
34	Saudi Arabia	KSA	39	39	1
35	Wales	WAL	38	39	1
36	Austria	AUT	38	35	5
37	Korea Republic	KOR	37	37	0
38	Iceland	ISL	37	36	1
39	Ecuador	ECU	37	34	8
40	Chile	CHI	37	36	0
41	Northern Ireland	NIR	36	40	-8
42	Zimbabwe	ZIM	35	35	0
43	Bolivia	BOL	35	35	0
44	Slovakia	SVK	34	34	1
45	Czech Republic	CZE	34	28	14
46	Finland	FIN	34	37	-8
47	Australia	AUS	34	35	-3
48	Algeria	ALG	34	34	-2
49	Mali	MLI	33	33	-1
50	Honduras	HON	33	33	1
51	Costa Rica	CRC	33	33	-1
52	Japan	JPN	33	31	2
53	Israel	ISR	32	33	-1
54	Canada	CAN	31	28	4
55	Senegal	SEN	31	31	0
56	Hungary	HUN	30	33	-7
57	Turkey	TUR	30	30	-1
58	Iran	IRN	29	30	-1
59	China PR	CHN	29	33	-6
60	Paraguay	PAR	28	28	0
61	Guinea	GUI	26	26	1
62	United Arab Emirates	UAE	26	26	1
63	Zaire	ZAI	26	26	1
64	Gabon	GAB	26	26	1
65	Iraq	IRQ	25	27	-4
66	Sierra Leone	SLE	24	24	2
67	Peru	PER	23	23	2
68	El Salvador	SLV	23	23	2
69	Qatar	QAT	23	23	2
70	Jamaica	JAM	22	22	2
71	Korea DPR	PRK	22	22	2
72	Malta	MLT	22	22	2
73	Cyprus	CYP	22	22	3
74	Kuwait	KUW	21	25	-8
75	Thailand	THA	21	24	-8
76	South Africa	RSA	21	21	2
77	Oman	OMA	21	21	2
78	Yugoslavia	YUG	21	22	-3
79	Slovenia	SVN	20	18	8
80	Malawi	MWI	20	20	0
81	Niger	NIG	20	20	0
82	Kenya	KEN	20	20	0
83	Ukraine	UKR	19	15	10
84	Trinidad and Tobago	TRI	19	19	1
85	Latvia	LVA	19	17	6
86	Syria	SYR	19	19	0
87	Singapore	SIN	19	20	-4
88	Lithuania	LTU	18	18	0
89	Bermuda	BER	17	17	1
90	New Zealand	NZL	17	21	-13
91	Croatia	CRO	17	13	11
92	Bahrain	BHR	15	20	-8
93	Suriname	SUR	15	15	3
94	Venezuela	VEN	15	15	1
95	Malaysia	MAS	15	17	-6
96	Jordan	JOR	14	16	-4
97	Fiji	FIJ	14	11	13
98	Barbados	BRB	13	13	1
99	Tanzania	TAN	13	13	-1
100	Swaziland	SWZ	14	13	0
