rank	country	code	point	prev_point	prev_rank	
1	Germany	GER	1669	1765	0
2	Argentina	ARG	1565	1631	0
3	Colombia	COL	1420	1488	0
4	Belgium	BEL	1388	1444	1
5	Netherlands	NED	1375	1456	-1
6	Brazil	BRA	1307	1291	0
7	France	FRA	1191	1202	2
8	Uruguay	URU	1184	1243	-1
9	Portugal	POR	1175	1150	2
10	Spain	ESP	1119	1228	-2
11	Italy	ITA	1064	1068	2
12	Switzerland	SUI	1063	1175	-2
13	Chile	CHI	1060	1100	-1
14	Croatia	CRO	1002	928	5
15	Algeria	ALG	989	926	5
16	Costa Rica	CRC	974	988	-1
17	Mexico	MEX	954	963	-1
18	Greece	GRE	946	1052	-4
19	Ukraine	UKR	920	855	5
20	England	ENG	919	935	-2
21	Romania	ROU	876	837	5
22	Czech Republic	CZE	870	812	6
23	USA	USA	862	936	-6
24	Slovakia	SVK	861	616	16
25	Cote d`Ivoire	CIV	842	879	-3
26	Bosnia and Herzegovina	BIH	837	851	-1
27	Ecuador	ECU	826	889	-6
28	Iceland	ISL	816	646	6
29	Austria	AUT	810	622	10
30	Russia	RUS	792	875	-7
31	Tunisia	TUN	780	701	0
32	Denmark	DEN	763	833	-5
33	Cape Verde Islands	CPV	716	604	8
34	Wales	WAL	715	714	-5
35	Ghana	GHA	685	661	-2
36	Slovenia	SVN	683	555	17
37	Scotland	SCO	674	714	-8
38	Egypt	EGY	658	513	23
39	Sweden	SWE	646	662	-7
40	Cameroon	CMR	637	601	2
41	Senegal	SEN	635	645	-5
42	Nigeria	NGA	632	642	-5
43	Northern Ireland	NIR	625	435	28
44	Poland	POL	621	436	26
45	Israel	ISR	615	498	19
46	Turkey	TUR	614	637	-8
46	Serbia	SRB	614	646	-12
48	Albania	ALB	604	571	-3
49	Trinidad and Tobago	TRI	598	374	37
50	Hungary	HUN	561	548	4
51	Iran	IRN	560	572	-7
52	Japan	JPN	559	557	-4
52	Togo	TOG	559	245	73
54	Peru	PER	558	563	-7
55	Guinea	GUI	552	557	-7
56	Panama	PAN	546	540	-1
57	South Africa	RSA	542	458	10
58	Mali	MLI	533	526	1
59	Bulgaria	BUL	532	570	-13
60	Congo DR	COD	521	430	13
61	Republic of Ireland	IRL	519	506	1
62	Congo	CGO	512	557	-14
63	Finland	FIN	510	491	2
64	Montenegro	MNE	504	591	-21
65	Uzbekistan	UZB	498	530	-7
66	Korea Republic	KOR	496	501	-3
67	Gabon	GAB	487	392	16
68	Norway	NOR	481	421	8
69	Honduras	HON	480	535	-13
70	Antigua and Barbuda	ATG	478	411	10
71	Burkina Faso	BFA	469	557	-23
72	Guatemala	GUA	466	534	-15
73	Libya	LBY	440	455	-5
74	Jordan	JOR	434	450	-5
75	Armenia	ARM	432	556	-23
76	Paraguay	PAR	423	514	-16
77	Sierra Leone	SLE	421	424	-2
78	Zambia	ZAM	418	365	10
79	United Arab Emirates	UAE	413	430	-6
80	Dominican Republic	DOM	405	295	27
81	Iraq	IRQ	393	357	9
82	El Salvador	SLV	392	431	-10
83	Oman	OMA	391	421	-7
84	Uganda	UGA	389	418	-5
85	Venezuela	VEN	388	476	-19
86	Benin	BEN	375	420	-8
87	Angola	ANG	373	312	14
88	Estonia	EST	369	403	-7
88	China PR	CHN	369	341	9
88	Morocco	MAR	369	371	-1
88	Qatar	QAT	369	342	8
92	Lithuania	LTU	364	309	11
93	Haiti	HAI	360	266	26
94	Australia	AUS	359	390	-10
95	Rwanda	RWA	356	349	-2
96	Cyprus	CYP	348	388	-11
97	Mozambique	MOZ	341	294	12
97	Saudi Arabia	KSA	341	402	-15
99	FYR Macedonia	MKD	340	286	13
99	Latvia	LVA	340	333	0
