rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1602	1642	0
2	Brazil	BRA	1589	1594	0
3	Netherlands	NED	1261	1324	0
4	Portugal	POR	1214	1201	2
5	Italy	ITA	1183	1226	-1
6	Germany	GER	1157	1208	-1
7	England	ENG	1120	1109	1
8	France	FRA	1077	1171	-1
9	Argentina	ARG	1075	1087	0
10	Croatia	CRO	1051	1050	1
11	Greece	GRE	1032	1074	-1
12	Russia	RUS	1009	1042	0
13	Chile	CHI	974	971	1
14	Egypt	EGY	967	967	3
15	Serbia	SRB	950	980	-2
16	USA	USA	948	954	2
17	Mexico	MEX	921	968	-2
18	Uruguay	URU	902	936	1
19	Australia	AUS	898	867	4
20	Cameroon	CMR	887	888	0
20	Switzerland	SUI	887	968	-5
22	Nigeria	NGA	883	879	-1
23	Paraguay	PAR	855	815	6
24	Norway	NOR	853	798	9
25	Cote d`Ivoire	CIV	846	874	-3
26	Ukraine	UKR	837	851	-2
27	Algeria	ALG	821	803	5
28	Israel	ISR	811	821	-2
29	Slovenia	SVN	810	819	-2
30	Czech Republic	CZE	809	843	-5
31	Ghana	GHA	802	818	-3
32	Romania	ROU	798	774	4
33	Slovakia	SVK	791	810	-2
34	Denmark	DEN	778	798	-1
35	Turkey	TUR	770	739	6
36	Honduras	HON	765	776	-1
36	Ecuador	ECU	765	761	1
38	Bulgaria	BUL	764	812	-8
39	Colombia	COL	741	757	-1
40	Sweden	SWE	739	737	2
41	Scotland	SCO	732	681	4
42	Costa Rica	CRC	717	701	2
43	Gabon	GAB	707	706	0
44	Republic of Ireland	IRL	704	748	-5
45	Japan	JPN	692	672	1
46	Latvia	LVA	666	662	1
47	Bosnia and Herzegovina	BIH	642	644	2
48	Venezuela	VEN	633	644	1
49	Korea Republic	KOR	629	616	4
50	Northern Ireland	NIR	628	748	-11
51	Bolivia	BOL	597	546	7
52	Hungary	HUN	589	645	-4
52	Burkina Faso	BFA	589	638	-1
54	Finland	FIN	588	635	-2
55	Austria	AUT	582	567	1
56	Tunisia	TUN	574	587	-1
57	Mali	MLI	573	595	-3
58	Lithuania	LTU	570	528	2
59	Poland	POL	562	540	0
60	Peru	PER	537	510	1
61	Benin	BEN	531	503	4
62	Saudi Arabia	KSA	520	555	-5
63	Iran	IRN	518	492	4
64	Canada	CAN	516	508	-2
65	FYR Macedonia	MKD	509	506	-1
66	Belgium	BEL	506	491	2
67	Bahrain	BHR	501	507	-4
68	Morocco	MAR	488	482	2
69	Montenegro	MNE	484	456	2
70	Cyprus	CYP	470	495	-4
71	Zambia	ZAM	452	449	2
72	Senegal	SEN	444	347	22
73	Togo	TOG	438	483	-4
74	El Salvador	SLV	437	452	-2
74	Uganda	UGA	437	447	0
76	Panama	PAN	430	402	2
77	Wales	WAL	416	420	-1
78	Jamaica	JAM	412	408	-1
79	New Zealand	NZL	409	398	1
80	Belarus	BLR	404	400	-1
81	Malawi	MWI	394	388	1
81	Iraq	IRQ	394	373	6
83	Albania	ALB	389	335	13
84	China PR	CHN	382	386	-1
85	Guinea	GUI	381	367	4
86	Angola	ANG	380	379	0
87	Moldova	MDA	373	328	13
88	South Africa	RSA	372	391	-7
89	Mozambique	MOZ	371	382	-5
90	Iceland	ISL	364	355	1
91	Haiti	HAI	362	364	-1
92	Gambia	GAM	361	345	3
93	Trinidad and Tobago	TRI	350	380	-8
94	Kuwait	KUW	348	368	-6
95	Uzbekistan	UZB	345	442	-20
96	Oman	OMA	344	351	-3
97	Qatar	QAT	342	354	-5
97	Syria	SYR	342	326	4
99	Congo	CGO	342	320	4
100	Estonia	EST	0	332	-3
