rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1729	1729	0
2	Germany	GER	1362	1362	0
3	Netherlands	NED	1360	1360	0
4	Brazil	BRA	1281	1275	0
5	Italy	ITA	1271	1271	0
6	Argentina	ARG	1195	1201	0
7	England	ENG	1173	1173	0
8	Croatia	CRO	1151	1151	0
9	Russia	RUS	1117	1117	0
10	France	FRA	1074	1074	0
11	Portugal	POR	1013	1013	0
12	Czech Republic	CZE	968	968	0
13	Greece	GRE	927	927	0
14	Turkey	TUR	923	925	0
15	USA	USA	919	919	0
16	Uruguay	URU	909	909	0
17	Paraguay	PAR	906	896	0
18	Switzerland	SUI	883	883	0
19	Cameroon	CMR	871	871	0
20	Bulgaria	BUL	840	840	0
21	Israel	ISR	836	836	0
22	Ukraine	UKR	832	832	0
23	Serbia	SRB	819	819	0
24	Scotland	SCO	815	815	0
25	Mexico	MEX	803	808	0
26	Chile	CHI	796	806	0
27	Northern Ireland	NIR	795	795	0
28	Romania	ROU	792	792	0
29	Denmark	DEN	790	790	0
30	Nigeria	NGA	781	781	0
31	Ghana	GHA	779	779	0
32	Australia	AUS	776	776	0
33	Sweden	SWE	769	769	0
34	Republic of Ireland	IRL	761	761	0
35	Japan	JPN	749	749	0
36	Cote d`Ivoire	CIV	743	743	0
37	Egypt	EGY	742	742	0
38	Bosnia and Herzegovina	BIH	737	737	0
39	Honduras	HON	736	726	0
40	Poland	POL	724	719	1
41	Costa Rica	CRC	721	721	-1
42	Ecuador	ECU	695	697	0
43	Hungary	HUN	662	662	1
44	Colombia	COL	660	674	-1
45	Norway	NOR	642	640	1
46	Korea Republic	KOR	641	641	-1
47	Slovakia	SVK	626	626	0
48	Gabon	GAB	616	616	0
49	Mali	MLI	604	609	0
50	Morocco	MAR	593	593	0
51	Finland	FIN	591	591	0
52	Tunisia	TUN	585	585	0
53	Iran	IRN	582	582	0
53	Guinea	GUI	582	582	0
55	Saudi Arabia	KSA	577	577	0
56	Venezuela	VEN	565	554	2
57	Burkina Faso	BFA	559	559	-1
58	Bolivia	BOL	554	554	0
59	Lithuania	LTU	550	555	-2
60	Panama	PAN	547	547	0
61	Latvia	LVA	541	541	0
62	Belgium	BEL	534	534	0
63	Slovenia	SVN	510	510	0
64	FYR Macedonia	MKD	507	507	0
65	Togo	TOG	506	506	0
66	Senegal	SEN	497	497	0
67	Congo	CGO	493	493	0
68	Uganda	UGA	492	492	0
69	Gambia	GAM	491	491	0
70	Jamaica	JAM	480	485	0
71	Bahrain	BHR	476	476	0
72	Algeria	ALG	475	475	0
73	Wales	WAL	468	468	0
74	Trinidad and Tobago	TRI	463	456	1
75	Cyprus	CYP	460	460	-1
76	Uzbekistan	UZB	455	455	0
77	South Africa	RSA	453	453	0
78	New Zealand	NZL	450	445	1
79	Austria	AUT	446	446	-1
80	Mozambique	MOZ	436	401	6
81	Oman	OMA	432	423	0
82	Belarus	BLR	431	431	-2
83	Libya	LBY	419	419	-1
84	Rwanda	RWA	417	417	-1
85	Sudan	SDN	412	412	-1
86	Iraq	IRQ	408	408	-1
87	Peru	PER	397	397	1
88	Congo DR	COD	395	385	7
89	Canada	CAN	394	394	0
90	Zambia	ZAM	393	393	0
91	Angola	ANG	392	399	-4
92	Albania	ALB	390	390	-1
93	Moldova	MDA	0	387	-1
94	Iceland	ISL	386	386	-1
94	Benin	BEN	386	386	-1
96	Qatar	QAT	376	376	0
97	China PR	CHN	370	352	3
98	Sierra Leone	SLE	359	319	12
99	Syria	SYR	370	357	-2
100	Cuba	CUB	355	355	-2
