rank	country	code	point	prev_point	prev_rank
1	Germany	GER	59	58	2
2	Italy	ITA	59	59	-1
3	Brazil	BRA	58	58	1
4	Norway	NOR	57	57	1
5	Spain	ESP	57	57	2
6	Denmark	DEN	57	57	0
7	Netherlands	NED	56	59	-5
8	Argentina	ARG	55	55	1
9	Sweden	SWE	54	54	2
10	Republic of Ireland	IRL	54	54	3
11	England	ENG	54	56	-3
12	Switzerland	SUI	53	55	-3
13	Romania	ROU	52	54	-1
14	Russia	RUS	52	52	0
15	France	FRA	51	52	0
16	Mexico	MEX	51	51	1
17	Uruguay	URU	51	51	1
18	Nigeria	NGA	51	51	-2
19	RCS	TCH	47	49	0
20	Portugal	POR	48	49	0
21	Colombia	COL	47	48	0
22	USA	USA	46	45	5
23	Cameroon	CMR	45	45	1
24	Scotland	SCO	45	45	1
25	Belgium	BEL	45	47	-3
26	Egypt	EGY	44	43	5
27	Zambia	ZAM	44	44	2
28	Poland	POL	44	45	-2
29	Wales	WAL	44	44	-1
30	Morocco	MAR	44	43	0
31	Bulgaria	BUL	44	46	-8
32	Tunisia	TUN	43	39	4
33	Cote d`Ivoire	CIV	42	40	1
34	Greece	GRE	42	42	-2
35	Algeria	ALG	42	42	-2
36	Austria	AUT	39	40	-1
37	Ghana	GHA	39	37	4
38	Saudi Arabia	KSA	39	38	0
39	Northern Ireland	NIR	37	37	3
40	Honduras	HON	37	37	0
41	Korea Republic	KOR	37	37	-2
42	Costa Rica	CRC	37	38	-5
43	Japan	JPN	36	36	0
44	Canada	CAN	36	35	4
45	Finland	FIN	36	36	-1
46	Zimbabwe	ZIM	35	36	0
47	Iceland	ISL	35	36	-2
48	Ecuador	ECU	35	35	-1
49	Australia	AUS	35	35	0
50	Hungary	HUN	34	34	0
51	United Arab Emirates	UAE	33	32	4
52	Turkey	TUR	33	33	-1
53	China PR	CHN	33	33	-1
54	Qatar	QAT	32	32	0
55	Chile	CHI	31	33	-2
56	Senegal	SEN	31	30	7
57	Israel	ISR	30	30	3
58	Bolivia	BOL	30	30	1
59	Iran	IRN	30	31	-1
60	Gabon	GAB	29	31	-4
61	Paraguay	PAR	29	30	0
62	Korea DPR	PRK	29	31	-5
63	Guinea	GUI	28	30	-1
64	Kuwait	KUW	28	29	0
65	Iraq	IRQ	28	28	1
66	El Salvador	SLV	28	29	-1
67	Malawi	MWI	26	26	2
68	Yugoslavia	YUG	26	27	-1
69	Thailand	THA	25	26	-1
70	Mali	MLI	25	23	5
71	Zaire	ZAI	25	25	-1
72	Cyprus	CYP	24	24	1
73	Peru	PER	24	24	-2
74	Kenya	KEN	24	24	-2
75	Singapore	SIN	23	23	-1
76	Sierra Leone	SLE	23	19	8
77	New Zealand	NZL	21	21	-1
78	Bahrain	BHR	21	20	0
79	Malaysia	MAS	20	21	-2
80	Jamaica	JAM	20	20	-1
81	Niger	NIG	20	20	0
82	Syria	SYR	20	20	-2
83	Malta	MLT	19	18	2
84	Bermuda	BER	19	20	-2
85	Lithuania	LTU	19	19	-2
86	Latvia	LVA	18	17	2
87	Jordan	JOR	17	18	0
88	Trinidad and Tobago	TRI	17	17	1
89	Madagascar	MAD	16	18	-3
90	Ukraine	UKR	16	16	2
91	Yemen	YEM	15	16	-1
92	Albania	ALB	15	15	1
93	Venezuela	VEN	15	15	1
94	Uganda	UGA	15	15	1
95	South Africa	RSA	15	15	1
96	Ethiopia	ETH	14	16	-5
97	Oman	OMA	14	13	3
98	Tanzania	TAN	14	13	3
99	Swaziland	SWZ	14	14	-2
100	India	IND	0	13	-1
