rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	848	834	0
2	France	FRA	824	814	0
3	Spain	ESP	755	762	0
4	Netherlands	NED	750	752	1
5	Mexico	MEX	749	711	6
6	Argentina	ARG	746	754	-2
7	Turkey	TUR	738	733	0
8	Germany	GER	736	745	-2
9	USA	USA	731	717	0
10	England	ENG	726	727	-2
11	Czech Republic	CZE	711	712	-1
12	Denmark	DEN	709	710	1
12	Cameroon	CMR	709	691	4
14	Italy	ITA	708	711	-3
15	Republic of Ireland	IRL	702	703	-1
16	Portugal	POR	686	692	-1
17	Costa Rica	CRC	684	663	1
18	Belgium	BEL	670	672	-1
19	Sweden	SWE	662	663	-1
20	Paraguay	PAR	651	657	0
21	Romania	ROU	648	652	0
22	Colombia	COL	647	651	0
23	Norway	NOR	646	648	0
24	Japan	JPN	639	643	0
25	Croatia	CRO	638	640	1
26	Uruguay	URU	633	626	5
27	Korea Republic	KOR	631	643	-3
28	Senegal	SEN	628	633	0
29	Nigeria	NGA	627	626	2
30	Slovenia	SVN	624	628	-1
31	South Africa	RSA	623	619	2
32	Russia	RUS	622	627	-2
33	Serbia and Montenegro	SCG	621	636	-6
34	Greece	GRE	619	619	-1
35	Morocco	MAR	618	613	2
36	Poland	POL	614	619	-3
37	Bulgaria	BUL	610	612	1
38	Ecuador	ECU	608	616	-2
39	Egypt	EGY	605	606	0
40	Switzerland	SUI	604	605	0
41	Honduras	HON	603	596	1
42	Iran	IRN	594	600	-1
43	Israel	ISR	591	593	1
44	Tunisia	TUN	590	596	-2
45	Finland	FIN	585	585	0
46	Jamaica	JAM	580	571	2
47	Ukraine	UKR	576	579	0
48	Hungary	HUN	568	570	1
48	Saudi Arabia	KSA	568	581	-2
50	Zimbabwe	ZIM	557	536	11
51	Wales	WAL	556	558	0
52	Cote d`Ivoire	CIV	550	555	0
53	Cuba	CUB	544	532	10
54	Trinidad and Tobago	TRI	543	549	0
55	Austria	AUT	541	544	0
55	Slovakia	SVK	541	544	0
57	Congo DR	COD	540	541	1
58	Venezuela	VEN	539	544	-3
59	Iceland	ISL	534	538	0
60	Scotland	SCO	533	538	-1
60	New Zealand	NZL	533	550	-7
62	Estonia	EST	532	534	0
63	Australia	AUS	528	562	-13
64	Thailand	THA	526	529	1
65	Guatemala	GUA	524	529	0
66	Burkina Faso	BFA	523	508	6
67	Zambia	ZAM	522	526	0
68	Mali	MLI	521	505	5
69	Algeria	ALG	520	522	-1
70	Iraq	IRQ	511	531	-6
71	Ghana	GHA	507	513	-2
71	Peru	PER	507	480	9
73	China PR	CHN	505	510	-3
74	Chile	CHI	502	510	-4
75	Kenya	KEN	501	493	1
76	Latvia	LVA	497	481	3
77	Angola	ANG	495	479	4
78	Canada	CAN	492	482	0
79	Qatar	QAT	491	499	-5
80	Bosnia and Herzegovina	BIH	490	495	-5
81	Jordan	JOR	486	489	-4
82	El Salvador	SLV	476	469	3
83	Belarus	BLR	474	478	-1
84	Libya	LBY	473	455	7
85	Cyprus	CYP	470	474	-2
86	Togo	TOG	466	468	0
87	Albania	ALB	464	466	1
88	Haiti	HAI	462	473	-4
88	Georgia	GEO	462	468	-2
90	Indonesia	IDN	461	465	-1
91	FYR Macedonia	MKD	460	461	-1
92	Kuwait	KUW	444	455	-1
93	Syria	SYR	441	445	0
94	Lithuania	LTU	440	427	5
95	Barbados	BRB	437	442	-1
96	Vietnam	VIE	435	439	-1
97	Singapore	SIN	433	439	-2
98	United Arab Emirates	UAE	430	439	-3
98	Liberia	LBR	430	438	0
100	Congo	CGO	444	423	0
