rank	country	code	point	prev_point	prev_rank	
1	Spain	ESP	1663	1663	0
2	Germany	GER	1389	1381	0
3	Netherlands	NED	1338	1338	0
4	Italy	ITA	1326	1326	0
5	Brazil	BRA	1246	1246	0
6	Argentina	ARG	1180	1180	0
7	Croatia	CRO	1142	1142	0
8	England	ENG	1115	1115	0
9	Russia	RUS	1103	1103	0
10	Turkey	TUR	1016	1016	0
11	France	FRA	1007	1007	0
11	Portugal	POR	1007	1007	0
11	Czech Republic	CZE	1007	1007	0
14	Cameroon	CMR	989	989	0
15	Egypt	EGY	974	894	1
16	Ukraine	UKR	909	909	-1
17	Nigeria	NGA	891	876	2
18	Paraguay	PAR	889	889	-1
19	Israel	ISR	877	877	-1
20	Greece	GRE	872	872	0
21	Romania	ROU	858	858	0
22	USA	USA	853	853	0
23	Uruguay	URU	828	828	0
24	Switzerland	SUI	824	824	0
25	Ghana	GHA	813	815	0
26	Mexico	MEX	811	811	0
27	Cote d`Ivoire	CIV	785	771	2
28	Bulgaria	BUL	782	782	-1
29	Australia	AUS	777	777	-1
30	Chile	CHI	757	757	1
31	Sweden	SWE	748	748	1
31	Poland	POL	748	735	3
33	Scotland	SCO	739	739	0
34	Japan	JPN	734	734	1
35	Serbia	SRB	731	761	-5
36	Denmark	DEN	716	716	1
37	Republic of Ireland	IRL	711	711	1
38	Guinea	GUI	710	701	1
39	Ecuador	ECU	697	729	-3
40	Honduras	HON	689	689	0
41	Morocco	MAR	640	649	0
42	Korea Republic	KOR	628	631	0
43	Mali	MLI	626	615	2
44	Slovakia	SVK	621	621	0
45	Tunisia	TUN	615	605	1
46	Iran	IRN	613	626	-3
47	Hungary	HUN	606	603	0
47	Costa Rica	CRC	606	578	6
49	Colombia	COL	597	597	0
50	Senegal	SEN	583	587	0
50	Lithuania	LTU	583	583	1
52	Northern Ireland	NIR	580	580	0
53	Saudi Arabia	KSA	559	600	-5
54	Belgium	BEL	548	548	0
55	Finland	FIN	535	535	0
56	FYR Macedonia	MKD	533	533	0
57	Slovenia	SVN	532	532	0
58	Bolivia	BOL	528	528	0
59	Norway	NOR	526	526	0
60	Wales	WAL	522	522	0
61	Bosnia and Herzegovina	BIH	517	517	0
62	Gabon	GAB	512	512	0
62	Burkina Faso	BFA	512	512	0
64	Algeria	ALG	501	501	0
65	Venezuela	VEN	496	487	0
66	Jamaica	JAM	494	487	-1
67	Angola	ANG	492	482	3
68	Uganda	UGA	489	468	3
69	Uzbekistan	UZB	485	463	3
70	Latvia	LVA	484	485	-3
70	Congo	CGO	484	484	-2
72	Peru	PER	462	462	3
73	Trinidad and Tobago	TRI	461	459	4
74	South Africa	RSA	458	461	2
75	Gambia	GAM	446	413	13
76	Zambia	ZAM	430	463	-4
77	Cuba	CUB	425	439	2
78	Albania	ALB	424	424	3
78	Libya	LBY	424	423	4
80	Iceland	ISL	421	421	3
81	Belarus	BLR	420	420	3
82	New Zealand	NZL	419	419	4
83	Panama	PAN	417	413	5
84	Kenya	KEN	413	484	-16
85	Iraq	IRQ	412	463	-13
86	Qatar	QAT	410	420	-2
86	Congo DR	COD	410	401	5
86	Canada	CAN	410	410	4
89	Bahrain	BHR	407	428	-9
90	Togo	TOG	405	419	-4
91	Rwanda	RWA	391	450	-13
92	Austria	AUT	388	388	0
93	Sudan	SDN	383	385	0
94	Cyprus	CYP	376	376	0
94	Oman	OMA	376	374	2
96	Zimbabwe	ZIM	374	373	1
97	Moldova	MDA	373	373	0
98	Mozambique	MOZ	372	375	-3
99	Benin	BEN	362	362	2
100	Haiti	HAI	0	357	2
