rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	856	857	0
2	France	FRA	787	787	0
3	Spain	ESP	779	779	0
4	Germany	GER	761	763	0
5	Argentina	ARG	751	741	0
6	Netherlands	NED	746	719	4
7	England	ENG	734	734	-1
8	Mexico	MEX	732	731	-1
9	Turkey	TUR	729	728	-1
10	USA	USA	723	720	-1
11	Portugal	POR	710	709	1
12	Denmark	DEN	707	705	1
13	Italy	ITA	705	710	-2
14	Republic of Ireland	IRL	697	699	0
15	Czech Republic	CZE	687	694	0
16	Cameroon	CMR	685	685	1
17	Belgium	BEL	682	682	1
18	Paraguay	PAR	679	681	1
19	Serbia and Montenegro	SCG	678	0	0
20	Korea Republic	KOR	669	671	0
21	Costa Rica	CRC	652	650	5
22	Japan	JPN	650	654	0
23	Russia	RUS	650	652	1
24	Romania	ROU	649	662	-3
25	Sweden	SWE	649	652	0
26	Norway	NOR	648	641	2
27	Senegal	SEN	646	640	2
28	Uruguay	URU	643	653	-5
29	Nigeria	NGA	642	643	-2
30	South Africa	RSA	636	637	1
31	Ecuador	ECU	634	634	1
32	Croatia	CRO	629	625	4
33	Iran	IRN	628	630	1
34	Poland	POL	628	632	-1
35	Morocco	MAR	621	626	0
36	Slovenia	SVN	620	625	1
37	Colombia	COL	617	639	-7
38	Saudi Arabia	KSA	608	612	0
39	Egypt	EGY	592	591	1
40	Honduras	HON	591	582	3
41	Tunisia	TUN	586	597	-2
42	Bulgaria	BUL	582	586	-1
43	Finland	FIN	580	582	-1
44	Switzerland	SUI	576	576	1
45	Ukraine	UKR	575	574	1
46	Israel	ISR	568	551	5
47	Trinidad and Tobago	TRI	567	578	-3
48	Greece	GRE	563	561	0
49	New Zealand	NZL	561	561	0
50	Australia	AUS	557	571	-3
51	Jamaica	JAM	555	551	1
52	Wales	WAL	554	518	9
53	Iraq	IRQ	549	558	-3
54	Austria	AUT	541	550	-1
55	Slovakia	SVK	535	540	-1
56	Hungary	HUN	533	533	2
57	Zimbabwe	ZIM	533	540	-2
58	Iceland	ISL	528	539	-2
59	Scotland	SCO	528	538	-2
60	Estonia	EST	525	517	2
61	Ghana	GHA	525	529	-2
62	Qatar	QAT	519	506	4
63	China PR	CHN	512	505	4
64	Cote d`Ivoire	CIV	510	526	-4
65	Congo DR	COD	509	509	-1
66	Thailand	THA	506	497	4
67	Zambia	ZAM	506	512	-4
68	Algeria	ALG	505	506	-3
69	Venezuela	VEN	501	478	8
70	Canada	CAN	500	501	-2
71	Cuba	CUB	496	452	19
72	Haiti	HAI	496	456	17
73	Mali	MLI	490	477	5
74	Belarus	BLR	489	489	1
75	Burkina Faso	BFA	487	490	-2
76	Angola	ANG	485	500	-7
77	Jordan	JOR	481	468	8
78	Guatemala	GUA	480	490	-4
79	Latvia	LVA	480	460	8
80	Cyprus	CYP	477	456	8
81	Kenya	KEN	477	464	5
82	Peru	PER	472	495	-11
83	Kuwait	KUW	470	475	-4
84	Chile	CHI	468	493	-12
85	FYR Macedonia	MKD	466	469	-1
86	Togo	TOG	466	484	-10
87	Bosnia and Herzegovina	BIH	462	473	-5
88	Liberia	LBR	461	470	-5
89	United Arab Emirates	UAE	458	475	-9
90	Georgia	GEO	456	474	-9
91	Syria	SYR	449	435	3
92	Bolivia	BOL	433	449	-1
93	Albania	ALB	428	432	2
94	El Salvador	SLV	427	431	2
95	Malawi	MWI	426	423	4
96	Oman	OMA	426	440	-3
97	Congo	CGO	0	428	0
98	Uzbekistan	UZB	0	443	-6
99	Barbados	BRB	426	419	2
100	Lithuania	LTU	433	424	-2
