rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	834	836	0
2	Czech Republic	CZE	783	774	2
3	Argentina	ARG	780	777	0
4	France	FRA	777	782	-2
5	Netherlands	NED	763	750	2
6	England	ENG	757	746	2
7	Spain	ESP	755	759	-2
8	Mexico	MEX	754	752	-2
9	Portugal	POR	741	740	0
10	Italy	ITA	735	736	0
10	USA	USA	735	736	0
12	Greece	GRE	726	711	2
13	Sweden	SWE	723	713	0
14	Turkey	TUR	719	705	1
15	Republic of Ireland	IRL	710	714	-3
16	Uruguay	URU	709	705	-1
17	Japan	JPN	703	702	1
18	Denmark	DEN	702	703	-1
19	Iran	IRN	701	689	1
20	Germany	GER	698	702	-2
21	Croatia	CRO	688	674	3
22	Costa Rica	CRC	687	685	-1
22	Korea Republic	KOR	687	684	0
24	Nigeria	NGA	678	682	-1
25	Poland	POL	677	663	2
26	Cameroon	CMR	666	669	-1
27	Colombia	COL	661	665	-1
28	Paraguay	PAR	660	658	0
28	Egypt	EGY	660	652	3
30	Romania	ROU	654	656	-1
31	Saudi Arabia	KSA	653	653	-1
31	Russia	RUS	653	644	2
33	Senegal	SEN	648	649	-1
34	Ecuador	ECU	639	628	2
35	Morocco	MAR	637	640	-1
36	Norway	NOR	626	629	-1
37	Finland	FIN	625	628	-1
37	South Africa	RSA	625	616	3
39	Tunisia	TUN	622	625	-1
40	Bulgaria	BUL	620	620	-1
41	Belgium	BEL	615	592	10
42	Ukraine	UKR	614	595	4
42	Jamaica	JAM	614	614	-1
44	Cote d`Ivoire	CIV	610	604	-2
45	Switzerland	SUI	608	594	4
46	Slovenia	SVN	602	601	-2
47	Serbia and Montenegro	SCG	600	595	-1
48	Jordan	JOR	599	604	-6
48	Slovakia	SVK	599	583	6
50	Bahrain	BHR	597	588	2
51	Israel	ISR	594	588	1
51	Honduras	HON	594	593	-1
53	Iraq	IRQ	593	596	-8
54	Uzbekistan	UZB	588	595	-8
55	Kuwait	KUW	585	583	-1
56	Australia	AUS	580	574	3
57	Mali	MLI	578	583	-3
58	China PR	CHN	577	582	-1
59	Oman	OMA	576	582	-2
60	Guatemala	GUA	573	566	2
61	Trinidad and Tobago	TRI	568	568	-1
62	Zimbabwe	ZIM	567	565	1
63	Belarus	BLR	566	560	3
64	Cuba	CUB	563	568	-4
65	Peru	PER	560	555	5
65	Latvia	LVA	560	559	2
67	Qatar	QAT	558	557	1
67	Libya	LBY	558	563	-3
69	Hungary	HUN	556	556	0
70	Venezuela	VEN	555	562	-5
70	Zambia	ZAM	555	547	2
72	Austria	AUT	550	520	8
73	Wales	WAL	546	552	-2
74	Angola	ANG	544	547	-2
75	Congo DR	COD	532	528	1
76	Chile	CHI	530	538	-2
76	Algeria	ALG	530	531	-1
76	Ghana	GHA	530	524	3
79	Togo	TOG	528	510	8
79	Kenya	KEN	528	525	-2
81	Bosnia and Herzegovina	BIH	522	525	-4
82	Estonia	EST	516	519	0
83	Thailand	THA	513	520	-3
84	Canada	CAN	511	513	0
85	United Arab Emirates	UAE	510	515	-2
86	Syria	SYR	509	511	0
86	Scotland	SCO	509	509	2
88	Burkina Faso	BFA	508	513	-4
89	Albania	ALB	505	509	-1
89	Guinea	GUI	505	509	-1
91	Korea DPR	PRK	503	508	0
92	Indonesia	IDN	502	504	0
92	Haiti	HAI	502	503	1
94	Bolivia	BOL	500	481	2
95	Iceland	ISL	489	488	0
96	FYR Macedonia	MKD	487	491	-2
97	Panama	PAN	484	478	0
98	Lithuania	LTU	476	467	4
99	New Zealand	NZL	473	476	-1
100	Turkmenistan	TKM	0	475	-1
