rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1663	1657	0
2	Germany	GER	1381	1413	0
3	Netherlands	NED	1338	1306	1
4	Italy	ITA	1326	1356	-1
5	Brazil	BRA	1246	1286	0
6	Argentina	ARG	1180	1181	0
7	Croatia	CRO	1142	1158	0
8	England	ENG	1115	1058	2
9	Russia	RUS	1103	1079	-1
10	Turkey	TUR	1016	1032	3
11	Czech Republic	CZE	1007	1062	-2
11	Portugal	POR	1007	1058	-1
11	France	FRA	1007	1035	1
14	Cameroon	CMR	989	1013	0
15	Ukraine	UKR	909	883	5
16	Egypt	EGY	894	879	5
17	Paraguay	PAR	889	934	0
18	Israel	ISR	877	1004	-3
19	Nigeria	NGA	876	852	3
20	Greece	GRE	872	907	-2
21	Romania	ROU	858	892	-2
22	USA	USA	853	834	2
23	Uruguay	URU	828	838	0
24	Switzerland	SUI	824	799	3
25	Ghana	GHA	815	805	1
26	Mexico	MEX	811	827	-1
27	Bulgaria	BUL	782	951	-11
28	Australia	AUS	777	739	9
29	Cote d`Ivoire	CIV	771	780	-1
30	Serbia	SRB	761	775	0
31	Chile	CHI	757	753	4
32	Sweden	SWE	748	776	-3
33	Scotland	SCO	739	761	0
34	Poland	POL	735	765	-2
35	Japan	JPN	734	722	3
36	Ecuador	ECU	729	771	-5
37	Denmark	DEN	716	757	-3
38	Republic of Ireland	IRL	711	751	-2
39	Guinea	GUI	701	691	0
40	Honduras	HON	689	623	6
41	Morocco	MAR	649	646	2
42	Korea Republic	KOR	631	589	11
43	Iran	IRN	626	642	1
44	Slovakia	SVK	621	627	1
45	Mali	MLI	615	603	4
46	Tunisia	TUN	605	613	1
47	Hungary	HUN	603	551	9
48	Saudi Arabia	KSA	600	590	4
49	Colombia	COL	597	686	-9
50	Senegal	SEN	587	593	1
51	Lithuania	LTU	583	677	-10
52	Northern Ireland	NIR	580	670	-10
53	Costa Rica	CRC	578	542	4
54	Belgium	BEL	548	571	1
55	Finland	FIN	535	611	-7
56	FYR Macedonia	MKD	533	603	-7
57	Slovenia	SVN	532	541	1
58	Bolivia	BOL	528	463	13
59	Norway	NOR	526	572	-5
60	Wales	WAL	522	518	2
61	Bosnia and Herzegovina	BIH	517	492	6
62	Burkina Faso	BFA	512	521	-1
62	Gabon	GAB	512	535	-3
64	Algeria	ALG	501	514	-1
65	Venezuela	VEN	487	497	1
65	Jamaica	JAM	487	421	18
67	Latvia	LVA	485	500	-2
68	Congo	CGO	484	475	1
68	Kenya	KEN	484	413	17
70	Angola	ANG	482	476	-2
71	Uganda	UGA	468	421	12
72	Uzbekistan	UZB	463	449	4
72	Iraq	IRQ	463	452	3
72	Zambia	ZAM	463	463	-1
75	Peru	PER	462	464	-5
76	South Africa	RSA	461	442	4
77	Trinidad and Tobago	TRI	459	443	1
78	Rwanda	RWA	450	406	9
79	Cuba	CUB	439	460	-6
80	Bahrain	BHR	428	453	-6
81	Albania	ALB	424	410	5
82	Libya	LBY	423	405	6
83	Iceland	ISL	421	423	-1
84	Qatar	QAT	420	443	-6
84	Belarus	BLR	420	507	-20
86	New Zealand	NZL	419	532	-26
86	Togo	TOG	419	396	5
88	Panama	PAN	413	404	1
88	Gambia	GAM	413	400	2
90	Canada	CAN	410	434	-9
91	Congo DR	COD	401	388	3
92	Austria	AUT	388	391	0
93	Sudan	SDN	385	360	8
94	Cyprus	CYP	376	337	13
95	Mozambique	MOZ	375	391	-3
96	Oman	OMA	374	385	-1
97	Moldova	MDA	373	449	-21
97	Zimbabwe	ZIM	373	375	0
99	Tanzania	TAN	0	341	6
100	China PR	CHN	484	371	-2
