rank	country	code	point	prev_point	prev_rank
1	Spain	ESP	1485	1460	0
2	Germany	GER	1300	1340	0
3	Brazil	BRA	1242	1210	1
4	Portugal	POR	1189	1245	-1
5	Argentina	ARG	1175	1178	2
6	Switzerland	SUI	1149	1161	2
7	Uruguay	URU	1147	1181	-1
8	Colombia	COL	1137	1186	-3
9	Italy	ITA	1104	1115	0
10	England	ENG	1090	1043	1
11	Belgium	BEL	1074	1039	1
12	Greece	GRE	1064	1082	-2
13	USA	USA	1035	1015	1
14	Chile	CHI	1026	1037	-1
15	Netherlands	NED	981	967	0
16	Ukraine	UKR	915	913	1
17	France	FRA	913	935	-1
18	Croatia	CRO	903	871	2
19	Russia	RUS	893	903	-1
20	Mexico	MEX	882	877	-1
21	Bosnia and Herzegovina	BIH	873	795	4
22	Algeria	ALG	858	795	3
23	Denmark	DEN	809	819	0
23	Cote d`Ivoire	CIV	809	830	-2
25	Slovenia	SVN	800	787	4
26	Ecuador	ECU	791	794	2
27	Scotland	SCO	786	825	-5
28	Costa Rica	CRC	762	748	6
29	Romania	ROU	761	756	3
30	Serbia	SRB	745	759	0
31	Panama	PAN	743	739	4
32	Sweden	SWE	741	795	-7
33	Honduras	HON	731	759	-3
34	Czech Republic	CZE	724	731	2
35	Turkey	TUR	722	711	4
36	Egypt	EGY	715	798	-12
37	Ghana	GHA	704	713	1
38	Armenia	ARM	682	750	-5
39	Cape Verde Islands	CPV	674	665	3
40	Venezuela	VEN	672	666	1
41	Wales	WAL	644	613	6
42	Austria	AUT	643	673	-2
43	Iran	IRN	641	715	-6
44	Nigeria	NGA	640	631	0
45	Peru	PER	627	665	-3
46	Japan	JPN	626	613	1
47	Hungary	HUN	624	623	-2
48	Tunisia	TUN	612	597	1
49	Slovakia	SVK	591	616	-3
50	Paraguay	PAR	575	551	5
51	Montenegro	MNE	574	555	3
52	Iceland	ISL	566	546	6
52	Guinea	GUI	566	580	-1
54	Sierra Leone	SLE	565	484	17
55	Norway	NOR	562	551	0
56	Cameroon	CMR	558	583	-6
57	Mali	MLI	547	545	2
57	Korea Republic	KOR	547	551	-2
59	Uzbekistan	UZB	539	577	-6
60	Burkina Faso	BFA	538	528	1
61	Finland	FIN	532	578	-9
62	Australia	AUS	526	545	-3
63	Jordan	JOR	510	510	1
64	Libya	LBY	498	522	-2
65	South Africa	RSA	496	507	0
66	Albania	ALB	495	486	4
67	Bolivia	BOL	483	497	1
68	El Salvador	SLV	481	488	1
69	Poland	POL	474	479	3
70	Republic of Ireland	IRL	473	504	-4
71	Trinidad and Tobago	TRI	470	457	3
72	United Arab Emirates	UAE	460	499	-5
73	Haiti	HAI	452	452	4
74	Senegal	SEN	451	511	-11
75	Israel	ISR	444	450	3
76	Zambia	ZAM	441	448	3
77	Morocco	MAR	439	454	-1
78	Bulgaria	BUL	425	460	-5
79	Oman	OMA	420	418	3
80	FYR Macedonia	MKD	419	443	0
81	Jamaica	JAM	411	420	0
82	Belarus	BLR	397	404	1
83	Azerbaijan	AZE	396	398	2
84	Congo DR	COD	395	380	4
85	Congo	CGO	393	367	7
86	Uganda	UGA	390	395	0
87	Benin	BEN	386	332	10
88	Togo	TOG	383	374	1
89	Gabon	GAB	382	386	-2
90	Northern Ireland	NIR	381	400	-6
90	Saudi Arabia	KSA	381	455	-15
92	Botswana	BOT	375	369	-1
93	Angola	ANG	364	347	1
94	Palestine	PLE	358	88	71
95	Cuba	CUB	354	371	-5
96	Georgia	GEO	349	303	7
97	New Zealand	NZL	347	271	14
98	Estonia	EST	343	366	-5
99	Zimbabwe	ZIM	340	327	-1
100	Qatar	QAT	339	338	-5
