rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	831	834	0
2	Czech Republic	CZE	784	783	0
3	Argentina	ARG	778	780	0
4	France	FRA	769	777	0
5	Netherlands	NED	759	763	0
6	England	ENG	754	757	0
7	Mexico	MEX	753	754	1
8	Spain	ESP	752	755	-1
9	Portugal	POR	740	741	0
10	Italy	ITA	734	735	0
10	USA	USA	734	735	0
12	Greece	GRE	727	726	0
13	Sweden	SWE	722	723	0
14	Turkey	TUR	712	719	0
15	Republic of Ireland	IRL	709	710	0
16	Uruguay	URU	706	709	0
17	Japan	JPN	703	703	0
18	Iran	IRN	699	701	1
19	Germany	GER	697	698	1
19	Denmark	DEN	697	702	-1
21	Costa Rica	CRC	686	687	1
21	Korea Republic	KOR	686	687	1
21	Croatia	CRO	686	688	0
24	Poland	POL	675	677	1
25	Nigeria	NGA	671	678	-1
26	Cameroon	CMR	666	666	0
27	Egypt	EGY	660	660	1
28	Colombia	COL	657	661	-1
29	Paraguay	PAR	656	660	-1
30	Russia	RUS	653	653	1
31	Saudi Arabia	KSA	652	653	0
32	Romania	ROU	647	654	-2
33	Senegal	SEN	646	648	0
34	Ecuador	ECU	642	639	0
35	Morocco	MAR	633	637	0
36	Norway	NOR	627	626	0
37	Finland	FIN	626	625	0
38	South Africa	RSA	624	625	-1
39	Ukraine	UKR	617	614	3
40	Tunisia	TUN	616	622	-1
41	Jamaica	JAM	614	614	1
42	Belgium	BEL	611	615	-1
43	Bulgaria	BUL	608	620	-3
44	Cote d`Ivoire	CIV	607	610	0
45	Switzerland	SUI	603	608	0
46	Slovenia	SVN	601	602	0
46	Serbia and Montenegro	SCG	601	600	1
48	Slovakia	SVK	598	599	0
49	Bahrain	BHR	596	597	1
50	Honduras	HON	595	594	1
50	Israel	ISR	595	594	1
50	Jordan	JOR	595	599	-2
53	Iraq	IRQ	591	593	0
54	Uzbekistan	UZB	586	588	0
55	Kuwait	KUW	584	585	0
56	Australia	AUS	578	580	0
57	Zimbabwe	ZIM	576	567	5
58	China PR	CHN	575	577	0
59	Oman	OMA	573	576	0
60	Guatemala	GUA	572	573	0
61	Mali	MLI	571	578	-4
62	Trinidad and Tobago	TRI	567	568	-1
63	Belarus	BLR	565	566	0
64	Cuba	CUB	563	563	0
65	Latvia	LVA	559	560	0
66	Peru	PER	558	560	-1
67	Qatar	QAT	555	558	0
68	Zambia	ZAM	554	555	2
69	Hungary	HUN	552	556	0
70	Venezuela	VEN	551	555	0
70	Libya	LBY	551	558	-3
72	Austria	AUT	547	550	0
73	Angola	ANG	545	544	1
74	Wales	WAL	541	546	-1
75	Ghana	GHA	531	530	1
76	Chile	CHI	530	530	0
77	Algeria	ALG	529	530	-1
77	Congo DR	COD	529	532	-2
79	Kenya	KEN	527	528	0
79	Togo	TOG	527	528	0
81	Bosnia and Herzegovina	BIH	511	522	0
81	Estonia	EST	511	516	1
83	Canada	CAN	509	511	1
84	Thailand	THA	507	513	-1
85	Scotland	SCO	506	509	1
85	Syria	SYR	506	509	1
87	Haiti	HAI	504	502	5
88	Korea DPR	PRK	503	503	3
88	United Arab Emirates	UAE	503	510	-3
90	Indonesia	IDN	501	502	2
90	Burkina Faso	BFA	501	508	-2
92	Guinea	GUI	500	505	-3
93	Albania	ALB	499	505	-4
94	Bolivia	BOL	498	500	0
95	Panama	PAN	484	484	2
96	FYR Macedonia	MKD	482	487	0
97	Iceland	ISL	480	489	-2
98	Lithuania	LTU	479	476	0
99	New Zealand	NZL	0	473	0
100	Georgia	GEO	503	470	2
