rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	838	842	0
2	Czech Republic	CZE	772	753	1
3	France	FRA	766	755	-1
4	Spain	ESP	757	713	3
5	Germany	GER	735	718	0
6	Croatia	CRO	727	712	2
7	Argentina	ARG	717	715	-1
8	Italy	ITA	714	720	-4
9	Norway	NOR	712	689	2
10	Mexico	MEX	709	709	-1
11	Romania	ROU	709	694	-1
12	England	ENG	683	665	2
13	Portugal	POR	671	679	-1
14	Netherlands	NED	668	669	-1
15	Sweden	SWE	667	664	0
16	Denmark	DEN	661	627	1
17	Yugoslavia	YUG	656	620	5
18	Paraguay	PAR	647	647	-2
19	Russia	RUS	642	598	9
20	USA	USA	621	623	1
21	Morocco	MAR	620	625	-2
22	Slovakia	SVK	620	612	2
23	Colombia	COL	619	627	-5
24	Chile	CHI	618	618	-1
25	Israel	ISR	618	609	1
26	Austria	AUT	615	623	-6
27	Ukraine	UKR	615	610	-2
28	Scotland	SCO	606	588	4
29	Poland	POL	595	606	-2
30	Tunisia	TUN	593	594	-1
31	South Africa	RSA	591	593	-1
32	Belgium	BEL	589	581	1
33	Zambia	ZAM	582	590	-2
34	Republic of Ireland	IRL	576	564	4
35	Turkey	TUR	576	558	5
36	Bulgaria	BUL	570	568	-2
37	Greece	GRE	568	566	0
38	Egypt	EGY	565	567	-3
39	Saudi Arabia	KSA	565	567	-3
40	Korea Republic	KOR	559	561	-1
41	Uruguay	URU	557	547	2
42	Trinidad and Tobago	TRI	554	530	7
43	Hungary	HUN	547	530	7
44	Jamaica	JAM	547	549	-2
45	Peru	PER	546	550	-4
46	Lithuania	LTU	543	533	1
47	Ghana	GHA	543	547	-3
48	Cote d`Ivoire	CIV	541	539	-3
49	Iceland	ISL	536	532	-1
50	Iran	IRN	534	526	1
51	Japan	JPN	533	539	-5
52	Slovenia	SVN	522	494	9
53	Switzerland	SUI	516	513	1
54	Cameroon	CMR	515	519	-1
55	Bolivia	BOL	514	521	-3
56	Angola	ANG	507	507	0
57	Kuwait	KUW	507	509	-2
58	Finland	FIN	499	497	2
59	China PR	CHN	497	499	-1
60	Ecuador	ECU	497	503	-3
61	Zaire	ZAI	496	497	-2
62	Georgia	GEO	493	487	3
63	Latvia	LVA	493	490	0
64	Australia	AUS	490	494	-2
65	United Arab Emirates	UAE	487	487	-1
66	Thailand	THA	478	465	3
67	Costa Rica	CRC	474	478	1
68	FYR Macedonia	MKD	471	482	-2
69	Zimbabwe	ZIM	471	460	1
70	Cyprus	CYP	467	481	-3
71	Northern Ireland	NIR	456	459	0
72	Mali	MLI	455	454	0
73	Guatemala	GUA	453	453	1
74	Estonia	EST	451	411	14
75	Honduras	HON	450	454	-2
76	Nigeria	NGA	450	453	-1
77	Burkina Faso	BFA	446	443	1
78	Wales	WAL	443	416	8
79	Algeria	ALG	442	444	-2
80	Uzbekistan	UZB	441	428	4
81	Cuba	CUB	439	437	-2
82	Gabon	GAB	439	447	-6
83	Senegal	SEN	434	426	2
84	Namibia	NAM	432	433	-3
85	Qatar	QAT	430	433	-5
86	Guinea	GUI	426	431	-4
87	Togo	TOG	422	430	-4
88	Albania	ALB	411	396	7
89	Bosnia and Herzegovina	BIH	411	408	1
90	Oman	OMA	411	412	-3
91	Armenia	ARM	405	409	-2
92	Iraq	IRQ	404	346	16
93	El Salvador	SLV	403	405	-2
94	Canada	CAN	400	385	3
95	Moldova	MDA	398	372	5
96	Mozambique	MOZ	395	403	-4
97	Congo	CGO	0	394	-1
98	Azerbaijan	AZE	386	368	5
99	Liberia	LBR	0	399	-5
100	Belarus	BLR	378	403	-7
