rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1588	1560	0
2	Italy	ITA	1560	1540	0
3	Argentina	ARG	1551	1446	1
4	France	FRA	1523	1483	-1
5	England	ENG	1359	1370	0
6	Germany	GER	1348	1339	0
7	Netherlands	NED	1305	1313	0
8	Portugal	POR	1258	1224	1
9	Nigeria	NGA	1242	1139	2
10	Czech Republic	CZE	1190	1253	-2
11	Cameroon	CMR	1160	1110	1
12	Spain	ESP	1154	1198	-2
13	Ukraine	UKR	1054	1054	0
14	Sweden	SWE	958	975	2
15	Croatia	CRO	948	882	4
16	Greece	GRE	945	979	-2
17	Switzerland	SUI	937	978	-2
18	Cote d`Ivoire	CIV	919	893	0
19	Romania	ROU	912	870	4
20	Mexico	MEX	887	882	-1
21	Denmark	DEN	865	872	1
22	Poland	POL	859	804	5
23	Russia	RUS	858	764	10
24	Scotland	SCO	847	810	1
25	Turkey	TUR	845	873	-4
26	Egypt	EGY	828	810	-1
27	Guinea	GUI	819	780	4
28	Ghana	GHA	814	826	-4
29	Uruguay	URU	806	903	-12
30	Ecuador	ECU	802	760	4
31	USA	USA	792	787	-2
32	Tunisia	TUN	790	802	-4
33	Serbia	SRB	765	767	-1
34	Colombia	COL	758	750	1
35	Paraguay	PAR	745	787	-6
36	Mali	MLI	732	680	5
37	Slovakia	SVK	723	680	4
38	Iran	IRN	716	670	5
39	Australia	AUS	703	710	-2
39	Morocco	MAR	703	691	1
41	Senegal	SEN	700	701	-2
42	Chile	CHI	697	655	2
43	Bulgaria	BUL	677	707	-5
44	Israel	ISR	667	741	-8
45	Uzbekistan	UZB	645	494	14
46	Cuba	CUB	643	458	22
47	Japan	JPN	630	597	-1
48	Northern Ireland	NIR	625	600	-3
49	Republic of Ireland	IRL	596	568	0
50	Norway	NOR	587	562	1
51	Korea Republic	KOR	569	575	-3
52	Finland	FIN	566	530	4
53	Belgium	BEL	563	583	-6
54	Angola	ANG	552	560	-2
55	FYR Macedonia	MKD	545	563	-5
56	Honduras	HON	538	535	-1
57	Qatar	QAT	525	552	-4
58	Jamaica	JAM	523	529	-1
59	Bosnia and Herzegovina	BIH	511	511	-1
60	Zambia	ZAM	503	488	0
61	Togo	TOG	500	547	-7
62	Burkina Faso	BFA	491	470	2
63	Austria	AUT	473	440	11
64	Saudi Arabia	KSA	472	478	-2
65	Congo DR	COD	470	463	1
66	South Africa	RSA	468	466	-1
67	Hungary	HUN	466	437	9
68	Costa Rica	CRC	458	458	0
69	Oman	OMA	455	474	-6
70	Lithuania	LTU	453	455	0
71	Belarus	BLR	445	479	-10
72	Panama	PAN	435	440	2
73	Venezuela	VEN	428	448	-1
73	Cyprus	CYP	428	412	7
73	Wales	WAL	428	429	4
76	Zimbabwe	ZIM	424	410	6
77	Slovenia	SVN	414	418	1
78	Cape Verde Islands	CPV	413	409	5
79	Algeria	ALG	412	447	-6
80	Kuwait	KUW	410	459	-13
81	Peru	PER	407	416	-2
82	Canada	CAN	399	453	-11
83	United Arab Emirates	UAE	394	356	8
84	China PR	CHN	383	379	3
85	Moldova	MDA	382	382	1
86	Albania	ALB	375	373	2
87	St. Vincent and the Grenadines	VIN	374	388	-2
88	Iraq	IRQ	367	370	1
89	Latvia	LVA	359	362	1
90	Trinidad and Tobago	TRI	355	412	-10
91	Congo	CGO	352	350	1
92	Haiti	HAI	355	409	-9
93	Iceland	ISL	335	333	2
94	Malawi	MWI	320	335	0
95	Georgia	GEO	327	302	3
96	Jordan	JOR	320	299	3
97	Libya	LBY	308	339	-4
97	Gabon	GAB	308	328	-1
97	Bahrain	BHR	308	255	11
100	Ethiopia	ETH	306	316	-3
