rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	73	73	0
2	France	FRA	68	68	0
3	Germany	GER	66	67	0
4	Croatia	CRO	66	66	0
5	Argentina	ARG	66	66	0
6	Yugoslavia	YUG	64	64	1
7	Italy	ITA	63	64	1
8	Czech Republic	CZE	63	64	-2
9	England	ENG	63	61	2
10	Mexico	MEX	61	62	0
11	Netherlands	NED	61	62	-2
12	Romania	ROU	60	59	0
13	Morocco	MAR	59	59	0
14	Norway	NOR	58	59	0
15	Spain	ESP	58	58	0
16	Chile	CHI	57	57	0
17	Korea Republic	KOR	57	55	2
18	Sweden	SWE	56	56	-1
19	Denmark	DEN	55	55	-1
20	Japan	JPN	55	52	10
21	Tunisia	TUN	54	54	-1
22	Austria	AUT	54	54	-1
23	USA	USA	54	54	-1
24	Kuwait	KUW	54	54	1
25	Paraguay	PAR	54	54	-1
26	South Africa	RSA	53	52	2
27	Iran	IRN	53	46	17
28	Egypt	EGY	53	54	-5
29	Zambia	ZAM	53	54	-3
30	Saudi Arabia	KSA	53	52	-3
31	Poland	POL	52	52	-2
32	Slovakia	SVK	52	52	-1
33	Jamaica	JAM	51	51	0
34	Colombia	COL	51	51	-2
35	Belgium	BEL	51	51	-1
36	Portugal	POR	50	47	4
37	China PR	CHN	49	40	32
38	Scotland	SCO	49	49	-2
39	Australia	AUS	49	51	-4
40	Russia	RUS	49	49	-3
41	Cameroon	CMR	48	48	-2
42	United Arab Emirates	UAE	48	46	0
43	Israel	ISR	48	49	-5
44	Cote d`Ivoire	CIV	48	47	-3
45	Thailand	THA	47	43	6
46	Hungary	HUN	47	46	-1
47	Ukraine	UKR	46	46	-4
48	Ghana	GHA	46	44	0
49	Bulgaria	BUL	45	45	-3
50	Angola	ANG	44	44	0
51	Trinidad and Tobago	TRI	44	44	-2
52	Georgia	GEO	44	42	3
53	Greece	GRE	43	42	1
54	Lithuania	LTU	43	41	4
55	Finland	FIN	43	43	-3
56	Republic of Ireland	IRL	42	42	1
57	Turkey	TUR	42	42	-1
58	Oman	OMA	42	39	13
59	FYR Macedonia	MKD	41	40	5
60	Qatar	QAT	41	38	17
61	Bolivia	BOL	41	41	-1
62	Zaire	ZAI	41	41	0
63	Ecuador	ECU	41	40	0
64	Iceland	ISL	40	41	-5
65	Nigeria	NGA	40	40	0
66	Uzbekistan	UZB	40	28	41
67	Costa Rica	CRC	40	40	-1
68	Togo	TOG	40	39	5
69	Namibia	NAM	40	40	-1
70	Mali	MLI	39	42	-17
71	Algeria	ALG	39	41	-10
72	Peru	PER	39	39	-2
73	Guatemala	GUA	39	35	10
74	Zimbabwe	ZIM	39	39	-2
75	Burkina Faso	BFA	38	39	0
76	Uruguay	URU	38	45	-29
77	Latvia	LVA	38	38	-1
78	Cyprus	CYP	38	39	-4
79	Guinea	GUI	37	40	-12
80	Mozambique	MOZ	37	37	-2
81	Singapore	SIN	37	37	-2
82	Gabon	GAB	35	36	-1
83	Switzerland	SUI	35	35	-1
84	Syria	SYR	35	33	5
85	Lebanon	LIB	44	30	12
86	Northern Ireland	NIR	34	33	2
87	Indonesia	IDN	0	34	-2
88	Slovenia	SVN	34	34	-4
89	Malawi	MWI	33	33	-2
90	Estonia	EST	33	34	-4
91	Honduras	HON	33	31	4
92	El Salvador	SLV	33	33	-2
93	Kenya	KEN	33	33	-2
94	Iraq	IRQ	33	30	7
95	Senegal	SEN	32	36	-15
96	Bosnia and Herzegovina	BIH	32	32	-3
97	Wales	WAL	32	32	-5
98	Vietnam	VIE	40	30	-2
99	Azerbaijan	AZE	33	29	5
100	Armenia	ARM	31	28	8
