rank	country	code	point	prev_point	prev_rank	
1	Spain	ESP	1887	1887	0
2	Netherlands	NED	1723	1723	0
3	Germany	GER	1485	1485	0
4	Brazil	BRA	1447	1447	0
5	Argentina	ARG	1367	1338	0
6	England	ENG	1195	1195	0
7	Uruguay	URU	1153	1153	0
8	Portugal	POR	1090	1090	0
9	Croatia	CRO	1075	1075	0
10	Greece	GRE	1016	1016	1
11	Norway	NOR	995	995	1
12	Russia	RUS	982	982	1
13	Italy	ITA	965	965	1
14	Chile	CHI	947	951	1
15	Ghana	GHA	940	925	1
16	Slovenia	SVN	896	896	1
17	Japan	JPN	885	777	12
18	USA	USA	869	867	0
19	France	FRA	867	867	-1
20	Slovakia	SVK	854	854	0
21	Australia	AUS	849	796	5
22	Switzerland	SUI	840	840	0
23	Serbia	SRB	837	837	0
24	Paraguay	PAR	832	832	0
25	Montenegro	MNE	824	824	0
26	Cote d`Ivoire	CIV	813	845	-5
27	Mexico	MEX	803	795	0
28	Denmark	DEN	802	790	0
29	Sweden	SWE	759	712	4
30	Czech Republic	CZE	751	751	0
31	Turkey	TUR	741	741	0
32	Korea Republic	KOR	738	650	6
33	Egypt	EGY	709	1036	-23
34	Ukraine	UKR	702	702	0
35	Republic of Ireland	IRL	681	681	0
36	Belarus	BLR	655	660	1
37	Hungary	HUN	632	632	4
38	Northern Ireland	NIR	615	615	5
39	Honduras	HON	613	531	17
40	Nigeria	NGA	604	730	-8
41	Burkina Faso	BFA	598	619	1
42	Bosnia and Herzegovina	BIH	583	582	3
43	Cameroon	CMR	582	650	-5
44	Iran	IRN	574	493	21
45	Austria	AUT	569	569	1
46	Guinea	GUI	564	569	0
47	South Africa	RSA	562	550	4
47	Tunisia	TUN	562	594	-3
49	Costa Rica	CRC	560	467	20
50	Colombia	COL	558	558	-2
51	Bulgaria	BUL	555	555	-2
52	Israel	ISR	551	551	-2
53	Scotland	SCO	542	542	-1
54	Ecuador	ECU	537	542	-2
55	Algeria	ALG	532	678	-19
55	Lithuania	LTU	532	532	0
57	Romania	ROU	531	531	-1
58	Belgium	BEL	526	526	0
59	Jamaica	JAM	525	522	0
60	Panama	PAN	518	475	7
61	Gabon	GAB	516	640	-21
62	Armenia	ARM	514	515	-2
63	Venezuela	VEN	513	515	-3
64	New Zealand	NZL	506	506	-1
65	Cuba	CUB	498	512	-3
66	Albania	ALB	497	497	-2
67	Botswana	BOT	496	535	-13
68	Peru	PER	486	486	-2
69	Senegal	SEN	459	465	1
70	Libya	LBY	451	451	1
71	Georgia	GEO	449	449	1
71	Poland	POL	449	449	1
73	Cape Verde Islands	CPV	444	444	2
74	Morocco	MAR	443	437	3
75	China PR	CHN	432	420	4
76	Latvia	LVA	429	440	0
77	Uzbekistan	UZB	426	285	31
78	Finland	FIN	422	419	2
79	FYR Macedonia	MKD	418	418	2
80	Canada	CAN	414	411	4
81	Moldova	MDA	411	411	3
81	Saudi Arabia	KSA	411	424	-3
83	Benin	BEN	403	449	-11
84	Jordan	JOR	401	287	23
85	Mali	MLI	399	474	-17
86	Uganda	UGA	394	416	-3
87	Estonia	EST	386	386	-1
88	Iraq	IRQ	384	336	10
89	Malawi	MWI	371	355	2
90	Qatar	QAT	370	291	15
91	Cyprus	CYP	367	367	-2
92	Grenada	GRN	357	349	2
93	Bahrain	BHR	355	352	0
94	Mozambique	MOZ	351	353	-2
94	Trinidad and Tobago	TRI	351	373	-7
96	Haiti	HAI	349	358	-6
96	Niger	NIG	357	349	-2
98	El Salvador	SLV	347	251	18
99	Bolivia	BOL	344	344	-3
99	Azerbaijan	AZE	344	343	-2
