rank	country	code	point	prev_point	prev_rank	
1	France	FRA	810	818	0
2	Brazil	BRA	795	796	0
3	Argentina	ARG	764	771	0
4	Italy	ITA	735	747	0
5	Germany	GER	726	720	3
6	Spain	ESP	715	733	0
7	Portugal	POR	712	734	-2
8	Paraguay	PAR	711	714	2
9	Czech Republic	CZE	709	726	-2
10	Netherlands	NED	695	718	-1
11	Romania	ROU	689	696	1
12	Yugoslavia	YUG	688	702	-1
13	Mexico	MEX	687	670	2
14	Colombia	COL	682	660	4
15	England	ENG	682	693	-2
16	USA	USA	672	665	1
17	Denmark	DEN	670	665	-1
18	Croatia	CRO	668	672	-4
19	Sweden	SWE	659	657	2
20	Russia	RUS	658	659	0
21	Norway	NOR	654	660	-2
22	Tunisia	TUN	647	617	7
23	Republic of Ireland	IRL	640	641	-1
24	Poland	POL	638	638	-1
25	South Africa	RSA	633	632	-1
26	Belgium	BEL	631	626	0
27	Trinidad and Tobago	TRI	622	628	-2
28	Morocco	MAR	621	620	0
29	Saudi Arabia	KSA	621	621	-2
30	Uruguay	URU	620	591	10
31	Chile	CHI	619	600	4
32	Japan	JPN	614	609	1
33	Costa Rica	CRC	610	578	14
34	Cameroon	CMR	609	597	4
35	Slovakia	SVK	608	616	-5
36	Turkey	TUR	608	613	-5
37	Scotland	SCO	606	611	-5
38	Egypt	EGY	602	601	-4
39	Korea Republic	KOR	599	599	-2
40	Nigeria	NGA	599	581	5
41	Slovenia	SVN	599	600	-5
42	Cote d`Ivoire	CIV	594	584	0
43	Austria	AUT	592	596	-4
44	Israel	ISR	586	589	-3
45	Jamaica	JAM	584	577	3
46	Australia	AUS	583	569	4
47	Ukraine	UKR	579	583	-4
48	Honduras	HON	578	568	3
49	Bulgaria	BUL	577	578	-3
50	Ecuador	ECU	571	582	-6
51	Iran	IRN	566	570	-2
52	Iceland	ISL	565	565	0
53	Peru	PER	560	549	4
54	Hungary	HUN	559	561	-1
55	Ghana	GHA	557	537	7
56	Angola	ANG	555	559	-2
57	Greece	GRE	552	558	-2
58	Guatemala	GUA	548	550	-2
59	Finland	FIN	545	545	0
60	Zambia	ZAM	545	547	-2
61	Thailand	THA	541	541	-1
62	Switzerland	SUI	539	540	-1
63	China PR	CHN	527	527	0
64	Uzbekistan	UZB	527	525	0
65	Togo	TOG	520	511	2
66	Liberia	LBR	519	509	2
67	United Arab Emirates	UAE	518	519	-2
68	Zimbabwe	ZIM	518	506	4
69	Bolivia	BOL	516	515	-3
70	Senegal	SEN	509	494	10
71	Burkina Faso	BFA	506	508	-2
72	Algeria	ALG	505	484	11
73	Kuwait	KUW	505	503	1
74	Iraq	IRQ	504	505	-1
75	Bosnia and Herzegovina	BIH	501	498	3
76	Cyprus	CYP	500	506	-5
77	FYR Macedonia	MKD	498	501	-1
78	Canada	CAN	496	502	-3
79	Georgia	GEO	495	498	0
80	Estonia	EST	493	499	-3
81	Congo DR	COD	488	506	-11
82	Cuba	CUB	483	488	0
83	Haiti	HAI	482	476	3
84	Belarus	BLR	480	480	0
85	Albania	ALB	475	476	0
86	New Zealand	NZL	475	489	-5
87	El Salvador	SLV	473	471	0
88	Indonesia	IDN	470	469	1
89	Gabon	GAB	469	465	2
90	Qatar	QAT	469	469	0
91	Oman	OMA	467	455	4
92	Congo	CGO	460	464	0
93	Syria	SYR	456	456	1
94	Lithuania	LTU	455	446	3
95	Latvia	LVA	453	430	6
96	Guinea	GUI	451	471	-8
97	Armenia	ARM	449	450	-1
98	Namibia	NAM	449	460	-5
99	Lebanon	LIB	440	442	-1
100	Jordan	JOR	437	438	-1
